date,Control,Treatment,weln_8,weln_50,weln_75,wmln_8,wmln_50,wmln_75,eeln_8,eeln_50,eeln_75,emln_8,emln_50,emln_75,welt_8,welt_50,welt_75,wmlt_8,wmlt_50,wmlt_75,eelt_8,eelt_50,eelt_75,emlt_8,emlt_50,emlt_75
1/8/15,2.187983161,2.216136172,2.190309222,2.31576875,2.348828825,2.187412362,2.196417671,2.196066844,2.206873666,2.372712126,2.550379431,2.187513888,2.198929862,2.202664871,2.225418984,2.227955992,2.22858545,2.225418984,2.22538063,2.225573528,2.225614138,2.345332965,2.51816089,2.225418984,2.23713051,2.241071954
1/9/15,2.056870921,2.079824701,2.058923992,2.168409052,2.19932694,2.056612596,2.065392292,2.064610546,2.072970604,2.20650479,2.378733714,2.056708481,2.067868385,2.071550375,2.07390351,2.07350192,2.075709535,2.07390351,2.073904638,2.073914791,2.073949761,2.16866625,2.341826952,2.07390351,2.085587963,2.089787733
1/10/15,2.016404,2.031302298,2.017659531,2.110092826,2.139421276,2.015790335,2.024028562,2.023458891,2.029575237,2.133473012,2.293446685,2.015889604,2.026163981,2.030070455,2.025636049,2.025369826,2.026726883,2.025636049,2.025639433,2.02555934,2.025683427,2.101296208,2.266871831,2.025636049,2.036522962,2.040378674
1/11/15,1.846212353,1.85842361,1.848329723,1.925176602,1.953648855,1.846269884,1.854267834,1.853516546,1.856153952,1.939975631,2.088413755,1.846401867,1.856971796,1.860208202,1.855210893,1.855066501,1.85663225,1.855210893,1.855212021,1.855260528,1.855252631,1.916818801,2.067920276,1.855210893,1.865172797,1.868520882
1/12/15,1.718892653,1.727143289,1.720660324,1.786103638,1.80850354,1.718888141,1.726382976,1.725980259,1.726727035,1.795020958,1.930797729,1.719014484,1.72837626,1.731596873,1.724003896,1.724016305,1.725169183,1.724003896,1.724010665,1.72400164,1.724047891,1.775662308,1.913187573,1.724003896,1.733832689,1.73674083
1/13/15,1.572802024,1.581547878,1.574578719,1.630861052,1.64844639,1.573696576,1.580979336,1.580507806,1.579728316,1.633782729,1.759425003,1.573824047,1.582865453,1.58574088,1.579665145,1.579805024,1.580531496,1.579665145,1.579668529,1.579693346,1.579704627,1.624166012,1.747925552,1.579665145,1.58920741,1.591985824
1/14/15,1.619756422,1.625655052,1.621352628,1.670075826,1.685275316,1.619707916,1.626705276,1.626155911,1.624686048,1.667532049,1.777153605,1.619828618,1.628595906,1.630886997,1.624297995,1.624258513,1.625004161,1.624297995,1.624299123,1.624295739,1.624334093,1.662939714,1.772377396,1.624297995,1.633377755,1.636090741
1/15/15,1.545799634,1.551367742,1.54719843,1.598055919,1.612636103,1.545944026,1.552710134,1.552129183,1.550800328,1.588620819,1.684558998,1.546061345,1.554292803,1.5572032,1.549944129,1.550012941,1.55069429,1.549944129,1.549943001,1.550035502,1.549975715,1.58311137,1.678451677,1.549944129,1.558747515,1.561638735
1/16/15,1.454467327,1.460509221,1.455722859,1.509322663,1.524224345,1.455536729,1.461920425,1.461499658,1.459982416,1.495283948,1.577994487,1.455650663,1.463433154,1.465323784,1.459779365,1.459745523,1.45994519,1.459779365,1.459781621,1.459673328,1.459813207,1.490066667,1.574286551,1.459779365,1.468198082,1.470137219
1/17/15,1.481142579,1.485658206,1.481954783,1.532602452,1.545967715,1.481476485,1.487612007,1.487077306,1.486251566,1.518653982,1.590998771,1.481587035,1.48907059,1.489512789,1.484933991,1.484932863,1.485079511,1.484933991,1.484931735,1.484980241,1.484962192,1.514251161,1.587941726,1.484933991,1.493097766,1.493843414
1/18/15,1.380966276,1.389272187,1.381748022,1.424210483,1.436991411,1.381526922,1.387547382,1.387143536,1.385761662,1.418171974,1.481695329,1.381634088,1.388938281,1.390049421,1.387977173,1.388021168,1.388142998,1.387977173,1.387979429,1.387906105,1.388008759,1.416402047,1.48216573,1.387977173,1.395655883,1.396737693
1/19/15,1.339753706,1.354706151,1.340470025,1.372402039,1.383344228,1.33971084,1.345286844,1.344893151,1.343498868,1.374332151,1.431633123,1.339814621,1.346716097,1.347641107,1.353410009,1.353413393,1.353393088,1.353410009,1.353411137,1.353458516,1.353438211,1.38048121,1.439430278,1.353410009,1.360883411,1.361563632
1/20/15,1.302483709,1.313202541,1.301899373,1.350726353,1.361398935,1.300837868,1.306261584,1.30612396,1.304874069,1.333236899,1.387450369,1.300938265,1.307605104,1.308263892,1.311931217,1.312134268,1.312182774,1.311931217,1.311931217,1.311945882,1.311957162,1.336097661,1.392641704,1.311931217,1.319354984,1.320145755
1/21/15,1.278522571,1.285378924,1.279201664,1.261488854,1.272401714,1.278265373,1.283562746,1.283369848,1.28207145,1.30871286,1.360793166,1.278363514,1.284830687,1.285951979,1.284162875,1.284400895,1.284358029,1.284162875,1.284162875,1.284184308,1.284187692,1.306585337,1.361526406,1.284162875,1.291338469,1.292465401
1/22/15,1.207880025,1.212585167,1.209102843,1.220869644,1.231591861,1.20826131,1.213328559,1.213225905,1.211929763,1.237047163,1.28556167,1.208357195,1.214434058,1.215471874,1.21157668,1.211634211,1.211715432,1.21157668,1.211577808,1.211552991,1.21160037,1.233217397,1.283495063,1.21157668,1.218343917,1.219344506
1/23/15,1.163834895,1.168844613,1.164894144,1.175141448,1.185490277,1.16400636,1.168805131,1.168619001,1.167357829,1.191315582,1.235267083,1.164097733,1.170183621,1.171355676,1.167987287,1.168016616,1.168066251,1.167987287,1.167987287,1.16797375,1.168009848,1.187878381,1.233186939,1.167987287,1.174760163,1.175911913
1/24/15,1.106558741,1.111063087,1.107277316,1.117198609,1.126349438,1.106309439,1.110840859,1.110559972,1.109445448,1.132234531,1.168290735,1.106398556,1.112393071,1.113512107,1.110038808,1.109963228,1.110239603,1.110038808,1.110038808,1.109942923,1.110060241,1.128862757,1.168479121,1.110038808,1.116789123,1.117894623
1/25/15,1.100565354,1.105155433,1.101910003,1.109618042,1.117319312,1.10056197,1.10498848,1.104742563,1.103975482,1.126082088,1.156611922,1.100648831,1.106593711,1.107743205,1.103818681,1.10390667,1.104008196,1.103818681,1.10381981,1.103808529,1.103840115,1.121964666,1.155068735,1.103818681,1.110372714,1.110928848
1/26/15,1.064108688,1.06792943,1.064646773,1.072934635,1.079856416,1.063552555,1.067806471,1.067263874,1.066106484,1.089848778,1.11563963,1.063637159,1.069442159,1.070329943,1.066198985,1.066284718,1.066433622,1.066198985,1.066198985,1.06618996,1.06621929,1.085732484,1.112770971,1.066198985,1.072695487,1.073701717
1/27/15,1.413498419,1.423823558,1.41531234,1.431678245,1.456917475,1.413435247,1.422218328,1.41916918,1.456073686,1.501453312,1.540484212,1.413564974,1.417503034,1.421676859,1.422787999,1.422915469,1.423661118,1.422787999,1.42180433,1.421817866,1.423032788,1.481807007,1.531549972,1.422787999,1.427349876,1.432763439
1/28/15,1.059643824,1.065370988,1.064070334,1.076775682,1.09070836,1.060149195,1.065156657,1.065065284,1.064152683,1.110501313,1.13861597,1.060275538,1.066101972,1.067472565,1.062744863,1.063070873,1.066549812,1.062744863,1.062742607,1.062962579,1.062791114,1.112296058,1.151632663,1.062744863,1.068937916,1.070344608
1/29/15,1.00564243,1.011252276,1.009782413,1.024963854,1.037828258,1.007442815,1.01240741,1.011906551,1.011562493,1.051463128,1.075313715,1.007564646,1.012798847,1.013781388,1.009001795,1.009212742,1.011253404,1.009001795,1.009001795,1.009042405,1.009048045,1.047402109,1.081460518,1.009001795,1.01507753,1.016256353
1/30/15,0.945516795,0.950255778,0.948005296,0.964108363,0.975798456,0.946283876,0.951220269,0.950833345,0.950062879,0.98508014,1.008181695,0.94640345,0.951537254,0.952551381,0.948301976,0.948406886,0.949643241,0.948301976,0.948303104,0.948279415,0.948347099,0.979690266,1.009737291,0.948301976,0.954077647,0.955144793
1/31/15,0.889541294,0.894856716,0.891401466,0.908573934,0.920324943,0.890299351,0.895041718,0.894887174,0.894085123,0.927239955,0.949100643,0.890414413,0.895171445,0.895833617,0.893143192,0.893368804,0.894266741,0.893143192,0.893143192,0.893146576,0.89318493,0.920525738,0.947842856,0.893143192,0.898940296,0.899610364
2/1/15,0.862479118,0.867077093,0.863927548,0.879391004,0.891391314,0.863116472,0.867651276,0.867491092,0.86667776,0.896017491,0.915685229,0.86322815,0.867777619,0.868200642,0.865287989,0.86549668,0.866138547,0.865287989,0.865287989,0.865287989,0.865327471,0.89054978,0.913394138,0.865287989,0.870612436,0.871043355
2/2/15,0.855458068,0.859926317,0.856430456,0.871502475,0.882076917,0.856116855,0.860553518,0.860422663,0.85969168,0.885077558,0.904360628,0.856225149,0.860702422,0.861109652,0.858633559,0.858826457,0.858935879,0.858633559,0.858633559,0.858669657,0.858671913,0.878129832,0.899370087,0.858633559,0.863630868,0.864131727
2/3/15,0.779479795,0.783816061,0.780351786,0.792590117,0.802862238,0.780153248,0.784587654,0.784501922,0.783499076,0.808024243,0.824628169,0.780258157,0.78463052,0.784906895,0.782743275,0.782849313,0.782930533,0.782743275,0.782743275,0.782743275,0.782779373,0.801299874,0.819804581,0.782743275,0.787791347,0.788102691
2/4/15,0.745088609,0.749093224,0.745853434,0.755967626,0.765847182,0.745733859,0.750028386,0.749893019,0.748872124,0.77213048,0.787970708,0.745835385,0.750064484,0.750390494,0.748265228,0.748302454,0.748411875,0.748265228,0.748265228,0.748284405,0.748300197,0.765532453,0.782208574,0.748265228,0.753056101,0.753419337
2/5/15,0.719177054,0.723197463,0.719928343,0.730361776,0.739077173,0.719826817,0.724096527,0.723957775,0.722895142,0.744754703,0.759239002,0.719924958,0.724145034,0.724481196,0.722454071,0.722447302,0.722521754,0.722454071,0.722454071,0.722433765,0.722486784,0.738483813,0.753578393,0.722454071,0.727140035,0.727447995
2/6/15,9.136335123,10.35034052,9.123654593,9.892409915,11.10051217,9.105871844,9.186653399,9.186118698,9.314107338,13.02703793,13.86713745,9.116651592,9.149810936,9.154239703,10.33168578,10.33360235,10.34746058,10.33168578,10.33188996,10.33197569,10.33277774,12.0992362,12.96891573,10.33168578,10.34638892,10.33315
2/7/15,23.83577945,26.47919118,24.04341256,24.62218216,26.49883523,23.74600274,23.92842708,23.92895501,24.26686334,29.94031606,30.59176999,23.78615494,23.85039235,23.14693144,26.4254436,26.42791631,26.77587566,26.4254436,26.42607419,26.42585421,26.43957256,29.08271581,29.68914883,26.4254436,26.45084866,25.69920827
2/8/15,43.39996302,45.89083274,43.13643676,43.99527111,46.30553154,43.31561679,43.53105947,43.53365626,44.00350144,47.10155999,48.06145166,43.35151845,43.41284773,43.30812421,45.83352161,45.83446467,45.82282647,45.83352161,45.83488318,45.83480196,45.85015035,47.00899809,47.91519408,45.83352161,45.85201617,45.73359123
2/9/15,38.15396521,38.87820049,37.96729034,38.40250744,38.52804255,38.13797721,38.26827612,38.2711538,38.36642981,38.75799885,39.27404489,38.13667091,38.16335857,38.39176492,38.86906884,38.86975132,38.7065999,38.86906884,38.86683528,38.8669526,38.87873632,38.70624456,39.07759199,38.86906884,38.87547171,39.0965107
2/10/15,26.80085656,27.18992808,26.7702331,26.99391626,26.97520399,26.7820078,26.84519612,26.84902814,26.94194876,27.14941491,27.36294665,26.83210272,26.84747254,26.92057765,27.16949326,27.16775267,27.13997868,27.16949326,27.1588658,27.15885001,27.16893262,26.92931335,27.11561821,27.16949326,27.16480956,27.23860729
2/11/15,18.95228734,19.26401789,18.93461063,19.08679166,19.12639449,18.93530551,18.97725809,18.97593713,19.00445112,19.26071831,19.39867901,18.96520815,18.97743407,18.99248353,19.2426434,19.23678651,19.2169755,19.2426434,19.23436569,19.23429575,19.24197784,19.25606055,19.38600412,19.2426434,19.23973526,19.26459997
2/12/15,14.31212018,14.55496457,14.33184093,14.47281242,14.52985732,14.31682983,14.33423581,14.33462047,14.39526953,14.6498232,14.7676717,14.33436779,14.34688588,14.36178079,14.53854565,14.53447786,14.52548496,14.53854565,14.53195439,14.53187881,14.53700133,14.62010895,14.7467473,14.53854565,14.53955301,14.56033076
2/13/15,11.08255119,11.21760374,11.05796962,11.16118379,11.23808256,11.07496949,11.10460364,11.1058682,11.14111784,11.41269733,11.53977675,11.08615985,11.10062949,11.11516568,11.20569142,11.20270544,11.19702453,11.20569142,11.20085204,11.20075728,11.20400384,11.28230366,11.41907087,11.20569142,11.20838636,11.23048619
2/14/15,8.481062708,8.599058986,8.468498368,8.589153485,8.685036389,8.466780332,8.495725241,8.496098629,8.522650922,8.828434338,8.962355449,8.470890985,8.487057223,8.502317628,8.588931257,8.586842089,8.58389221,8.588931257,8.585514361,8.585332743,8.588515003,8.699422547,8.843886513,8.588931257,8.597141283,8.614707444
2/15/15,6.746713367,6.848300874,6.737154181,6.860142127,6.970397652,6.734504366,6.763238328,6.762985643,6.787529988,7.101471538,7.226950243,6.73926027,6.754486833,6.767740419,6.841382478,6.83957194,6.838437111,6.841382478,6.839416268,6.839456878,6.841121896,6.978591885,7.125403346,6.841382478,6.852056188,6.867868215
2/16/15,5.408761174,5.485206464,5.406045932,5.518307149,5.634162368,5.402781324,5.429801762,5.429499442,5.467539905,5.787189443,5.917073224,5.405933126,5.421716951,5.434286931,5.479487196,5.478695297,5.478691913,5.479487196,5.477695835,5.478143676,5.479598874,5.652041002,5.801973806,5.479487196,5.490605362,5.506328272
2/17/15,4.418742384,4.486395569,4.418308081,4.522130276,4.633879354,4.415366099,4.441750311,4.441457015,4.486525296,4.785517786,4.914095274,4.418596865,4.434805969,4.447647812,4.48298657,4.482552266,4.483459227,4.48298657,4.481894607,4.482173238,4.483242639,4.658063847,4.804006701,4.48298657,4.495506915,4.509972038
2/18/15,3.727114829,3.780745091,3.725500574,3.815084387,3.912684199,3.724529314,3.74665284,3.74615875,3.791061206,4.046545523,4.165252479,3.727331416,3.742168799,3.751561032,3.77837842,3.77834345,3.778845437,3.77837842,3.778337809,3.778342322,3.778481073,3.936606983,4.071462128,3.77837842,3.79187905,3.802850568
2/19/15,3.212382985,3.251438703,3.210790163,3.281911006,3.367844415,3.209918172,3.230126252,3.229658106,3.266509594,3.490590956,3.60103938,3.212588292,3.226812009,3.234707306,3.250083902,3.250275672,3.250499028,3.250083902,3.250244086,3.250045548,3.250051188,3.390073979,3.515913663,3.250083902,3.26287611,3.271969407
2/20/15,2.828524232,2.852344361,2.827132205,2.881394181,2.953308051,2.826740768,2.843748539,2.843160819,2.870009792,3.045406311,3.148877679,2.827424372,2.841567998,2.845911031,2.851472371,2.851807405,2.851907802,2.851472371,2.851545694,2.851694599,2.851538926,2.957546175,3.074475307,2.851472371,2.864527417,2.869609331
2/21/15,2.575707778,2.591659685,2.574487217,2.617653588,2.67466352,2.574320264,2.588989565,2.588371388,2.602362725,2.72938236,2.818419064,2.574651914,2.587994616,2.590123266,2.591140777,2.591144161,2.591641636,2.591140777,2.59122651,2.591175747,2.591168978,2.668872056,2.772654769,2.591140777,2.603791978,2.606407951
2/22/15,2.427403894,2.441427944,2.426135953,2.465318014,2.507696998,2.426234095,2.439621919,2.439017278,2.447274683,2.537266854,2.610457688,2.42658605,2.439545211,2.441001537,2.441227149,2.441320778,2.441412151,2.441227149,2.441276784,2.44127904,2.441241814,2.496288921,2.581071707,2.441227149,2.453172184,2.454952264
2/23/15,2.295882168,2.308629254,2.294371694,2.325287326,2.360191781,2.294354774,2.306661916,2.306303193,2.308490502,2.374944558,2.432939287,2.294546544,2.307213538,2.308509679,2.308479222,2.308704834,2.308599924,2.308479222,2.308470197,2.308571723,2.308531112,2.344791496,2.414313877,2.308479222,2.320050868,2.321292863
2/24/15,2.169861994,2.179680634,2.168530882,2.193077483,2.220602165,2.168508321,2.179761855,2.179306118,2.177260944,2.229533021,2.277001816,2.16859631,2.180715066,2.181187724,2.179981827,2.179971674,2.18012509,2.179981827,2.179990851,2.179993107,2.179991979,2.207740016,2.262599865,2.179981827,2.190997339,2.191457588
2/25/15,2.087811371,2.096198502,2.08649718,2.106363457,2.125887932,2.086478003,2.097217141,2.096741099,2.092373248,2.134261526,2.168535395,2.086468978,2.098162456,2.098557277,2.09642637,2.096485029,2.096567378,2.09642637,2.096421858,2.096435395,2.096441035,2.119765946,2.159214229,2.09642637,2.106959073,2.107364047
2/26/15,1.981412685,1.989015814,1.98017633,1.998366309,2.013430432,1.979928157,1.990307443,1.989868628,1.984936746,2.017978773,2.047068074,1.98006578,1.99120538,1.991593433,1.989446733,1.989585485,1.989624967,1.989446733,1.989446733,1.989463654,1.98946027,2.009942468,2.040061689,1.989446733,1.999525955,1.999915136
2/27/15,2.45223815,2.462274506,2.456757161,2.482734143,2.508140326,2.452211077,2.459397951,2.464286966,2.495622237,2.557543745,2.58814916,2.452392694,2.46294119,2.465243562,2.462486581,2.462592619,2.46264451,2.462486581,2.462496734,2.462497862,2.462351214,2.516192424,2.548667035,2.462486581,2.472386442,2.471516707
2/28/15,2.300523009,2.306278375,2.299255069,2.315132524,2.325827667,2.299083604,2.309755058,2.309313987,2.300635816,2.349231543,2.370291308,2.299170465,2.310263814,2.310497322,2.306808564,2.306883016,2.306931522,2.306808564,2.306808564,2.306808564,2.306806308,2.327697992,2.351978371,2.306808564,2.316741138,2.31692614
3/1/15,2.020386054,2.032478865,2.017722703,2.034377391,2.079733328,2.016954493,2.031235742,2.030898452,2.046302121,2.110442524,2.162178773,2.01707294,2.028654739,2.029011206,2.032791338,2.032861277,2.032866918,2.032791338,2.032792466,2.032793594,2.032769904,2.083105101,2.143330006,2.032791338,2.043256357,2.04358011
3/2/15,1.983744386,2.000428404,1.983468011,2.01023802,2.085964735,1.982950231,2.001336493,2.001123289,2.015295116,2.119453473,2.192343116,1.983151026,1.994869321,1.995716494,2.000995819,2.00102402,2.00102402,2.000995819,2.001009355,2.001010483,2.001033045,2.108822629,2.192272048,2.000995819,2.012249352,2.012923932
3/3/15,1.990448451,1.999827148,1.989236914,2.060035132,2.170674198,1.988496906,2.02063874,2.020767339,2.040217361,2.192488636,2.299447968,1.988707853,2.000991306,2.002793947,1.999997485,2.000043735,2.000075321,1.999997485,2.000004253,2.000004253,2.00034944,2.180007772,2.298270272,1.999997485,2.011502576,2.013304089
3/4/15,2.051459614,2.056004571,2.052735451,2.139944696,2.220073104,2.051020799,2.057115711,2.056781805,2.064929787,2.243395759,2.345414185,2.051076074,2.063422698,2.065111405,2.055314198,2.055346911,2.055535298,2.055314198,2.055315326,2.055315326,2.058891278,2.222727431,2.336659306,2.055314198,2.066590293,2.068670436
3/5/15,2.014353185,2.019449764,2.016047533,2.12180548,2.197074202,2.01147099,2.027734241,2.027457867,2.046442,2.229631162,2.357852183,2.011593949,2.023429562,2.025152111,2.020344316,2.020369133,2.021163288,2.020344316,2.020344316,2.020344316,2.030238536,2.164536419,2.3039196,2.020344316,2.031545959,2.032606336
3/6/15,2.092657519,2.094526716,2.106547331,2.168771159,2.236319434,2.086295257,2.101013065,2.100379095,2.121687034,2.287308906,2.401008401,2.086409191,2.09899722,2.099573659,2.098609168,2.098611424,2.099501464,2.098609168,2.098610296,2.098610296,2.103949407,2.22286167,2.342420312,2.098609168,2.11050344,2.111435218
3/7/15,2.230388091,2.247759098,2.222648467,2.263381611,2.318751342,2.239935997,2.253694953,2.252970738,2.270479369,2.405992173,2.500278871,2.240128895,2.252643601,2.253016989,2.243245727,2.243249111,2.244106437,2.243245727,2.243246855,2.243246855,2.244654675,2.344739605,2.444556057,2.243245727,2.254925668,2.255481802
3/8/15,2.112150408,2.111667598,2.10622809,2.142442222,2.191358319,2.104335204,2.11697174,2.116446063,2.138743311,2.258292929,2.340918863,2.104353253,2.116657011,2.117228938,2.111938333,2.111940589,2.112663676,2.111938333,2.111938333,2.111939461,2.111954126,2.204312968,2.296668426,2.111938333,2.123015889,2.123339642
3/9/15,1.907435592,1.912769063,1.907602545,1.940448288,1.984158384,1.906163139,1.918083357,1.917650181,1.93813802,2.041334141,2.119699391,1.906263537,1.918293176,1.91870379,1.91131048,1.911311608,1.91170643,1.91131048,1.91131048,1.911325145,1.911324017,1.989909238,2.080361658,1.91131048,1.92179242,1.922238004
3/10/15,1.77520206,1.780052721,1.775858591,1.829533975,1.868687834,1.773616006,1.78513125,1.784791704,1.799759941,1.884426537,1.96214428,1.773713019,1.785341069,1.785643389,1.776745247,1.776719301,1.776959578,1.776745247,1.776745247,1.776746375,1.776758783,1.840012531,1.929065028,1.776745247,1.786766938,1.787080539
3/11/15,2.551030322,2.555388021,2.550660318,2.573987486,2.666906974,2.549965433,2.570796202,2.57072175,2.613621899,2.884374517,3.006471296,2.550206838,2.56236282,2.565144618,2.552809274,2.552791225,2.553010069,2.552809274,2.55281153,2.552841988,2.549607838,2.7821474,2.930685921,2.552809274,2.563481856,2.565897034
3/12/15,1.78395017,1.786175834,1.785298203,1.85677777,1.958004297,1.783326353,1.80119145,1.801102333,1.812692029,2.122742898,2.249364328,1.783483153,1.796040725,1.796715305,1.785167348,1.785188781,1.785416649,1.785167348,1.78516622,1.785216983,1.785211342,2.016832663,2.17105661,1.785167348,1.796102768,1.797718151
3/13/15,1.719841352,1.721914728,1.721568413,1.777464949,1.841581664,1.718484295,1.732809538,1.732625664,1.742657508,1.938960376,2.045514734,1.718627559,1.730035637,1.73050491,1.721592103,1.721595487,1.72165189,1.721592103,1.721592103,1.721563901,1.721633841,1.869993001,2.003011663,1.721592103,1.731554007,1.732208282
3/14/15,1.623458718,1.627448668,1.624267537,1.669483594,1.714281141,1.622266357,1.634979602,1.634673897,1.641178295,1.762677202,1.851813174,1.622400597,1.633064155,1.633185985,1.626875613,1.626922992,1.627036926,1.626875613,1.626875613,1.626878998,1.626913968,1.72254193,1.828737565,1.626875613,1.636360348,1.636791267
3/15/15,1.520675466,1.525765276,1.519807988,1.556244349,1.586936624,1.519183042,1.530619322,1.530421911,1.533583865,1.608350601,1.678867931,1.519312769,1.529105464,1.529653702,1.52586229,1.525826192,1.525958175,1.52586229,1.525863418,1.525809271,1.525899516,1.588853199,1.673672084,1.52586229,1.534927385,1.535492544
3/16/15,1.43623561,1.441451763,1.434948493,1.46573891,1.489371782,1.434421689,1.444819024,1.444622742,1.444242585,1.491726044,1.548194507,1.434543519,1.44396057,1.444464813,1.44131978,1.441323164,1.441413409,1.44131978,1.441320908,1.441320908,1.44135475,1.479995341,1.549191713,1.44131978,1.449726088,1.450238228
3/17/15,1.371096873,1.376676261,1.370233906,1.395839756,1.414501265,1.369954147,1.379819038,1.379579889,1.378023166,1.413341618,1.455426179,1.370072594,1.378988786,1.379485132,1.376505924,1.376509308,1.376639035,1.376505924,1.376507052,1.376536382,1.376539766,1.399639065,1.450453687,1.376505924,1.384561405,1.385056624
3/18/15,1.335414057,1.340784754,1.334537553,1.354226725,1.370853212,1.334211544,1.343691766,1.343476307,1.340436183,1.369290848,1.400442244,1.334326606,1.34293935,1.34339847,1.340754296,1.340756552,1.340853565,1.340754296,1.340754296,1.340754296,1.340785882,1.359701204,1.396297749,1.340754296,1.348439774,1.348885358
3/19/15,1.316514528,1.321740833,1.315869277,1.333007903,1.346091151,1.315398876,1.324500069,1.324264305,1.320828232,1.345277819,1.367849186,1.315510554,1.323728476,1.324195493,1.321713759,1.321716015,1.321808516,1.321713759,1.321713759,1.321713759,1.321743089,1.338659487,1.364856441,1.321713759,1.329070971,1.329522196
3/20/15,1.241083364,1.24614046,1.24047534,1.256934873,1.269023172,1.240016219,1.248715823,1.248481186,1.245301183,1.268226761,1.287460196,1.240123385,1.248006273,1.248411247,1.246111131,1.246113387,1.246202504,1.246111131,1.246111131,1.246111131,1.246139332,1.261929926,1.283402562,1.246111131,1.253136693,1.253567612
3/21/15,1.178931732,1.183827515,1.178266176,1.192874562,1.203444491,1.177910837,1.186223516,1.186017081,1.182540398,1.203911508,1.221218215,1.178014618,1.185545552,1.185946013,1.183794801,1.183798186,1.183883918,1.183794801,1.183795929,1.183795929,1.183821875,1.197906841,1.21639914,1.183794801,1.190499994,1.190911736
3/22/15,1.475647795,1.482059692,1.477385009,1.520983427,1.558323364,1.473775214,1.484411699,1.485459667,1.563214636,1.632730249,1.686346974,1.473945552,1.48111889,1.482751194,1.48368974,1.483694252,1.483820595,1.48368974,1.483690868,1.483690868,1.48343367,1.617970702,1.683139897,1.48368974,1.490334018,1.491623391
3/23/15,1.565483166,1.572166925,1.566962053,1.677248036,1.863451377,1.564559284,1.584601539,1.584406384,1.59116234,2.129524799,2.291970053,1.56478828,1.574301216,1.57642197,1.572145492,1.572148876,1.572265067,1.572145492,1.57214662,1.57214662,1.57276931,1.945150045,2.141830814,1.572145492,1.580220151,1.582414229
3/24/15,1.448933062,1.452085991,1.447588413,1.612699275,1.887203823,1.443896271,1.472052666,1.472107941,1.506476566,2.272265089,2.536298978,1.444194079,1.455229896,1.45801395,1.447886221,1.447891862,1.448255097,1.447886221,1.447886221,1.44789299,1.449394438,1.970769432,2.273163025,1.447886221,1.456793389,1.45978839
3/25/15,1.369134047,1.376526229,1.373774889,1.50097727,1.682970688,1.368920844,1.388559253,1.388716053,1.428570438,1.977668651,2.198642207,1.369104718,1.379262904,1.380101053,1.376064852,1.376070493,1.376490131,1.376064852,1.37606598,1.376073877,1.376464186,1.737170621,1.982318517,1.376064852,1.384759944,1.385569892
3/26/15,1.247042909,1.252827604,1.247710721,1.33127069,1.448396105,1.245578686,1.259461729,1.25946737,1.299965877,1.641649825,1.813506489,1.245752408,1.254801711,1.255583457,1.252599736,1.252622297,1.252946051,1.252599736,1.252600864,1.252598608,1.252775713,1.485166371,1.669717103,1.252599736,1.26054918,1.261238425
3/27/15,1.182128656,1.187878381,1.182308017,1.242194504,1.319664073,1.1808641,1.192202238,1.192111993,1.227265749,1.443007359,1.572778334,1.181027668,1.189291841,1.190034105,1.187720453,1.18773963,1.187958473,1.187720453,1.187721581,1.187718196,1.187787008,1.335952142,1.476815338,1.187720453,1.195128427,1.195827825
3/28/15,1.14648645,1.151888732,1.146081476,1.184639719,1.232060007,1.145129393,1.155394745,1.155281939,1.183150679,1.30336134,1.400067728,1.145288449,1.153584208,1.153611281,1.151777054,1.151781567,1.15192483,1.151777054,1.151778182,1.151774798,1.151980105,1.250828681,1.356224521,1.151777054,1.158762006,1.159430946
3/29/15,1.139668451,1.145218509,1.139372899,1.161860789,1.194520403,1.138696062,1.147796128,1.14771942,1.168073019,1.245894543,1.315138294,1.138846094,1.146193154,1.146830508,1.14512488,1.145128265,1.145244455,1.14512488,1.14512488,1.145122624,1.145183539,1.20562616,1.285284167,1.14512488,1.151613485,1.152251968
3/30/15,1.045195623,1.050568576,1.044746655,1.067835801,1.092644112,1.044223234,1.052754757,1.052656616,1.065839134,1.12099679,1.170325756,1.044368754,1.051412365,1.052011365,1.050454642,1.050444489,1.05057196,1.050454642,1.05045577,1.05045577,1.050511045,1.084930433,1.142415279,1.050454642,1.05659242,1.057202701
3/31/15,0.973110287,0.978496777,0.972810223,0.994120418,1.011427125,0.972413146,0.980544207,0.980465243,0.986737261,1.028542062,1.061930403,0.972554154,0.978608455,0.979861731,0.978238451,0.978241836,0.978363666,0.978238451,0.978238451,0.978237323,0.97829147,1.002789565,1.046818902,0.978238451,0.984111135,0.984704495
4/1/15,0.929103511,0.934223779,0.928740276,0.949545099,0.96327247,0.928465029,0.936213678,0.936126817,0.939765941,0.973781484,1.000420637,0.928601524,0.935622574,0.935440956,0.934072619,0.934076003,0.934193321,0.934072619,0.934073747,0.934073747,0.934123381,0.955056804,0.987085832,0.934072619,0.939681336,0.940212653
4/2/15,0.892061382,0.897019209,0.891570675,0.910278434,0.922543838,0.891356344,0.898790264,0.898709044,0.901581086,0.930243981,0.951078134,0.891488327,0.897596776,0.898102147,0.896676278,0.896679662,0.896792468,0.896676278,0.896676278,0.896676278,0.896724785,0.915400958,0.939978016,0.896676278,0.902033438,0.902576036
