Date,Control,Treatment,NewFireModel_Treatment,NewFireModel_Control,OldFireModel_Extreme_Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Treatment,OldFireModel_Moderate_Treatment,bias_cor
2013-2-11,2.520985554,2.507343915,2.531312949,2.521459339,2.850265346,2.493801547,2.809088874,2.501612239,1.06706579
2013-2-12,2.711421378,3.753510321,2.775197418,2.748013411,3.132881778,2.697660165,3.139450476,2.720533852,1.06706579
2013-2-13,2.892393901,3.076239594,2.98777369,2.947010088,3.32482018,2.884592233,3.246018371,2.921256462,1.06706579
2013-2-14,3.305999615,3.447318548,3.4272605,3.375383245,3.683936049,3.302935802,3.603700475,3.35233922,1.06706579
2013-2-15,4.339753318,4.442362848,4.476553239,4.418675829,4.483718681,4.330300169,4.476913091,4.38607149,1.06706579
2013-2-16,4.983066033,5.00767919,5.064677841,5.061953574,4.896425331,4.966208294,4.890762466,4.966181221,1.06706579
2013-2-17,5.227881152,5.227718711,5.293481266,5.30771852,5.032937597,5.204036205,5.072137707,5.191124422,1.06706579
2013-2-18,4.963816805,4.961619343,5.023155055,5.037783746,4.759500194,4.943457566,4.810640826,4.927223644,1.06706579
2013-2-19,3.985837808,3.992192174,4.010089985,4.023687629,3.816295924,3.967626396,3.811256877,3.955032726,1.06706579
2013-2-20,3.432211559,3.447008331,3.462657917,3.459330138,3.415115799,3.412713029,3.566603071,3.419120414,1.06706579
2013-2-21,2.898244024,2.908613158,2.9236017,2.922678946,2.880447738,2.897275019,2.89967102,2.893882941,1.06706579
2013-2-22,2.802161453,2.831546306,2.871317214,2.851130568,3.151550055,2.796106023,3.370232519,2.817747868,1.06706579
2013-2-23,2.22824252,2.251341819,2.26608106,2.248680724,2.857171333,2.22980714,2.861439915,2.249394786,1.06706579
2013-2-24,2.211770577,2.234714204,2.249899029,2.226436495,3.194790878,2.20710943,2.848076908,2.229423599,1.06706579
2013-2-25,2.238285644,2.266117158,2.273723671,2.254503773,2.840967869,2.258982174,2.551429656,2.291226661,1.06706579
2013-2-26,2.086191475,2.11323109,2.119233501,2.100727666,2.516249955,2.098146663,2.334052358,2.12533631,1.06706579
2013-2-27,2.494273076,2.508758504,2.556199097,2.546618477,2.769147628,2.499210598,2.70852339,2.514064901,1.06706579
2013-2-28,3.101554405,3.084076232,3.15094203,3.163501858,3.149511649,3.094595398,3.150332878,3.085024931,1.06706579
2013-3-1,4.090596293,4.182215128,4.1474404,4.175909268,3.927829542,4.081240158,3.974285338,4.055709888,1.06706579
2013-3-2,4.290273191,4.590711855,4.355156987,4.375317688,3.950023008,4.283640194,4.070951116,4.266261291,1.06706579
2013-3-3,5.004564614,5.129317976,5.003728721,5.043550392,5.575960075,4.99407929,6.086339861,4.958030982,1.06706579
2013-3-4,4.654949272,4.715534028,4.624749959,4.696919898,5.028099345,4.754344957,4.745165927,4.637439513,1.06706579
2013-3-5,3.971293721,3.988833937,3.919098352,3.998578125,4.108435445,4.087069976,3.913377956,3.921566549,1.06706579
2013-3-6,3.278502007,3.285118083,3.24053938,3.288590254,3.315671607,3.361306175,3.200910607,3.242205526,1.06706579
2013-3-7,3.024090476,3.087859748,3.056425208,3.021468863,3.336922015,3.067251207,3.522873798,3.058214312,1.06706579
2013-3-8,2.71068137,2.852441375,2.829146921,2.711599611,3.292138005,2.730919907,3.304243224,2.819822371,1.06706579
2013-3-9,2.80132556,3.030986311,3.017722573,2.828114746,4.019474322,2.816238522,4.012110342,3.000639222,1.06706579
2013-3-10,3.818920921,5.816894665,4.333730602,3.887581464,6.322824252,3.82171964,6.32947981,4.296874602,1.06706579
2013-3-11,5.792731605,6.406548917,6.289224963,5.887146902,7.425517128,5.795716454,6.766352904,6.236870538,1.06706579
2013-3-12,6.606756003,6.890329032,8.458031093,6.703270621,7.635127729,6.619606871,7.070516424,8.42464388,1.06706579
2013-3-13,6.306880242,7.81747987,6.834882592,6.42026952,7.12845475,6.302185253,6.586624632,6.747685755,1.06706579
2013-3-14,6.005975689,7.111310484,7.669532452,6.104452004,6.544562632,5.994345383,7.49809317,7.569763379,1.06706579
2013-3-15,5.480580287,5.897497987,6.690173836,5.57567242,5.837259545,5.478316269,6.546352865,6.594070961,1.06706579
2013-3-16,4.813539942,5.03165612,5.287543154,4.891857813,5.095997319,4.794708097,5.220222748,5.190101271,1.06706579
2013-3-17,4.173978029,4.283812787,4.434759718,4.254154943,4.364780472,4.168636661,4.400438471,4.346175367,1.06706579
2013-3-18,3.68863555,3.7714792,3.874622303,3.771587494,3.803662772,3.693785147,3.818196706,3.790702483,1.06706579
2013-3-19,4.91217193,4.977090696,5.023307343,4.933332093,5.506850564,4.912729192,6.186697782,5.001240219,1.06706579
2013-3-20,8.817989624,7.872952255,7.911079579,8.798847562,8.79368894,8.767438967,9.901602482,7.874321721,1.06706579
2013-3-21,8.712343354,8.567857955,8.588337897,8.635537085,8.799710528,8.651893965,8.196403357,8.656889018,1.06706579
2013-3-22,7.177958566,7.094970524,7.145400478,7.206192798,7.139386787,7.158931566,6.682099178,7.126920588,1.06706579
2013-3-23,5.464384719,5.439959949,5.528917688,5.511393265,5.626639331,5.435266088,5.299762308,5.468620587,1.06706579
2013-3-24,4.261046266,4.280886598,4.375242107,4.307037301,4.590024866,4.236830187,4.338617361,4.309834892,1.06706579
2013-3-25,3.574733004,3.588274245,3.656738506,3.611682633,3.906766393,3.561557255,3.709741566,3.605295553,1.06706579
2013-3-26,3.042731679,3.055081688,3.077221007,3.041028307,3.293272834,3.031392413,3.147217174,3.065036823,1.06706579
2013-3-27,3.376608318,3.39160927,3.449870221,3.41432954,3.730699806,3.374640981,3.77705746,3.405690852,1.06706579
2013-3-28,2.819380172,2.839819503,2.822088645,2.778941451,2.968424064,2.813426267,2.914801699,2.854611763,1.06706579
2013-3-29,2.967622013,2.972680237,2.949710665,2.918973267,3.079508714,2.959450341,3.043788672,2.98784927,1.06706579
2013-3-30,2.89238826,2.89442441,2.882090194,2.858060245,2.982777509,2.888825845,2.957735689,2.909632924,1.06706579
2013-3-31,3.450147724,3.45307617,3.489636617,3.464924191,3.916573752,3.449233995,4.365616365,3.47188771,1.06706579
2013-4-1,2.528892131,2.530046137,2.549915798,2.530930537,2.561296803,2.526473569,2.551563895,2.541359458,1.06706579
2013-4-2,2.563358898,2.563484113,2.564305341,2.552681803,2.572428506,2.560974178,2.568286267,2.569300394,1.06706579
2013-4-3,2.519371299,2.52010341,2.51440896,2.506054542,2.539724898,2.518180067,2.539589531,2.524015525,1.06706579
2013-4-4,3.377878515,3.37567654,3.379877438,3.377397961,4.280741078,3.380608422,4.699917156,3.385137585,1.06706579
2013-4-5,3.410597916,3.401539588,3.411466522,3.409472111,4.802067565,3.404698158,4.508169397,3.406508696,1.06706579
2013-4-6,2.692263523,2.708577537,2.693010299,2.670310333,3.857317852,2.688326591,3.237249955,2.705986381,1.06706579
2013-4-7,3.267125515,3.276919338,3.261620578,3.255609143,4.541662647,3.251111565,4.176116832,3.257380198,1.06706579
2013-4-8,2.68504619,2.781990599,2.735318216,2.659915254,3.81576912,2.672326178,3.452379028,2.746206258,1.06706579
2013-4-9,2.668417448,2.818411167,2.795728123,2.649257336,4.042657098,2.654880719,3.563162486,2.806907204,1.06706579
2013-4-10,2.641610213,2.710446733,2.702617992,2.62185223,3.498654334,2.631285073,3.033078864,2.716605945,1.06706579
2013-4-11,2.146097139,2.164426998,2.118704441,2.097679646,2.75977006,2.140409457,2.421259347,2.160558877,1.06706579
2013-4-12,2.011714651,2.021571646,1.930322815,1.920434235,2.429013636,2.00990073,2.205443285,2.018752622,1.06706579
2013-4-13,1.727023715,1.736448662,1.644913304,1.63848787,2.025517602,1.7309065,1.865207767,1.737178517,1.06706579
2013-4-14,1.575326623,1.581929163,1.502874668,1.496575577,1.768496867,1.57819077,1.66084829,1.583591924,1.06706579
2013-4-15,1.468477841,1.472430566,1.422847786,1.417090164,1.645912766,1.470562498,1.681520002,1.476408108,1.06706579
2013-4-16,1.376011833,1.380991093,1.345740324,1.340096637,1.494060002,1.378531921,1.435201179,1.383567584,1.06706579
2013-4-17,1.290297269,1.318759368,1.289506498,1.264082266,1.845730671,1.293825843,1.89305169,1.320369111,1.06706579
2013-4-18,1.518760019,1.567414406,1.531154022,1.470172189,3.27607442,1.51442601,3.023612178,1.575071682,1.06706579
2013-4-19,1.837447321,1.879861276,1.845082036,1.808456161,3.753449406,1.859630635,3.032083914,1.892761778,1.06706579
2013-4-20,1.792359863,1.807711641,1.832345103,1.812554406,3.181538421,1.817630679,2.485982958,1.834906929,1.06706579
2013-4-21,1.678395274,1.684042346,1.653065799,1.64160583,2.635454386,1.690388815,2.133679447,1.700403738,1.06706579
2013-4-22,1.684887263,1.689533745,1.648415933,1.639508765,2.321902016,1.693125491,1.976699647,1.700394714,1.06706579
2013-4-23,1.668913924,1.67244701,1.594853354,1.587382208,2.08326867,1.672818142,1.870834534,1.682767637,1.06706579
2013-4-24,1.555390407,1.559849631,1.491748606,1.486075588,1.843327902,1.556675268,1.704796407,1.564927032,1.06706579
2013-4-25,1.631713866,1.635638389,1.59532714,1.590641176,1.820400068,1.628371422,1.729659993,1.634043311,1.06706579
2013-4-26,1.661007346,1.666587863,1.64966244,1.643706279,1.792182757,1.658756865,1.728586079,1.665015346,1.06706579
2013-4-27,1.6422398,1.646733994,1.648871669,1.642083,1.733481862,1.639610291,1.698046091,1.646377527,1.06706579
2013-4-28,1.573372822,1.579163158,1.589367595,1.58180846,1.647182962,1.571957106,1.621668485,1.578595743,1.06706579
2013-4-29,1.504761914,1.51063347,1.517594733,1.509505409,1.5676152,1.503785013,1.548344539,1.510354839,1.06706579
2013-4-30,1.459010028,1.460704375,1.466288276,1.461962163,1.511700615,1.458439229,1.497053875,1.460734833,1.06706579
2013-5-1,1.264117236,1.267104341,1.268918262,1.263949155,1.313156291,1.263574639,1.302129497,1.267102084,1.06706579
2013-5-2,1.420371693,1.423507701,1.416026403,1.411086625,1.468378572,1.421134262,1.459543601,1.424733903,1.06706579
2013-5-3,1.320902684,1.324632052,1.317601978,1.311970699,1.370221498,1.320723322,1.362497666,1.324292506,1.06706579
2013-5-4,1.150927625,1.155102577,1.150379387,1.144915061,1.205396036,1.150915216,1.198118916,1.154646841,1.06706579
2013-5-5,1.031251664,1.035415336,1.026087402,1.020693016,1.08546175,1.031292274,1.080056083,1.034976521,1.06706579
2013-5-6,1.99950565,2.008668888,2.003061298,1.995867655,2.813389041,2.005321931,3.52942219,2.012800974,1.06706579
2013-5-7,2.409109005,2.393650061,2.410742437,2.426608611,3.886771517,2.415259192,4.182773518,2.396037038,1.06706579
2013-5-8,2.101529717,2.080599678,2.117709491,2.144534775,4.015346748,2.124788072,3.061722581,2.091861108,1.06706579
2013-5-9,1.685134309,1.673036986,1.697801302,1.71503807,3.058394802,1.703399868,2.354334889,1.684457472,1.06706579
2013-5-10,1.620200878,1.61543595,1.63085654,1.637787345,2.534037216,1.634519353,2.063514071,1.626779728,1.06706579
2013-5-11,1.529086287,1.528759149,1.538983892,1.537871624,2.120402172,1.540062318,1.821437884,1.539370816,1.06706579
2013-5-12,1.387509028,1.389545178,1.396127412,1.392993659,1.759718298,1.394809837,1.582010383,1.395809299,1.06706579
2013-5-13,1.301906141,1.307447176,1.310527909,1.308124012,1.556948258,1.30800331,1.445385311,1.310638459,1.06706579
2013-5-14,1.119365614,1.123031811,1.133814944,1.128682267,1.283786102,1.119837143,1.212861542,1.121635272,1.06706579
2013-5-15,1.023228897,1.027137627,1.041526041,1.036339218,1.136630583,1.023658688,1.093644702,1.027882147,1.06706579
2013-5-16,0.79595625,0.800767429,0.809509899,0.803925999,0.876151214,0.796401834,0.847936159,0.801452162,1.06706579
2013-5-17,0.851663272,0.856094294,0.856771131,0.851547082,0.913534017,0.852279193,0.893372188,0.856703447,1.06706579
2013-5-18,0.852531879,0.856720368,0.850240787,0.84526604,0.897205339,0.853076732,0.883233179,0.85642256,1.06706579
2013-5-19,0.871329882,0.875383004,0.870720729,0.866378824,0.91112448,0.871870223,0.898936912,0.875939138,1.06706579
2013-5-20,0.829281419,0.833526312,0.831012993,0.828887726,0.851753517,0.829755205,0.842249605,0.833740643,1.06706579
2013-5-21,0.719895629,0.723639662,0.73084233,0.726409051,0.747728271,0.720341213,0.74143482,0.724149546,1.06706579
2013-5-22,0.664091594,0.667677699,0.673752306,0.669338204,0.689720005,0.664503336,0.684296289,0.66866024,1.06706579
2013-5-23,0.634966194,0.633531301,0.640512869,0.631446645,0.656233523,0.630373859,0.656288798,0.638464311,1.06706579
2013-5-24,0.685036297,0.689838451,0.689060089,0.686494879,0.709219662,0.686915646,0.701765437,0.688814172,1.06706579
2013-5-25,0.646996962,0.64881314,0.653212576,0.648000936,0.668888108,0.646060671,0.664769558,0.650738739,1.06706579
2013-5-26,0.609444949,0.612531323,0.620566499,0.616935272,0.631374449,0.609778855,0.627579653,0.612918248,1.06706579
2013-5-27,1.530874263,1.538901543,1.545161152,1.544652397,2.108258599,1.537006401,2.623199134,1.530302336,1.06706579
2013-5-28,1.674118796,1.677841396,1.692626888,1.680945819,2.235547841,1.676174122,2.622865228,1.681906927,1.06706579
2013-5-29,1.413390125,1.420318674,1.441183285,1.42404917,2.335928323,1.419911444,2.121103826,1.42441579,1.06706579
2013-5-30,1.057613315,1.063742069,1.092062033,1.082035829,1.840035093,1.060382704,1.464820669,1.064109817,1.06706579
2013-5-31,1.034498223,1.040202826,1.065023546,1.057237671,1.503409369,1.035972598,1.284765259,1.03990953,1.06706579
2013-6-1,0.947995144,0.953315078,0.983178229,0.975161102,1.205570885,0.948649419,1.097086415,0.953574532,1.06706579
2013-6-2,0.864845789,0.870006667,0.899112889,0.891920374,1.026542011,0.865549699,0.967896391,0.870642893,1.06706579
2013-6-3,0.710544006,0.715576284,0.74146979,0.735512501,0.817311567,0.711313343,0.780260413,0.716087296,1.06706579
2013-6-4,0.681927362,0.686713723,0.709673143,0.704325007,0.753252384,0.682674138,0.72646771,0.687225863,1.06706579
2013-6-5,0.653294925,0.657905309,0.682284957,0.676916516,0.707345953,0.653961609,0.688805148,0.658391503,1.06706579
2013-6-6,0.630395292,0.63481729,0.659354867,0.655172018,0.674906312,0.631008957,0.660251675,0.634905279,1.06706579
2013-6-7,0.608030361,0.612301199,0.637803267,0.633137608,0.649245187,0.608632745,0.637345274,0.612609159,1.06706579
2013-6-8,0.590371699,0.594490248,0.621670871,0.616188496,0.625767987,0.590988748,0.614811134,0.594950497,1.06706579
2013-6-9,0.57033734,0.574336316,0.60113227,0.596226334,0.604183674,0.571001768,0.596802773,0.575136111,1.06706579
2013-6-10,0.555319468,0.559122161,0.583589798,0.578767338,0.585817717,0.555877858,0.579316704,0.559828327,1.06706579
2013-6-11,0.518647343,0.522306772,0.542131311,0.537731874,0.54713426,0.519201221,0.540797943,0.522700465,1.06706579
2013-6-12,0.484926224,0.488446902,0.506251084,0.50209418,0.511749252,0.485436107,0.505703974,0.488816905,1.06706579
2013-6-13,0.449562649,0.452969392,0.470156525,0.466092123,0.474928222,0.450054483,0.469004775,0.453308939,1.06706579
2013-6-14,0.417504292,0.420826431,0.433966082,0.4301397,0.442120833,0.418007407,0.436582054,0.421138903,1.06706579
2013-6-15,0.39020071,0.393378457,0.401539977,0.397984329,0.413413944,0.390656447,0.408094009,0.393687546,1.06706579
2013-6-16,0.366390733,0.369455674,0.373746817,0.369692567,0.387755075,0.366829549,0.382775815,0.369735433,1.06706579
2013-6-17,0.345802497,0.348759144,0.349021982,0.345429109,0.364625318,0.34621988,0.359794962,0.349014086,1.06706579
2013-6-18,0.327106019,0.329983702,0.328790214,0.32583131,0.345325328,0.327507609,0.340668693,0.330220595,1.06706579
2013-6-19,0.309643639,0.312401748,0.309023206,0.307278096,0.327155654,0.310028308,0.322668228,0.312630744,1.06706579
2013-6-20,0.293934266,0.296590849,0.294253507,0.29080841,0.310126449,0.294303142,0.305829666,0.296810821,1.06706579
2013-6-21,0.279363106,0.281928316,0.278847582,0.276382769,0.294869428,0.279717317,0.29074411,0.282134751,1.06706579
2013-6-22,0.26588278,0.268358874,0.265422532,0.263043452,0.280775438,0.266223455,0.276818201,0.268555156,1.06706579
2013-6-23,0.253205634,0.255595995,0.25279502,0.250498288,0.267508316,0.253531644,0.263712392,0.255782125,1.06706579
2013-6-24,3.184192748,3.185519347,3.302484578,3.289515264,6.134266648,3.199510684,7.337446045,3.203830028,1.06706579
2013-6-25,4.165287449,4.167856043,4.356754321,4.239739455,12.13495624,4.191973981,9.844979475,4.187920859,1.06706579
2013-6-26,1.411225376,1.466998954,1.6069315,1.571039993,8.715355276,1.526586504,4.485570957,1.537988942,1.06706579
2013-6-27,1.349821648,1.379498669,1.473124323,1.453631434,6.132284646,1.42597477,3.372833827,1.433779822,1.06706579
2013-6-28,1.197885408,1.212483641,1.281729648,1.273385383,4.487489788,1.245144383,2.557723107,1.249256164,1.06706579
2013-6-29,1.060116482,1.065892152,1.11814618,1.114715748,3.273853269,1.090067621,1.960293132,1.09242414,1.06706579
2013-6-30,0.944608706,0.947538279,0.981422967,0.980908571,2.427023737,0.966243782,1.547596635,0.967993404,1.06706579
2013-7-1,0.853481706,0.856113471,0.876743446,0.874948701,1.825870034,0.871812692,1.257928695,0.874094759,1.06706579
2013-7-2,0.783008369,0.785443852,0.795679875,0.79286762,1.394105927,0.798627498,1.042466844,0.800902796,1.06706579
2013-7-3,0.734852586,0.737187671,0.741422411,0.738005515,1.127789971,0.742267329,0.906838977,0.744483968,1.06706579
2013-7-4,0.693803585,0.696007815,0.696104829,0.693954745,0.942569172,0.696325928,0.793442931,0.698605739,1.06706579
2013-7-5,0.656189529,0.658326075,0.657991041,0.654519999,0.811647574,0.656129741,0.720025356,0.658209885,1.06706579
2013-7-6,0.621570474,0.623610007,0.621667487,0.619588471,0.722496937,0.62149715,0.665835576,0.623505098,1.06706579
2013-7-7,0.589446689,0.591450125,0.589567391,0.587577492,0.658623884,0.589407207,0.620388266,0.591349727,1.06706579
2013-7-8,0.55958241,0.561522674,0.559738082,0.557815867,0.606360831,0.559551952,0.583722909,0.561429045,1.06706579
2013-7-9,0.531441807,0.533322284,0.53163245,0.529772277,0.564510907,0.531419246,0.550980947,0.533235424,1.06706579
2013-7-10,0.504863569,0.506685387,0.505084669,0.503284284,0.528983763,0.504847776,0.520596632,0.506604167,1.06706579
2013-7-11,0.479724736,0.481490151,0.47997291,0.478232312,0.498796859,0.47971684,0.4939101,0.481414571,1.06706579
2013-7-12,0.455965522,0.45767679,0.45623964,0.454554318,0.471759499,0.455963265,0.469434566,0.45760685,1.06706579
2013-7-13,0.433510345,0.435168594,0.433807025,0.432175849,0.44817175,0.433513729,0.446270968,0.435104295,1.06706579
2013-7-14,0.412288139,0.413896754,0.41260738,0.411026967,0.426008741,0.412297164,0.424479091,0.413836966,1.06706579
2013-7-15,0.392226707,0.393786815,0.392563998,0.391034347,0.405341541,0.392240244,0.40391116,0.393730412,1.06706579
2013-7-16,0.373243702,0.374756431,0.373597913,0.372116769,0.385833987,0.373260623,0.384446473,0.374704541,1.06706579
2013-7-17,0.355286104,0.356753711,0.355656107,0.354220086,0.367354097,0.355307537,0.366028626,0.356705204,1.06706579
2013-7-18,0.338313302,0.339736915,0.338695715,0.337304816,0.349900742,0.338336991,0.348614753,0.339690664,1.06706579
2013-7-19,0.322257614,0.32363836,0.322651307,0.321304403,0.333387061,0.32228356,0.332139426,0.323595494,1.06706579
2013-7-20,0.307067149,0.308407285,0.307472122,0.3061647,0.317758908,0.307096478,0.316548499,0.308366675,1.06706579
2013-7-21,0.292683247,0.293983901,0.293097245,0.291830433,0.302956495,0.292714832,0.301781056,0.293946675,1.06706579
2013-7-22,0.279047249,0.280309549,0.279469143,0.278240685,0.288921164,0.279081091,0.287780695,0.280274579,1.06706579
2013-7-23,0.266119673,0.267345875,0.266549464,0.265358232,0.275612304,0.266155771,0.27450342,0.267313161,1.06706579
2013-7-24,0.253872318,0.25506355,0.254306621,0.253151487,0.262999457,0.253909544,0.261923287,0.255031964,1.06706579
2013-7-25,0.242273598,0.24342986,0.242713542,0.241592249,0.251051038,0.242311952,0.250005326,0.243401659,1.06706579
2013-7-26,0.231270494,0.232394042,0.231713822,0.230626371,0.2397129,0.231309976,0.238697645,0.232366969,1.06706579
2013-7-27,0.220820139,0.221910974,0.221265723,0.220210987,0.228942176,0.220859621,0.227956251,0.221885029,1.06706579
2013-7-28,0.210904486,0.211964863,0.211353454,0.210329175,0.218721946,0.210945096,0.217763095,0.211940045,1.06706579
2013-7-29,0.201496459,0.202526379,0.201946556,0.200951606,0.209019496,0.20153707,0.208087718,0.202503818,1.06706579
2013-7-30,0.192568987,0.193569577,0.193020211,0.192054591,0.199812265,0.192610725,0.198906432,0.193548144,1.06706579
2013-7-31,0.184094995,0.185067383,0.184546219,0.183608801,0.191069794,0.184136733,0.190189907,0.185047078,1.06706579
2013-8-1,0.176046282,0.176992725,0.176497506,0.175587161,0.182765011,0.176089148,0.181908813,0.176973548,1.06706579
2013-8-2,0.168404799,0.169325296,0.168856023,0.167970495,0.174877611,0.168447665,0.174069919,0.169307247,1.06706579
2013-8-3,0.161149112,0.162043664,0.16159808,0.160738498,0.16738616,0.161191978,0.166576212,0.162025615,1.06706579
2013-8-4,0.154256661,0.155127524,0.154704501,0.153868608,0.160269225,0.154299528,0.159542754,0.155110603,1.06706579
2013-8-5,0.147708269,0.148554314,0.148153853,0.147341649,0.153503117,0.147750007,0.152737163,0.148538522,1.06706579
2013-8-6,0.14148363,0.142307114,0.14192583,0.141137315,0.147072043,0.141525368,0.146326394,0.142291321,1.06706579
2013-8-7,0.135562439,0.136363362,0.136002383,0.135234174,0.140952313,0.135604177,0.140225842,0.136348698,1.06706579
2013-8-8,0.129928904,0.130708394,0.130366592,0.129619815,0.135129264,0.129970642,0.13442197,0.130694857,1.06706579
2013-8-9,0.124570616,0.125329801,0.125004919,0.124278448,0.12958823,0.124612354,0.128900113,0.125317392,1.06706579
2013-8-10,0.119471781,0.120210661,0.119902701,0.119196535,0.124314546,0.119512391,0.123644478,0.120198252,1.06706579
2013-8-11,0.11462112,0.115339695,0.115047527,0.114360538,0.119295804,0.11466173,0.118643785,0.115328414,1.06706579
2013-8-12,0.110003968,0.110704494,0.110426991,0.109758051,0.114517339,0.11004345,0.113883369,0.110693213,1.06706579
2013-8-13,0.105609043,0.10629152,0.106027554,0.105376663,0.109968998,0.105648525,0.109349693,0.106280239,1.06706579
2013-8-14,0.101425066,0.102089494,0.101840192,0.101206222,0.105636117,0.10146342,0.105033732,0.102078213,1.06706579
2013-8-15,0.0974385,0.098086006,0.097849114,0.097232064,0.101507415,0.097476854,0.100920823,0.098075854,1.06706579
2013-8-16,0.093639191,0.094269777,0.094045293,0.093444037,0.097571611,0.093676417,0.097061727,0.094259625,1.06706579
2013-8-17,0.090022629,0.090637422,0.090424218,0.089839883,0.093825321,0.090060983,0.093268059,0.090628397,1.06706579
2013-8-18,0.086583171,0.0871833,0.086981377,0.086410578,0.090260649,0.086620397,0.089764303,0.087173147,1.06706579
2013-8-19,0.083303899,0.083887106,0.083696464,0.083141458,0.086859546,0.083339997,0.086329358,0.08387921,1.06706579
2013-8-20,0.080178043,0.080747713,0.080566096,0.080024626,0.0836175,0.080214141,0.083100848,0.080738689,1.06706579
2013-8-21,1.334003981,1.327913581,1.321860407,1.329970036,1.917008315,1.337559628,2.533326538,1.335391495,1.06706579
2013-8-22,0.29181464,0.293731215,0.294031279,0.292212845,0.304906912,0.292120344,0.301649073,0.293924113,1.06706579
2013-8-23,0.279641737,0.281452274,0.281570721,0.27985494,0.290837739,0.27987863,0.287963441,0.281579745,1.06706579
2013-8-24,0.265593997,0.267337979,0.267450785,0.265799304,0.27627786,0.265820737,0.273529904,0.267458681,1.06706579
2013-8-25,0.252269344,0.253947898,0.25405732,0.252465626,0.262492958,0.252485931,0.259866833,0.254061832,1.06706579
2013-8-26,0.239691467,0.241310234,0.241415144,0.239882109,0.249480778,0.239900158,0.246968586,0.2414174,1.06706579
2013-8-27,0.227818628,0.229377608,0.229479133,0.228001374,0.237191684,0.228017167,0.234788915,0.229479133,1.06706579
2013-8-28,0.216605705,0.218108281,0.218205295,0.216781682,0.22558394,0.216796347,0.223284952,0.218204167,1.06706579
2013-8-29,0.206014343,0.207462773,0.207556402,0.206183552,0.214616934,0.206197088,0.212417215,0.207554145,1.06706579
2013-8-30,0.196011828,0.197409495,0.19749974,0.196175397,0.204256824,0.196187806,0.202150735,0.197495228,1.06706579
2013-8-31,0.186562064,0.187910096,0.187996957,0.186718864,0.194465257,0.186730145,0.1925092,0.187991317,1.06706579
2013-9-1,0.177623311,0.178923965,0.179007441,0.177775599,0.185202751,0.177784623,0.183271511,0.179000673,1.06706579
2013-9-2,0.169167368,0.170421771,0.170502992,0.169314016,0.176437719,0.169321912,0.174587699,0.170495095,1.06706579
2013-9-3,0.161169417,0.162380954,0.162458791,0.161311553,0.168145345,0.161318321,0.166373161,0.162449766,1.06706579
2013-9-4,0.153604642,0.154774441,0.154848893,0.153741138,0.160298554,0.153747906,0.158600823,0.154839869,1.06706579
2013-9-5,0.146443713,0.147572902,0.147645097,0.146574568,0.152870275,0.146580208,0.151241355,0.147633817,1.06706579
2013-9-6,0.139667452,0.140758287,0.140827099,0.139793795,0.145837944,0.139798307,0.14427558,0.140815818,1.06706579
2013-9-7,0.133251043,0.13430578,0.134371207,0.133374001,0.139177874,0.133377386,0.137679809,0.134359927,1.06706579
2013-9-8,0.127176436,0.128195075,0.128258246,0.127293754,0.132870886,0.127297138,0.13149578,0.128245837,1.06706579
2013-9-9,0.121423326,0.122408123,0.122469039,0.12153726,0.126895549,0.121540645,0.125517059,0.12245663,1.06706579
2013-9-10,0.115972537,0.11692462,0.116983279,0.116083087,0.121233812,0.116085343,0.119909469,0.116970871,1.06706579
2013-9-11,0.110804891,0.111725388,0.111781791,0.110910929,0.115863115,0.110912057,0.114591791,0.111768255,1.06706579
2013-9-12,0.105904595,0.106794635,0.10684991,0.106007249,0.110769921,0.106008377,0.109549359,0.106836373,1.06706579
2013-9-13,0.101258113,0.102118823,0.102171842,0.101357382,0.105938437,0.101358511,0.104765254,0.102158306,1.06706579
2013-9-14,0.096853036,0.097685545,0.097737436,0.096948921,0.101356254,0.096948921,0.100229322,0.097722771,1.06706579
2013-9-15,0.092670187,0.09347675,0.093525257,0.092762688,0.097005324,0.092762688,0.095922386,0.09351172,1.06706579
2013-9-16,0.088700541,0.089481159,0.089528538,0.088790786,0.092875494,0.088789658,0.091857983,0.089513873,1.06706579
2013-9-17,0.084924922,0.085681851,0.085726973,0.085011783,0.088945331,0.085010655,0.087943613,0.085712309,1.06706579
2013-9-18,0.081342201,0.082074313,0.082118307,0.081426806,0.085214834,0.08142455,0.08425147,0.082103642,1.06706579
2013-9-19,0.077943354,0.078652905,0.078695771,0.078024575,0.081676107,0.078023447,0.080748841,0.078681106,1.06706579
2013-9-20,0.074711461,0.07539845,0.075440188,0.074790425,0.078308846,0.074788169,0.07741655,0.075424395,1.06706579
2013-9-21,2.382439394,2.390115847,2.420157232,2.404796429,3.672788553,2.383108334,5.058854792,2.399644576,1.06706579
2013-9-22,1.744840306,1.745023052,1.822729513,1.801713742,2.570145311,1.746393645,3.362149964,1.750204234,1.06706579
2013-9-23,0.581764595,0.584011692,0.662246086,0.64190828,0.960099235,0.582594848,1.151141956,0.584706578,1.06706579
2013-9-24,0.559005971,0.561132365,0.611426952,0.596819694,0.811833704,0.559747107,0.931639392,0.561741518,1.06706579
2013-9-25,0.601914016,0.604673252,0.652276286,0.642484719,0.852318675,0.602868355,0.94056348,0.605443718,1.06706579
