date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
06Jun1988,134452,134453,134555,134388,134431,134483
07Jun1988,134380,134381,134483,134316,134359,134411
08Jun1988,134359,134360,134463,134296,134338,134391
09Jun1988,134324,134324,134427,134260,134302,134355
10Jun1988,134255,134256,134358,134192,134234,134287
11Jun1988,134154,134155,134257,134091,134133,134186
12Jun1988,134035,134036,134138,133972,134014,134067
13Jun1988,133903,133904,134006,133840,133882,133935
14Jun1988,133759,133760,133862,133695,133737,133790
15Jun1988,133577,133578,133681,133514,133556,133609
16Jun1988,133423,133424,133526,133359,133402,133454
17Jun1988,133210,133210,133313,133146,133188,133241
18Jun1988,132980,132981,133083,132916,132959,133011
19Jun1988,132725,132726,132828,132662,132704,132757
20Jun1988,132544,132545,132647,132481,132523,132576
21Jun1988,132359,132360,132462,132296,132338,132390
22Jun1988,132076,132076,132178,132012,132054,132107
23Jun1988,131880,131881,131983,131817,131859,131912
24Jun1988,131567,131568,131670,131504,131546,131599
25Jun1988,131257,131258,131360,131194,131236,131289
26Jun1988,130941,130942,131044,130877,130920,130972
27Jun1988,130731,130732,130834,130667,130709,130762
28Jun1988,130519,130520,130622,130456,130498,130551
29Jun1988,130160,130161,130263,130097,130139,130192
30Jun1988,129517,129518,129620,129454,129496,129548
01Jul1988,128915,128916,129051,128852,128894,128979
02Jul1988,128319,128320,128454,128256,128298,128383
03Jul1988,127625,127626,127824,127561,127603,127720
04Jul1988,126997,127030,127258,126965,127008,127154
05Jul1988,126391,126425,126574,126360,126402,126437
06Jul1988,125784,125818,125889,125786,125828,125791
07Jul1988,125189,125222,125280,125190,125232,125150
08Jul1988,124561,124594,124717,124562,124604,124586
09Jul1988,123899,123933,124120,123934,123976,123990
10Jul1988,123271,123305,123508,123338,123380,123417
11Jul1988,122710,122743,122927,122776,122818,122836
12Jul1988,122115,122148,122344,122181,122223,122187
13Jul1988,121572,121606,121690,121639,121681,121572
14Jul1988,120988,121022,120994,121055,121097,120949
15Jul1988,120372,120406,120372,120439,120481,120327
16Jul1988,119792,119859,119786,119891,119934,119707
17Jul1988,119197,119264,119196,119297,119339,119118
18Jul1988,118641,118708,118601,118740,118782,118522
19Jul1988,118084,118151,117965,118184,118153,117887
20Jul1988,117525,117591,117288,117624,117594,117288
21Jul1988,116925,116992,116649,117024,116994,116649
22Jul1988,116365,116431,116010,116464,116434,116010
23Jul1988,115762,115828,115362,115861,115831,115329
24Jul1988,115120,115186,114714,115219,115189,114687
25Jul1988,114479,114546,114073,114579,114548,114046
26Jul1988,113839,113905,113466,113938,113908,113406
27Jul1988,113195,113190,112744,113255,113225,112684
28Jul1988,112549,112543,112059,112609,112579,111999
29Jul1988,111988,111982,111483,112048,112018,111390
30Jul1988,111379,111373,110834,111438,111408,110741
31Jul1988,110651,110645,110067,110711,110680,109974
01Aug1988,109996,109990,109300,109983,109953,109207
02Aug1988,109307,109301,108566,109294,109264,108512
03Aug1988,108696,108690,107876,108683,108686,107895
04Aug1988,108088,108082,107298,108075,108078,107284
05Aug1988,107447,107441,106690,107434,107437,106676
06Aug1988,106806,106833,106077,106826,106829,106133
07Aug1988,106198,106225,105502,106218,106221,105558
08Aug1988,105590,105617,104927,105610,105613,104983
09Aug1988,105015,105042,104313,105035,105038,104441
10Aug1988,104401,104428,103732,104421,104423,103827
11Aug1988,103793,103820,103189,103846,103849,103251
12Aug1988,103218,103246,102574,103271,103274,102636
13Aug1988,102611,102638,102032,102663,102666,102061
14Aug1988,102036,102063,101450,102089,102091,101446
15Aug1988,101493,101521,100829,101546,101476,100864
16Aug1988,100839,100866,100274,100892,100822,100243
17Aug1988,100223,100251,99718,100309,100239,99588
18Aug1988,99649,99674,99174,99732,99662,99011
19Aug1988,99008,99033,98599,99125,99055,98436
20Aug1988,98368,98393,98021,98484,98414,97862
21Aug1988,97727,97785,97443,97877,97840,97283
22Aug1988,97120,97178,96864,97269,97232,96709
23Aug1988,96513,96571,96385,96695,96658,96196
24Aug1988,95967,96025,95833,96149,96112,95611
25Aug1988,95393,95451,95248,95570,95533,95098
26Aug1988,94814,94904,94623,95024,94987,94546
27Aug1988,94221,94312,93919,94432,94395,93842
28Aug1988,93596,93687,93182,93806,93769,93177
29Aug1988,93043,93134,92511,93253,93144,92513
30Aug1988,92411,92535,91762,92654,92545,91730
31Aug1988,91851,91975,90940,92022,91913,91053
01Sep1988,91294,91417,90336,91464,91355,90383
02Sep1988,90770,90894,89590,90941,90865,89782
03Sep1988,90249,90372,89095,90419,90344,89253
04Sep1988,89759,89916,88521,89963,89887,88646
05Sep1988,89205,89394,87875,89441,89399,88184
06Sep1988,88715,88904,87333,88984,88942,87715
07Sep1988,88113,88302,86574,88449,88439,87028
08Sep1988,87511,87700,85960,87846,87837,86453
09Sep1988,86941,87131,85246,87277,87268,85739
10Sep1988,86228,86418,84527,86564,86554,85092
11Sep1988,85671,85861,84024,86040,86031,84635
12Sep1988,85084,85274,83568,85453,85443,84179
13Sep1988,84496,84686,83078,84865,84855,83691
14Sep1988,83908,84098,82589,84310,84301,83136
15Sep1988,83288,83478,82100,83690,83680,82515
16Sep1988,82667,82857,81479,83069,83059,81894
17Sep1988,82047,82236,80991,82448,82438,81373
18Sep1988,81492,81682,80535,81894,81884,80851
19Sep1988,80938,81127,80079,81339,81329,80362
20Sep1988,80449,80639,79480,80851,80841,79763
21Sep1988,79796,80018,78925,80230,80220,79208
22Sep1988,79175,79398,78371,79610,79600,78654
23Sep1988,78588,78811,77817,79022,79012,78099
24Sep1988,78034,78289,77251,78501,78491,77644
25Sep1988,77508,77763,76673,77975,77965,77106
26Sep1988,76916,77171,76174,77383,77406,76613
27Sep1988,76427,76683,75741,76894,76918,76114
28Sep1988,75807,76063,75319,76340,76363,75625
29Sep1988,75022,75277,74533,75555,75578,74840
30Sep1988,74402,74658,73980,74935,74959,74253
01Oct1988,74086,74341,73762,74618,74675,74003
02Oct1988,73769,74024,73545,74302,74358,73785
03Oct1988,73452,73707,73360,73985,74041,73567
04Oct1988,73234,73490,73209,73800,73856,73383
05Oct1988,72984,73239,73024,73582,73639,73198
06Oct1988,72799,73055,72906,73398,73454,73080
07Oct1988,72615,72871,72887,73214,73270,72995
08Oct1988,72398,72653,72802,72997,73053,72844
09Oct1988,72181,72436,72750,72780,72836,72759
10Oct1988,71997,72252,72698,72596,72652,72674
11Oct1988,71784,72040,72585,72383,72439,72528
12Oct1988,71638,71893,72538,72236,72293,72414
13Oct1988,71489,71745,72522,72088,72145,72332
14Oct1988,71276,71531,72407,71874,71931,72218
15Oct1988,71029,71284,72359,71628,71717,72103
16Oct1988,70848,71104,72310,71447,71536,72022
17Oct1988,70701,70956,72295,71332,71422,71940
18Oct1988,70553,70808,72279,71218,71307,71925
19Oct1988,70372,70628,72264,71037,71126,71843
20Oct1988,70158,70447,72248,70856,70946,71761
21Oct1988,69978,70266,72199,70675,70765,71679
22Oct1988,69731,70019,72085,70428,70518,71532
23Oct1988,69583,69871,72036,70314,70403,71483
24Oct1988,69568,69856,72120,70298,70388,71567
25Oct1988,69487,69775,72270,70218,70307,71585
26Oct1988,69371,69659,72419,70135,70224,71602
27Oct1988,69230,69519,72443,69994,70083,71560
28Oct1988,68987,69275,72431,69751,69840,71515
29Oct1988,68708,68997,72318,69505,69594,71368
30Oct1988,68429,68717,72204,69226,69348,71254
31Oct1988,68296,68584,72236,69125,69248,71187
01Nov1988,68207,68495,72345,69036,69192,71263
02Nov1988,68096,68385,72433,68926,69082,71318
03Nov1988,68032,68320,72633,68895,69050,71386
04Nov1988,67753,68041,72585,68616,68771,71239
05Nov1988,67458,67746,72422,68320,68476,71076
06Nov1988,67207,67528,72435,68102,68258,70990
07Nov1988,67044,67366,72504,67940,68096,71026
08Nov1988,66817,67066,72180,67640,67796,70609
09Nov1988,66636,66813,71836,67387,67543,70199
10Nov1988,66443,66619,71657,67194,67349,70098
11Nov1988,66259,66436,71349,67010,67165,69935
12Nov1988,66244,66421,71321,66995,67151,69947
13Nov1988,66596,66773,71661,67347,67431,70253
14Nov1988,66610,66787,71551,67289,67372,70216
15Nov1988,66573,66750,71396,67252,67335,70100
16Nov1988,66483,66659,71254,67161,67244,69997
17Nov1988,66242,66419,71028,66954,67070,69738
18Nov1988,66113,66290,70808,66753,66869,69669
19Nov1988,66021,66197,70664,66621,66737,69531
20Nov1988,65933,66109,70596,66533,66649,69430
21Nov1988,65917,66127,70457,66550,66667,69330
22Nov1988,67605,67815,72021,68238,68354,70900
23Nov1988,71636,71846,75750,72270,72386,74708
24Nov1988,72162,72371,76151,72828,72944,75149
25Nov1988,72500,72710,76333,73022,73138,75369
26Nov1988,72747,72957,76423,73196,73345,75426
27Nov1988,72975,73112,76565,73352,73501,75503
28Nov1988,72918,73055,76562,73295,73444,75539
29Nov1988,72857,72995,76582,73234,73384,75605
30Nov1988,72796,72933,76358,73173,73322,75452
01Dec1988,72533,72671,76308,72910,73092,75237
02Dec1988,72368,72505,76177,72745,72927,74947
03Dec1988,72216,72354,75949,72593,72809,74804
04Dec1988,72024,72161,75858,72400,72616,74554
05Dec1988,71829,71999,75692,72166,72382,74196
06Dec1988,71571,71774,75607,71941,72157,74018
07Dec1988,71304,71469,75232,71636,71851,73832
08Dec1988,71025,71189,74987,71357,71572,73528
09Dec1988,70862,71059,74813,71226,71441,73228
10Dec1988,70684,70881,74731,71048,71264,73164
11Dec1988,70580,70777,74367,70945,71160,73023
12Dec1988,70323,70520,73928,70721,70936,72874
13Dec1988,70034,70231,73352,70465,70680,72514
14Dec1988,69854,70052,73134,70213,70356,72343
15Dec1988,69580,69777,72751,69899,70042,72110
16Dec1988,69340,69537,72434,69659,69802,71772
17Dec1988,69165,69363,72045,69517,69588,71429
18Dec1988,68912,69142,71609,69297,69295,71078
19Dec1988,68734,68964,71138,68975,68973,70731
20Dec1988,68549,68779,70810,68717,68715,70415
21Dec1988,68242,68472,70443,68410,68441,70116
22Dec1988,67916,68164,69942,68113,68150,69834
23Dec1988,67613,67861,69533,67810,67892,69425
24Dec1988,67493,67774,68933,67736,67744,68971
25Dec1988,67310,67657,68514,67635,67644,68697
26Dec1988,67025,67305,67770,67290,67299,67881
27Dec1988,66647,66931,67068,66922,66933,67252
28Dec1988,66252,66469,66417,66465,66478,66673
29Dec1988,65772,65994,65602,65995,66010,66003
30Dec1988,65281,65364,64627,65370,65387,65100
31Dec1988,64782,64797,63711,64735,64755,64184
01Jan1989,64881,64896,63810,64834,64854,64283
02Jan1989,64985,65000,63915,64938,64958,64387
03Jan1989,65094,65109,64024,65047,65068,64496
04Jan1989,65208,65224,64138,65161,65182,64610
05Jan1989,65327,65343,64257,65280,65301,64729
06Jan1989,65452,65467,64382,65405,65425,64854
07Jan1989,65576,65592,64506,65529,65550,64978
08Jan1989,65701,65717,64631,65654,65675,65103
09Jan1989,65834,65850,64764,65787,65808,65236
10Jan1989,65983,65999,64913,65936,65957,65385
11Jan1989,66124,66140,65054,66077,66098,65526
12Jan1989,66258,66274,65188,66211,66232,65660
13Jan1989,66392,66408,65322,66345,66366,65794
14Jan1989,66525,66540,65455,66478,66498,65927
15Jan1989,66655,66671,65585,66608,66629,66057
16Jan1989,66786,66801,65716,66739,66759,66188
17Jan1989,66916,66932,65846,66869,66890,66318
18Jan1989,67067,67083,65997,67020,67041,66469
19Jan1989,67236,67251,66166,67189,67209,66638
20Jan1989,67405,67421,66335,67358,67379,66807
21Jan1989,67575,67590,66505,67528,67549,66977
22Jan1989,67741,67756,66671,67694,67714,67143
23Jan1989,67897,67913,66827,67850,67871,67299
24Jan1989,68048,68064,66978,68001,68022,67450
25Jan1989,68197,68213,67127,68150,68171,67599
26Jan1989,68350,68366,67280,68303,68324,67752
27Jan1989,68516,68531,67446,68469,68489,67918
28Jan1989,68685,68701,67616,68639,68659,68088
29Jan1989,68874,68889,67804,68827,68848,68276
30Jan1989,69157,69173,68088,69111,69131,68560
31Jan1989,69464,69480,68395,69418,69438,68867
01Feb1989,69771,69786,68701,69724,69744,69173
02Feb1989,70023,70039,68953,69976,69997,69425
03Feb1989,70239,70254,69169,70192,70212,69641
04Feb1989,70456,70471,69386,70409,70430,69858
05Feb1989,70676,70691,69606,70629,70649,70078
06Feb1989,70897,70913,69828,70851,70871,70300
07Feb1989,71121,71137,70051,71074,71095,70523
08Feb1989,71347,71362,70277,71300,71320,70749
09Feb1989,71554,71570,70484,71507,71528,70956
10Feb1989,71763,71779,70693,71716,71737,71165
11Feb1989,71954,71970,70884,71907,71928,71356
12Feb1989,72147,72163,71077,72100,72121,71549
13Feb1989,72342,72358,71272,72295,72316,71744
14Feb1989,72537,72553,71467,72490,72511,71939
15Feb1989,72731,72747,71662,72685,72705,72134
16Feb1989,72920,72936,71851,72874,72894,72323
17Feb1989,73113,73128,72043,73066,73086,72515
18Feb1989,73304,73320,72234,73257,73278,72706
19Feb1989,73512,73527,72442,73465,73485,72914
20Feb1989,73716,73731,72646,73669,73690,73118
21Feb1989,73936,73951,72866,73889,73909,73338
22Feb1989,74424,74439,73354,74377,74398,73826
23Feb1989,74996,75011,73926,74949,74970,74398
24Feb1989,75539,75554,74469,75492,75513,74941
25Feb1989,76107,76123,75038,76061,76081,75510
26Feb1989,76770,76786,75701,76723,76744,76172
27Feb1989,77403,77418,76333,77356,77376,76805
28Feb1989,77972,77987,76902,77925,77946,77374
01Mar1989,78476,78491,77407,78429,78450,77878
02Mar1989,78947,78962,77877,78900,78920,78349
03Mar1989,79299,79315,78230,79252,79273,78701
04Mar1989,79585,79600,78515,79538,79558,78987
05Mar1989,80158,80174,79089,80112,80132,79561
06Mar1989,81583,81599,80514,81536,81557,80986
07Mar1989,84288,84303,83219,84241,84262,83690
08Mar1989,91629,91644,90560,91582,91603,91031
09Mar1989,96751,96767,95682,96704,96725,96154
10Mar1989,100433,100448,99364,100386,100406,99835
11Mar1989,105097,105112,104028,105050,105071,104499
12Mar1989,107962,107977,106893,107915,107935,107364
13Mar1989,109915,109930,108846,109868,109888,109317
14Mar1989,111295,111311,110226,111248,111269,110698
15Mar1989,112372,112388,111303,112325,112346,111775
16Mar1989,113279,113295,112210,113233,113253,112682
17Mar1989,113966,113982,112897,113920,113940,113369
18Mar1989,114549,114565,113480,114502,114523,113952
19Mar1989,115580,115596,114511,115534,115554,114983
20Mar1989,116559,116574,115490,116512,116532,115961
21Mar1989,117394,117410,116325,117348,117368,116797
22Mar1989,118216,118231,117147,118169,118190,117619
23Mar1989,119011,119026,117942,118964,118984,118413
24Mar1989,121116,121132,120047,121069,121090,120519
25Mar1989,123304,123319,122235,123257,123278,122706
26Mar1989,124628,124643,123559,124581,124601,124030
27Mar1989,125696,125711,124627,125649,125669,125098
28Mar1989,127813,127828,126744,127766,127786,127215
29Mar1989,129762,129777,128693,129715,129735,129164
30Mar1989,131304,131319,130235,131257,131277,130707
31Mar1989,133297,133312,132228,133250,133270,132700
01Apr1989,135201,135216,134159,135187,135208,134631
02Apr1989,137303,137318,136255,137322,137343,136726
03Apr1989,139608,139624,138554,139660,139681,139025
04Apr1989,141486,141501,140531,141538,141559,140969
05Apr1989,143431,143446,142325,143549,143570,142764
06Apr1989,145655,145670,144643,145806,145827,145015
07Apr1989,147815,147831,146803,147967,147987,147175
08Apr1989,150475,150490,149390,150626,150647,149835
09Apr1989,152934,152950,151850,153086,153106,152294
10Apr1989,155400,155416,154171,155552,155500,154688
11Apr1989,157577,157592,156131,157656,157604,156720
12Apr1989,159371,159386,157925,159450,159398,158514
13Apr1989,160946,160961,159500,161025,160973,160089
14Apr1989,162705,162720,161187,162784,162732,161848
15Apr1989,164430,164446,162913,164509,164458,163574
16Apr1989,166181,166196,164663,166260,166208,165324
17Apr1989,167794,167810,166060,167873,167821,166721
18Apr1989,169226,169241,167491,169305,169253,168152
19Apr1989,170896,170912,169090,170975,170924,169751
20Apr1989,172430,172446,170624,172510,172458,171285
21Apr1989,174006,174021,172127,174085,174033,172788
22Apr1989,175234,175250,173283,175313,175261,173944
23Apr1989,176021,176037,174070,176100,176048,174731
24Apr1989,176372,176387,174349,176378,176327,175009
25Apr1989,176468,176483,174300,176474,176423,175105
26Apr1989,176560,176575,174320,176567,176515,175125
27Apr1989,176623,176639,174239,176630,176578,175044
28Apr1989,176977,176992,174653,177017,176965,175497
29Apr1989,177459,177474,175156,177499,177447,175967
30Apr1989,177918,177933,175602,177885,177834,176414
01May1989,179038,179054,176756,179006,178954,177534
02May1989,180338,180353,178089,180305,180254,178867
03May1989,181970,181986,179721,181938,181886,180499
04May1989,184181,184197,181966,184149,184097,182710
05May1989,186858,186873,184642,186825,186773,185387
06May1989,189598,189614,187383,189566,189514,188127
07May1989,192456,192471,190240,192423,192372,190985
08May1989,195339,195354,193123,195306,195254,193868
09May1989,197862,197877,195680,197862,197811,196424
10May1989,199971,199986,197822,199971,199920,198566
11May1989,201724,201740,199608,201725,201673,200353
12May1989,203163,203178,201080,203163,203112,201791
13May1989,204463,204479,202414,204464,204412,203092
14May1989,205674,205690,203625,205675,205623,204303
15May1989,206861,206876,204844,206894,206843,205450
16May1989,208206,208222,206223,208240,208188,206829
17May1989,209596,209611,207540,209629,209578,208146
18May1989,210889,210904,208866,210922,210871,209472
19May1989,212018,212034,209924,211979,211928,210530
20May1989,213070,213086,210904,213032,212980,211510
21May1989,214023,214039,211856,213984,213933,212462
22May1989,214834,214849,212667,214795,214744,213273
23May1989,215178,215178,213656,215178,215178,214261
24May1989,215178,215178,214480,215178,215178,215086
25May1989,215178,215178,215178,215178,215178,215178
26May1989,215178,215178,215178,215178,215178,215178
27May1989,215178,215178,215178,215178,215178,215178
28May1989,215178,215178,215178,215178,215178,215178
29May1989,215178,215178,215178,215178,215178,215178
30May1989,215178,215178,215178,215178,215178,215178
31May1989,215178,215178,215178,215178,215178,215178
01Jun1989,215178,215178,215178,215178,215178,215178
02Jun1989,215178,215178,215178,215178,215178,215178
03Jun1989,215178,215178,215178,215178,215178,215178
04Jun1989,215178,215178,215178,215178,215178,215178
05Jun1989,215178,215178,215178,215178,215178,215178
06Jun1989,215178,215178,215178,215178,215178,215178
07Jun1989,215178,215178,215178,215178,215178,215178
08Jun1989,215178,215178,215178,215178,215178,215178
09Jun1989,215178,215178,215178,215178,215178,215178
10Jun1989,215178,215178,215178,215178,215178,215178
11Jun1989,215178,215178,215178,215178,215178,215178
12Jun1989,215178,215178,215178,215178,215178,215178
13Jun1989,215178,215178,215178,215178,215178,215178
14Jun1989,215178,215178,215178,215178,215178,215178
15Jun1989,215178,215178,215178,215178,215178,215178
16Jun1989,214870,214870,214870,214870,214870,214870
17Jun1989,214523,214523,214523,214523,214523,214523
18Jun1989,214051,214051,214051,214123,214123,214123
19Jun1989,213491,213491,213491,213563,213563,213563
20Jun1989,212792,212864,212864,212937,212937,212937
21Jun1989,211990,212062,212062,212135,212135,212135
