date,Control,OldFireModel_Moderate_Control,OldFireModel_Extreme_Control,Treatment,OldFireModel_Moderate_Treatment,OldFireModel_Extreme_Treatment
02Sep2009,96306,96306,95684,96241,96111,95908
03Sep2009,95478,95478,94857,95414,95283,95081
04Sep2009,94717,94717,94063,94652,94522,94287
05Sep2009,93922,93922,93269,93858,93727,93493
06Sep2009,93128,93128,92476,93064,92933,92699
07Sep2009,92400,92400,91748,92336,92205,91971
08Sep2009,91672,91672,91020,91608,91477,91243
09Sep2009,90878,90878,90227,90814,90683,90449
10Sep2009,90083,90083,89433,90020,89889,89656
11Sep2009,89389,89389,88673,89325,89194,88895
12Sep2009,88694,88694,87979,88630,88499,88201
13Sep2009,88065,88065,87351,88002,87871,87572
14Sep2009,87404,87404,86689,87340,87209,86911
15Sep2009,86841,86841,86095,86778,86647,86316
16Sep2009,86279,86279,85533,86215,86085,85754
17Sep2009,85849,85849,85103,85785,85655,85325
18Sep2009,85353,85353,84608,85289,85159,84829
19Sep2009,84790,84790,84013,84727,84597,84234
20Sep2009,84162,84162,83352,84099,83969,83573
21Sep2009,83501,83501,82692,83438,83307,82912
22Sep2009,82972,82972,82163,82909,82779,82384
23Sep2009,82509,82509,81701,82446,82316,81921
24Sep2009,81947,81947,81140,81884,81754,81360
25Sep2009,81352,81352,80545,81290,81159,80765
26Sep2009,80559,80559,79753,80496,80366,79972
27Sep2009,79832,79832,79026,79769,79639,79246
28Sep2009,79171,79171,78333,79109,78978,78552
29Sep2009,78576,78576,77739,78514,78384,77958
30Sep2009,78601,78602,77848,78539,78409,78042
01Oct2009,78452,78454,77801,78390,78261,77945
02Oct2009,78336,78338,77787,78274,78145,77914
03Oct2009,78187,78190,77772,78125,77997,77849
04Oct2009,78005,78009,77692,77943,77815,77752
05Oct2009,77824,77829,77547,77763,77635,77623
06Oct2009,77611,77617,77469,77550,77423,77528
07Oct2009,77265,77272,77225,77204,77111,77234
08Oct2009,77017,77025,77046,76957,76864,77005
09Oct2009,76736,76745,76900,76676,76584,76809
10Oct2009,76455,76465,76721,76395,76303,76579
11Oct2009,76207,76218,76641,76147,76056,76449
12Oct2009,75926,75937,76462,75866,75775,76253
13Oct2009,75650,75662,76287,75590,75500,76061
14Oct2009,75455,75468,76128,75396,75306,75885
15Oct2009,75147,75161,75989,75088,74999,75695
16Oct2009,74872,74887,75783,74814,74724,75472
17Oct2009,74531,74547,75577,74473,74384,75216
18Oct2009,74224,74207,75337,74165,74077,74927
19Oct2009,73883,73868,75132,73858,73770,74671
20Oct2009,73575,73561,74893,73550,73463,74415
21Oct2009,73267,73254,74687,73242,73156,74192
22Oct2009,73059,73046,74646,73034,72948,74101
23Oct2009,72784,72772,74440,72760,72674,73878
24Oct2009,72311,72300,74102,72287,72202,73490
25Oct2009,71838,71828,73797,71814,71729,73135
26Oct2009,71365,71356,73426,71341,71257,72747
27Oct2009,71024,71016,73088,71001,70917,72425
28Oct2009,70683,70676,72848,70660,70577,72201
29Oct2009,70474,70468,72774,70451,70368,72110
30Oct2009,70265,70260,72699,70242,70160,72018
31Oct2009,69997,69992,72465,69974,69892,71757
01Nov2009,69708,69703,72141,69685,69604,71429
02Nov2009,69451,69447,71850,69429,69348,71134
03Nov2009,69195,69191,71526,69173,69092,70872
04Nov2009,68939,68935,71202,68918,68836,70610
05Nov2009,68683,68679,70944,68662,68580,70348
06Nov2009,68328,68324,70587,68307,68226,70020
07Nov2009,67873,67870,70097,67852,67771,69560
08Nov2009,67452,67449,69608,67431,67383,69133
09Nov2009,67129,67127,69251,67109,67062,68805
10Nov2009,66807,66805,68894,66787,66740,68477
11Nov2009,66485,66483,68570,66466,66418,68149
12Nov2009,66262,66260,68345,66243,66195,67920
13Nov2009,66105,66103,68153,66086,66039,67724
14Nov2009,65849,65847,67862,65830,65783,67430
15Nov2009,65659,65657,67670,65641,65594,67234
16Nov2009,65403,65401,67379,65385,65338,66939
17Nov2009,65080,65079,67022,65063,65016,66578
18Nov2009,64791,64791,66765,64774,64727,66316
19Nov2009,64601,64601,66573,64585,64538,66121
20Nov2009,64411,64411,66348,64395,64348,65892
21Nov2009,64188,64188,66123,64172,64126,65663
22Nov2009,63965,63966,65865,63950,63903,65435
23Nov2009,63742,63743,65608,63727,63681,65239
24Nov2009,63519,63520,65416,63504,63458,65043
25Nov2009,63296,63297,65224,63282,63268,64848
26Nov2009,63173,63174,65099,63158,63145,64718
27Nov2009,63016,63017,64907,63002,62989,64522
28Nov2009,62760,62761,64583,62746,62733,64195
29Nov2009,62438,62439,64094,62424,62411,63768
30Nov2009,62092,62096,63773,62080,62068,63418
01Dec2009,61692,61699,63391,61681,61671,63081
02Dec2009,61358,61368,63108,61348,61341,62744
03Dec2009,61091,61103,62726,61081,61076,62407
04Dec2009,60757,60773,62376,60748,60746,62071
05Dec2009,60390,60409,62060,60383,60382,61734
06Dec2009,60056,60078,61645,60050,60052,61331
07Dec2009,59656,59681,61164,59651,59655,60895
08Dec2009,59256,59284,60715,59252,59258,60459
09Dec2009,58922,58954,60333,58919,58928,60122
10Dec2009,58621,58656,59984,58620,58630,59785
11Dec2009,58221,58259,59470,58221,58234,59283
12Dec2009,57790,57831,58891,57791,57806,58783
13Dec2009,57390,57434,58311,57392,57410,58248
14Dec2009,56990,57038,57829,56993,57013,57845
15Dec2009,56624,56674,57348,56627,56649,57376
16Dec2009,56191,56244,56933,56195,56220,56940
17Dec2009,55824,55880,56518,55830,55856,56537
18Dec2009,55457,55517,56102,55464,55493,56068
19Dec2009,55123,55186,55687,55131,55162,55599
20Dec2009,54756,54822,55338,54766,54799,55229
21Dec2009,54364,54433,54898,54375,54410,54834
22Dec2009,53964,54037,54417,53976,54014,54399
23Dec2009,53564,53607,53969,53544,53584,54029
24Dec2009,53198,53210,53520,53178,53188,53593
25Dec2009,52897,52912,53138,52879,52890,53223
26Dec2009,52530,52516,52723,52513,52494,52754
27Dec2009,52163,52152,52308,52147,52130,52318
28Dec2009,51830,51821,51893,51815,51800,51916
29Dec2009,51397,51392,51478,51383,51370,51447
30Dec2009,50898,50896,50964,50885,50875,50945
31Dec2009,50542,50551,50641,50545,50542,50605
01Jan2010,50893,50919,51171,50925,50934,51088
02Jan2010,51244,51287,51701,51304,51326,51571
03Jan2010,51595,51655,52231,51684,51719,52055
04Jan2010,51945,52023,52760,52064,52111,52538
05Jan2010,52296,52391,53290,52444,52503,53021
06Jan2010,52647,52759,53820,52823,52896,53505
07Jan2010,53000,53129,54352,53205,53290,53990
08Jan2010,53354,53501,54886,53589,53686,54477
09Jan2010,53713,53877,55423,53976,54086,54968
10Jan2010,54072,54253,55961,54364,54486,55460
11Jan2010,54430,54629,56499,54752,54886,55951
12Jan2010,54820,55036,57068,55171,55318,56474
13Jan2010,55254,55487,57682,55634,55794,57040
14Jan2010,55631,55881,58237,56039,56212,57549
15Jan2010,55999,56267,58785,56437,56622,58050
16Jan2010,56364,56649,59328,56830,57028,58548
17Jan2010,56727,57029,59870,57222,57432,59043
18Jan2010,57091,57410,60414,57615,57838,59540
19Jan2010,57452,57788,60953,58005,58240,60033
20Jan2010,57810,58164,61491,58393,58640,60524
21Jan2010,58167,58538,62027,58778,59038,61013
22Jan2010,58521,58910,62560,59162,59434,61500
23Jan2010,58874,59280,63092,59543,59829,61985
24Jan2010,59227,59649,63624,59925,60223,62471
25Jan2010,59579,60019,64155,60306,60617,62956
26Jan2010,59932,60389,64687,60688,61011,63441
27Jan2010,60284,60759,65219,61070,61405,63926
28Jan2010,60637,61129,65750,61451,61799,64411
29Jan2010,60989,61499,66282,61833,62193,64896
30Jan2010,61342,61869,66814,62214,62587,65381
31Jan2010,61757,62295,67357,62651,63029,65894
01Feb2010,62234,62779,67912,63144,63520,66434
02Feb2010,62712,63263,68467,63637,64010,66974
03Feb2010,63189,63747,69022,64130,64501,67514
04Feb2010,63667,64231,69577,64623,64992,68054
05Feb2010,64146,64717,70134,65118,65484,68596
06Feb2010,64627,65204,70693,65615,65979,69140
07Feb2010,65107,65690,71250,66110,66471,69682
08Feb2010,65586,66176,71807,66605,66964,70224
09Feb2010,66066,66662,72364,67100,67456,70766
10Feb2010,66543,67146,72919,67593,67947,71306
11Feb2010,67020,67630,73474,68086,68437,71846
12Feb2010,67500,68115,74031,68581,68930,72388
13Feb2010,67981,68603,74590,69077,69424,72932
14Feb2010,68464,69093,75150,69576,69921,73477
15Feb2010,68950,69585,75713,70077,70419,74025
16Feb2010,69443,70084,76284,70586,70925,74581
17Feb2010,69940,70588,76859,71098,71436,75141
18Feb2010,70441,71095,77437,71615,71950,75704
19Feb2010,70942,71603,78016,72132,72464,76268
20Feb2010,71441,72109,78593,72646,72976,76830
21Feb2010,71936,72610,79165,73157,73485,77387
22Feb2010,72429,73110,79736,73665,73991,77943
23Feb2010,72920,73607,80305,74172,74495,78497
24Feb2010,73429,74123,80891,74697,75017,79068
25Feb2010,73934,74634,81474,75217,75535,79636
26Feb2010,74437,75144,82054,75736,76051,80201
27Feb2010,74938,75651,82633,76252,76566,80765
28Feb2010,75456,76167,83220,76774,77089,81334
01Mar2010,75989,76689,83813,77298,77619,81905
02Mar2010,76523,77213,84409,77825,78151,82479
03Mar2010,77054,77732,85000,78347,78680,83048
04Mar2010,77581,78248,85587,78866,79204,83614
05Mar2010,78105,78762,86173,79382,79726,84177
06Mar2010,78630,79276,86758,79899,80249,84741
07Mar2010,79154,79790,87343,80416,80771,85304
08Mar2010,79679,80304,87929,80932,81293,85868
09Mar2010,80201,80816,88512,81447,81813,86429
10Mar2010,80724,81328,89095,81961,82333,86991
11Mar2010,81245,81837,89677,82474,82852,87550
12Mar2010,81767,82349,90260,82988,83372,88112
13Mar2010,82287,82859,90841,83500,83890,88671
14Mar2010,82808,83369,91422,84013,84408,89230
15Mar2010,83318,83869,91993,84515,84916,89780
16Mar2010,83837,84376,92573,85026,85432,90337
17Mar2010,84361,84890,93158,85542,85954,90901
18Mar2010,84896,85414,93753,86068,86486,91474
19Mar2010,85438,85945,94356,86602,87026,92055
20Mar2010,85988,86484,94967,87145,87574,92644
21Mar2010,86546,87032,95585,87695,88130,93241
22Mar2010,87122,87597,96222,88262,88703,93856
23Mar2010,87707,88172,96868,88840,89287,94480
24Mar2010,88299,88753,97521,89424,89876,95111
25Mar2010,88889,89332,98171,90005,90464,95740
26Mar2010,89453,89885,98796,90561,91025,96342
27Mar2010,90013,90434,99416,91113,91583,96941
28Mar2010,90590,91001,100055,91683,92158,97558
29Mar2010,91210,91610,100735,92294,92775,98216
30Mar2010,91986,92375,101572,93062,93549,99031
31Mar2010,92655,93040,102326,93735,94223,99760
01Apr2010,93289,93677,103003,94384,94870,100441
02Apr2010,93841,94232,103565,94952,95403,101007
03Apr2010,94435,94829,104103,95529,95977,101549
04Apr2010,95017,95414,104695,96126,96539,102112
05Apr2010,95594,95993,105215,96685,97096,102669
06Apr2010,96131,96533,105729,97238,97613,103187
07Apr2010,96709,97114,106416,97831,98204,103845
08Apr2010,97303,97710,107119,98441,98811,104519
09Apr2010,97908,98319,107834,99062,99430,105205
10Apr2010,98514,98927,108549,99683,100049,105891
11Apr2010,99116,99532,109260,100300,100664,106573
12Apr2010,99708,100126,109960,100908,101269,107244
13Apr2010,100293,100715,110655,101509,101868,107910
14Apr2010,100883,101307,111354,102114,102470,108580
15Apr2010,101435,101862,112015,102681,103035,109212
16Apr2010,102048,102478,112737,103310,103662,109905
17Apr2010,102679,103112,113477,103957,104306,110616
18Apr2010,103344,103779,114251,104637,104984,111361
19Apr2010,104059,104496,115074,105367,105712,112155
20Apr2010,104836,105277,115961,106160,106503,113013
21Apr2010,105539,105982,116772,106878,107218,113795
22Apr2010,106205,106651,117548,107560,107898,114542
23Apr2010,106884,107332,118335,108254,108590,115301
24Apr2010,107614,108065,119174,109000,109333,116111
25Apr2010,108392,108846,120061,109793,110124,116968
26Apr2010,109221,109678,120999,110638,110966,117877
27Apr2010,110203,110662,122090,111635,111961,118939
28Apr2010,110976,111438,122872,112423,112747,119725
29Apr2010,111677,112142,123583,113074,113395,120408
30Apr2010,112277,112747,124135,113557,113877,120940
01May2010,112902,113181,124554,113996,114316,121348
02May2010,113254,113541,124932,114329,114650,121716
03May2010,113639,113933,125343,114728,115015,122117
04May2010,114038,114340,125768,115140,115428,122531
05May2010,114679,114989,126402,115795,116083,123155
06May2010,115314,115631,127095,116443,116731,123838
07May2010,115943,116267,127783,117085,117374,124516
08May2010,116584,116915,128416,117740,118028,125139
09May2010,117091,117430,128983,118261,118549,125695
10May2010,117564,117911,129515,118747,119036,126217
11May2010,117992,118346,129968,119189,119478,126693
12May2010,118484,118846,130519,119694,119983,127233
13May2010,119050,119419,131144,120274,120563,127848
14May2010,119652,120029,131805,120889,121179,128499
15May2010,120312,120697,132524,121563,121852,129207
16May2010,121042,121434,133280,122306,122596,129953
17May2010,121801,122201,134065,123079,123369,130761
18May2010,122568,122975,134891,123860,124150,131576
19May2010,123345,123759,134993,124649,124940,132401
20May2010,124285,124707,134993,125603,125894,133357
21May2010,125072,125502,134993,126404,126695,134193
22May2010,125645,126082,134993,126990,127282,134781
23May2010,126077,126521,134993,127402,127694,134993
24May2010,126502,126954,134993,127841,128132,134993
25May2010,126962,127421,134993,128314,128606,134993
26May2010,127615,128082,134993,128981,129273,134993
27May2010,128196,128671,134993,129575,129868,134993
28May2010,128714,129196,134993,130107,130399,134993
29May2010,129220,129677,134993,130594,130886,134993
30May2010,129777,130241,134993,131164,131456,134993
31May2010,130338,130806,134993,131731,132024,134993
01Jun2010,130882,131350,134993,132275,132568,134993
02Jun2010,131321,131790,134991,132714,133007,134960
03Jun2010,132015,132485,134993,133408,133701,134993
04Jun2010,132677,133146,134993,134069,134362,134993
05Jun2010,133272,133741,134991,134664,134957,134993
06Jun2010,133833,134304,134989,134993,134993,134960
07Jun2010,134395,134866,134988,134993,134993,134961
08Jun2010,134924,134993,134920,134993,134993,134895
09Jun2010,134993,134993,134993,134993,134993,134929
10Jun2010,134993,134993,134993,134993,134993,134993
11Jun2010,134993,134993,134993,134993,134993,134993
12Jun2010,134993,134993,134993,134993,134993,134993
13Jun2010,134993,134993,134993,134993,134993,134993
14Jun2010,134993,134993,134993,134993,134993,134993
15Jun2010,134993,134993,134993,134993,134993,134993
16Jun2010,134993,134993,134993,134993,134993,134993
17Jun2010,134993,134993,134993,134993,134993,134993
18Jun2010,134993,134993,134993,134993,134993,134993
19Jun2010,134993,134993,134993,134993,134993,134993
20Jun2010,134944,134944,134942,134944,134944,134944
21Jun2010,134806,134807,134803,134806,134806,134807
22Jun2010,134662,134664,134658,134662,134662,134665
23Jun2010,134513,134515,134507,134513,134513,134516
24Jun2010,134381,134383,134373,134381,134381,134385
25Jun2010,134248,134251,134239,134248,134249,134253
26Jun2010,133918,133920,133907,133917,133918,133923
27Jun2010,133762,133765,133620,133762,133762,133639
28Jun2010,133429,133433,133361,133429,133430,133382
29Jun2010,133079,133083,133009,133079,133079,133032
30Jun2010,132551,132555,132481,132551,132552,132505
01Jul2010,132093,132097,132055,132093,132094,132047
02Jul2010,131727,131731,131722,131726,131727,131713
03Jul2010,131321,131325,131349,131354,131355,131341
04Jul2010,131011,131015,131072,131044,131044,131030
05Jul2010,130531,130535,130658,130597,130565,130617
06Jul2010,129981,129986,130108,130048,130015,130067
07Jul2010,129366,129403,129558,129465,129433,129517
08Jul2010,128849,128887,129075,128949,128917,129034
09Jul2010,128366,128404,128691,128466,128433,128650
10Jul2010,127883,127921,128240,127982,127950,128199
11Jul2010,127301,127338,127724,127400,127368,127683
12Jul2010,126851,126888,127307,126983,126951,127266
13Jul2010,126302,126339,126758,126434,126402,126717
14Jul2010,125720,125757,126175,125852,125820,126135
15Jul2010,125171,125208,125659,125303,125271,125619
16Jul2010,124622,124693,125176,124787,124756,125136
17Jul2010,123974,124045,124528,124139,124108,124487
18Jul2010,123227,123331,123880,123458,123427,123806
19Jul2010,122546,122650,123298,122811,122779,123224
20Jul2010,121865,121969,122650,122130,122098,122576
21Jul2010,121217,121321,122035,121482,121451,121929
22Jul2010,120570,120674,121420,120835,120803,121281
23Jul2010,119856,119960,120706,120121,120090,120567
24Jul2010,119110,119214,119960,119374,119343,119820
25Jul2010,118363,118467,119246,118628,118597,119074
26Jul2010,117683,117787,118598,117948,117916,118426
27Jul2010,117036,117140,117951,117301,117269,117779
28Jul2010,116356,116460,117304,116621,116589,117132
29Jul2010,115709,115813,116690,116007,115976,116518
30Jul2010,114996,115100,116042,115327,115296,115838
31Jul2010,114242,114379,115354,114606,114575,115149
01Aug2010,113482,113652,114627,113879,113848,114422
02Aug2010,112656,112859,113867,113086,113055,113662
03Aug2010,111929,112132,113173,112359,112328,112968
04Aug2010,111202,111405,112479,111632,111601,112274
05Aug2010,110409,110613,111686,110839,110808,111481
06Aug2010,109617,109820,110893,110047,110016,110688
07Aug2010,108791,108994,110133,109221,109190,109895
08Aug2010,108032,108268,109472,108495,108464,109234
09Aug2010,107239,107475,108680,107702,107671,108442
10Aug2010,106414,106650,107887,106877,106846,107649
11Aug2010,105589,105825,107062,106052,106021,106824
12Aug2010,104764,105000,106236,105227,105195,105998
13Aug2010,103972,104208,105477,104435,104403,105206
14Aug2010,103147,103383,104718,103610,103578,104414
15Aug2010,102322,102558,103893,102785,102754,103589
16Aug2010,101497,101733,103068,101960,101929,102764
17Aug2010,100673,100908,102276,101136,101104,101939
18Aug2010,99848,100084,101451,100311,100280,101114
19Aug2010,99023,99259,100626,99486,99455,100289
20Aug2010,98298,98534,99934,98761,98730,99563
21Aug2010,97573,97809,99208,98036,98005,98838
22Aug2010,96749,96984,98384,97212,97180,98013
23Aug2010,95925,96160,97592,96388,96356,97222
24Aug2010,95101,95336,96801,95564,95532,96431
25Aug2010,94277,94512,96010,94740,94708,95639
26Aug2010,93453,93688,95185,93916,93884,94815
27Aug2010,92662,92898,94394,93125,93093,94024
28Aug2010,91839,92074,93570,92301,92270,93200
29Aug2010,91015,91250,92746,91478,91446,92376
30Aug2010,90191,90427,91956,90654,90623,91585
31Aug2010,89396,89631,91193,89859,89827,90823
01Sep2010,88568,88803,90366,89031,88999,89995
02Sep2010,87740,87975,89538,88203,88171,89168
03Sep2010,86912,87147,88710,87375,87343,88340
04Sep2010,86084,86319,87883,86547,86516,87512
05Sep2010,85256,85492,87055,85719,85688,86685
06Sep2010,84429,84664,86228,84892,84860,85857
07Sep2010,83601,83836,85401,84064,84032,85030
08Sep2010,82774,83009,84573,83237,83205,84202
09Sep2010,81946,82181,83746,82409,82377,83375
10Sep2010,81119,81354,82919,81582,81550,82548
11Sep2010,80291,80526,82092,80754,80723,81721
12Sep2010,79464,79699,81265,79927,79896,80894
13Sep2010,78637,78872,80471,79100,79068,80067
14Sep2010,77810,78045,79678,78273,78241,79273
15Sep2010,77016,77251,78917,77479,77447,78479
16Sep2010,76189,76424,78091,76652,76620,77653
17Sep2010,75527,75762,77462,76023,75992,77024
18Sep2010,74701,74935,76669,75197,75165,76231
19Sep2010,73907,74142,75876,74403,74372,75437
20Sep2010,73113,73348,75115,73610,73578,74677
21Sep2010,72287,72521,74289,72783,72751,73851
22Sep2010,71493,71728,73529,71990,71958,73090
23Sep2010,70832,71067,72934,71328,71297,72463
24Sep2010,70171,70406,72274,70667,70636,71802
25Sep2010,69378,69613,71514,69907,69876,71042
26Sep2010,68552,68786,70688,69081,69050,70216
27Sep2010,67726,67960,69862,68255,68224,69390
28Sep2010,66900,67134,69036,67429,67398,68564
29Sep2010,66107,66341,68310,66636,66605,67771
30Sep2010,66177,66414,68579,66707,66676,67949
01Oct2010,66182,66423,68784,66713,66684,68037
02Oct2010,66153,66399,69021,66686,66658,68123
03Oct2010,66128,66344,69228,66628,66603,68213
04Oct2010,66042,66263,69375,66543,66520,68276
05Oct2010,65988,66214,69422,66491,66469,68272
06Oct2010,65864,66094,69498,66368,66348,68297
07Oct2010,65675,65909,69475,66146,66128,68156
08Oct2010,65516,65754,69516,65989,65973,68080
09Oct2010,65321,65564,69587,65796,65781,68034
10Oct2010,65125,65372,69524,65600,65588,67887
11Oct2010,65027,65246,69659,65471,65460,67905
12Oct2010,64829,65052,69693,65273,65264,67855
13Oct2010,64596,64824,69694,65042,65035,67738
14Oct2010,64462,64694,69726,64909,64904,67653
15Oct2010,64261,64497,69758,64709,64705,67634
16Oct2010,64094,64334,69724,64543,64541,67516
17Oct2010,63894,64106,69657,64311,64311,67431
18Oct2010,63663,63879,69593,64082,64083,67217
19Oct2010,63465,63686,69628,63885,63888,67102
20Oct2010,63267,63459,69596,63655,63660,66986
21Oct2010,63103,63266,69664,63459,63466,66904
22Oct2010,62972,63139,69799,63329,63338,66954
23Oct2010,62787,62959,69847,63146,63156,66885
24Oct2010,63065,63242,70325,63425,63437,67279
25Oct2010,62952,63100,70378,63280,63294,67248
26Oct2010,62708,62860,70300,63004,63020,67020
27Oct2010,62479,62635,70205,62776,62794,66807
28Oct2010,62308,62469,70167,62606,62626,66719
29Oct2010,62233,62398,70291,62532,62553,66792
30Oct2010,62126,62296,70483,62427,62450,66867
31Oct2010,62009,62176,70491,62312,62336,66784
01Nov2010,61804,61964,70207,62112,62138,66568
02Nov2010,61627,61779,69950,61939,61967,66379
03Nov2010,61382,61526,69657,61698,61727,66121
04Nov2010,61168,61304,69396,61488,61519,65895
05Nov2010,61052,61181,69069,61344,61377,65636
06Nov2010,60772,60892,68610,61068,61102,65277
07Nov2010,60501,60613,68325,60768,60804,65027
08Nov2010,60144,60248,67855,60415,60453,64559
09Nov2010,59925,60021,67456,60200,60239,64261
10Nov2010,59705,59794,67124,59985,60025,64029
11Nov2010,59548,59628,66820,59766,59808,63761
12Nov2010,59455,59527,66581,59677,59721,63557
13Nov2010,59392,59457,66472,59619,59664,63449
14Nov2010,59268,59325,66367,59499,59546,63346
15Nov2010,59212,59261,66264,59381,59430,63278
16Nov2010,59053,59094,65992,59226,59276,63107
17Nov2010,58823,58856,65748,59001,59053,62865
18Nov2010,58656,58681,65468,58838,58891,62620
19Nov2010,58555,58572,65320,58741,58763,62507
20Nov2010,58458,58467,65176,58615,58639,62364
21Nov2010,58363,58364,65034,58491,58516,62257
22Nov2010,58233,58226,64857,58365,58392,62115
23Nov2010,58139,58125,64717,58276,58305,62076
24Nov2010,58044,58055,64575,58186,58216,62002
25Nov2010,57978,57981,64462,58124,58156,61891
26Nov2010,57978,57973,64349,58128,58161,61912
27Nov2010,57912,57899,64203,58066,58101,61867
28Nov2010,57712,57691,63923,57870,57907,61654
29Nov2010,57378,57349,63509,57540,57578,61308
30Nov2010,57768,57745,63713,57946,57958,61566
01Dec2010,58454,58451,64438,58659,58683,62332
02Dec2010,59143,59159,65164,59374,59410,63100
03Dec2010,59851,59886,65910,60108,60157,63887
04Dec2010,60551,60606,66649,60835,60896,64666
05Dec2010,61267,61342,67403,61578,61651,65462
06Dec2010,62047,62141,68221,62384,62469,66321
07Dec2010,62781,62894,68993,63144,63242,67134
08Dec2010,63511,63644,69761,63901,64011,67943
09Dec2010,64360,64512,70648,64776,64898,68871
10Dec2010,65385,65557,71712,65829,65963,69976
11Dec2010,66298,66489,72662,66767,66914,70967
12Dec2010,67147,67358,73549,67643,67802,71896
13Dec2010,67958,68188,74399,68481,68651,72786
14Dec2010,68964,69213,75443,69513,69696,73871
15Dec2010,69886,70155,76403,70462,70657,74872
16Dec2010,70729,71018,77284,71331,71538,75794
17Dec2010,71588,71896,78181,72216,72436,76732
18Dec2010,72857,73185,79489,73512,73744,78081
19Dec2010,74126,74474,80796,74808,75052,79429
20Dec2010,75328,75695,82036,76036,76293,80710
21Dec2010,76300,76686,83046,77035,77303,81761
22Dec2010,77190,77596,83974,77952,78232,82731
23Dec2010,78035,78460,84857,78823,79116,83655
24Dec2010,78848,79293,85709,79662,79968,84547
25Dec2010,79639,80104,86538,80480,80798,85417
26Dec2010,80413,80896,87349,81280,81610,86270
27Dec2010,81168,81671,88143,82062,82404,87105
28Dec2010,81916,82438,88929,82836,83190,87931
29Dec2010,82667,83209,89718,83614,83980,88762
30Dec2010,83397,83959,90486,84370,84749,89571
31Dec2010,83670,84243,90780,84660,85043,89887
01Jan2011,84184,84760,91232,85182,85561,90376
02Jan2011,84662,85240,91648,85667,86043,90828
03Jan2011,85069,85650,91993,86082,86421,91177
04Jan2011,85474,86024,92336,86462,86797,91524
05Jan2011,85977,86497,92711,86939,87271,91936
06Jan2011,86510,87000,93182,87448,87775,92411
07Jan2011,87044,87536,93687,87956,88280,92919
08Jan2011,87544,88039,94158,88464,88784,93394
09Jan2011,88010,88474,94529,88904,89220,93801
10Jan2011,88473,88940,94930,89375,89688,94207
11Jan2011,88902,89371,95230,89811,90054,94511
12Jan2011,89266,89738,95533,90183,90422,94816
13Jan2011,89706,90181,95911,90631,90867,95198
14Jan2011,90182,90659,96357,91114,91346,95649
15Jan2011,90659,91139,96740,91599,91827,96068
16Jan2011,91156,91606,97175,92071,92295,96506
17Jan2011,91611,92063,97568,92534,92754,96903
18Jan2011,92058,92513,98019,92988,93205,97358
19Jan2011,92565,93022,98431,93470,93683,97773
20Jan2011,93064,93524,98868,93977,94153,98214
21Jan2011,93565,94028,99340,94486,94658,98690
22Jan2011,94074,94507,99721,94969,95138,99107
23Jan2011,94513,94948,100098,95416,95581,99521
24Jan2011,94944,95382,100466,95854,96016,99927
25Jan2011,95377,95817,100771,96262,96420,100268
26Jan2011,95775,96218,101107,96668,96822,100608
27Jan2011,96206,96651,101476,97106,97257,100981
28Jan2011,96668,97083,101843,97543,97690,101351
29Jan2011,97095,97513,102241,97978,98120,101753
30Jan2011,97520,97940,102604,98410,98549,102120
31Jan2011,97711,98133,102744,98574,98712,102258
01Feb2011,97571,97994,102564,98439,98577,102071
02Feb2011,97428,97851,102413,98301,98438,101912
03Feb2011,97315,97740,102293,98193,98330,101785
04Feb2011,97233,97659,102204,98116,98253,101722
05Feb2011,97191,97617,102121,98078,98215,101632
06Feb2011,97125,97552,102015,97984,98121,101552
07Feb2011,97063,97492,101913,97927,98064,101443
08Feb2011,96932,97328,101774,97767,97904,101297
09Feb2011,96792,97189,101627,97632,97769,101143
10Feb2011,96716,97114,101445,97561,97698,101020
11Feb2011,96639,97037,101327,97455,97592,100927
12Feb2011,96495,96894,101143,97316,97453,100736
13Feb2011,96351,96752,100959,97177,97314,100578
14Feb2011,96210,96611,100843,97040,97177,100455
15Feb2011,96121,96490,100714,96923,97060,100352
16Feb2011,96036,96406,100622,96843,96980,100253
17Feb2011,95992,96363,100538,96804,96941,100194
18Feb2011,95981,96353,100553,96798,96934,100202
19Feb2011,95939,96311,100503,96760,96897,100145
20Feb2011,95791,96164,100348,96617,96754,99983
21Feb2011,95606,95981,100156,96437,96574,99784
22Feb2011,95420,95795,99962,96256,96392,99616
23Feb2011,95264,95640,99799,96105,96241,99446
24Feb2011,95175,95552,99669,96020,96156,99309
25Feb2011,95124,95502,99579,95974,96110,99211
26Feb2011,95045,95423,99525,95899,96036,99150
27Feb2011,94953,95333,99459,95813,95949,99077
28Feb2011,95319,95689,99899,96178,96309,99484
01Mar2011,96169,96520,100839,97022,97146,100365
02Mar2011,97061,97394,101820,97909,98024,101288
03Mar2011,97946,98261,102796,98789,98896,102205
04Mar2011,98848,99143,103721,99685,99784,103104
05Mar2011,99780,100057,104611,100611,100702,103968
06Mar2011,100681,100906,105469,101474,101556,104834
07Mar2011,101517,101724,106098,102305,102380,105603
08Mar2011,102381,102503,106721,103098,103164,106299
09Mar2011,103214,103284,107347,103892,103950,106899
10Mar2011,103981,104032,107806,104653,104703,107300
11Mar2011,104720,104720,108272,105354,105395,107806
12Mar2011,105427,105375,108738,106022,106055,108213
13Mar2011,105772,105701,109206,106361,106386,108622
14Mar2011,106198,106108,109755,106782,106799,109112
