,SFMD,FMD_storage,SHHL,HHL_storage,RFMD,FMD_out_FMPH,RHHL,HHL_out_MFPH
2012-02-06,42.319986409889665,56.43,73.99379186562835,106.2,1.171119133372535,60.0,2.6935740067568315,382.0
2012-02-07,42.32328336366525,56.39,74.18300352505992,105.7,1.171119133372535,22.0,2.6935740067568315,378.0
2012-02-08,42.32848114388391,56.34,74.27419865573091,105.1,1.171119133372535,28.0,2.6935740067568315,385.0
2012-02-09,42.32384421337534,56.3,74.47332767051768,104.6,1.171119133372535,18.0,2.6935740067568315,379.0
2012-02-10,42.34548827455804,56.32,74.55592775988083,104.4,1.171119133372535,1.0,2.6935740067568315,152.0
2012-02-11,42.37911580679495,56.35,74.74811462591894,104.5,1.171119133372535,1.0,2.6935740067568315,56.0
2012-02-12,42.430346644787335,56.35,74.92840066553083,104.6,1.171119133372535,25.0,2.6935740067568315,74.0
2012-02-13,42.50876756537856,56.28,75.15033959763456,104.7,1.171119133372535,74.0,2.6935740067568315,144.0
2012-02-14,42.526196750535306,56.27,75.29095621582563,104.8,1.171119133372535,14.0,2.6935740067568315,43.0
2012-02-15,42.57891519183097,56.21,75.5644653957764,104.9,1.171119133372535,56.0,2.6935740067568315,152.0
2012-02-16,42.59113776542624,56.05,75.69747870819515,104.8,1.171119133372535,87.0,2.6935740067568315,213.0
2012-02-17,42.5922033142469,55.98,75.7452027645592,104.7,1.171119133372535,36.0,2.6935740067568315,119.0
2012-02-18,42.605169689493806,55.91,75.90565409346067,104.8,1.171119133372535,42.0,2.6935740067568315,81.0
2012-02-19,42.62259887465055,55.9,76.09866740577839,105.0,1.171119133372535,14.0,2.6935740067568315,19.0
2012-02-20,42.612424754068655,55.67,76.28969724702506,105.2,1.171119133372535,111.0,2.6935740067568315,115.0
2012-02-21,42.6112588979344,55.57,76.40370229501302,105.2,1.171119133372535,50.0,2.6935740067568315,116.0
2012-02-22,42.64686990124234,55.6,76.6244842023253,105.4,1.171119133372535,2.0,2.6935740067568315,21.0
2012-02-23,42.68160487149391,55.62,76.73812561395025,105.5,1.171119133372535,6.6,2.6935740067568315,22.0
2012-02-24,42.70853818886606,55.56,76.96171743861316,105.8,1.171119133372535,44.0,2.6935740067568315,14.0
2012-02-25,42.763983902884405,55.59,77.24597042019873,106.0,1.171119133372535,13.0,2.6935740067568315,64.0
2012-02-26,42.79901639379663,55.55,77.38576059211022,106.0,1.171119133372535,38.0,2.6935740067568315,117.0
2012-02-27,42.863800950774454,55.27,77.60538547463105,106.3,1.171119133372535,174.0,2.6935740067568315,142.0
2012-02-28,42.91123013588068,55.29,77.71542358047692,106.3,1.171119133372535,14.0,2.6935740067568315,78.0
2012-02-29,43.1028741967771,55.48,77.89289970273816,106.3,1.171119133372535,0.0,2.6935740067568315,98.0
2012-03-01,43.367328174906284,55.62,78.04145020521341,106.4,1.171119133372535,0.0,2.6935740067568315,43.0
2012-03-02,43.514757359844104,55.69,78.06338913765393,106.3,1.171119133372535,0.0,2.6935740067568315,80.0
2012-03-03,43.59342621431921,55.77,78.12185699565276,106.3,1.171119133372535,0.0,2.6935740067568315,47.0
2012-03-04,43.69209506876063,55.87,78.3001595641936,106.4,1.171119133372535,0.0,2.6935740067568315,57.0
2012-03-05,43.822747394222574,56.0,78.59515634741396,106.7,1.171119133372535,0.0,2.6935740067568315,15.0
2012-03-06,43.983399719634,56.16,78.86304569266345,106.6,1.171119133372535,0.0,2.6935740067568315,203.0
2012-03-07,44.06405204518015,56.24,79.01705074058405,106.4,1.171119133372535,0.0,2.6935740067568315,196.0
2012-03-08,44.14581180874096,56.31,79.23102273055243,106.4,1.171119133372535,5.6,2.6935740067568315,131.0
2012-03-09,44.246216200369545,56.38,79.4665352163523,106.7,1.171119133372535,14.0,2.6935740067568315,0.01
2012-03-10,44.39083546795673,56.52,79.75558158635954,107.0,1.171119133372535,1.0,2.6935740067568315,14.0
2012-03-11,44.55545473551023,56.68,79.97239655152974,107.2,1.171119133372535,1.0,2.6935740067568315,28.0
2012-03-12,44.69618639979818,56.82,80.24073548355533,107.5,1.171119133372535,0.04,2.6935740067568315,2.6
2012-03-13,44.977830460543046,56.98,80.71589755572849,108.0,1.171119133372535,59.0,2.6935740067568315,64.0
2012-03-14,45.64616873551275,57.61,81.80415053596012,109.1,1.171119133372535,0.0,2.6935740067568315,6.6
2012-03-15,47.43434171934046,59.34,84.19339524953807,111.5,1.171119133372535,0.0,2.6935740067568315,5.1
2012-03-16,50.942018832503926,62.73,89.0045903722606,116.1,1.171119133372535,1.0,2.6935740067568315,106.0
2012-03-17,52.51804305635831,64.23,90.70107475642664,117.5,1.171119133372535,14.0,2.6935740067568315,172.0
2012-03-18,53.39051356238921,65.08,91.65193930713755,118.2,1.171119133372535,2.0,2.6935740067568315,142.0
2012-03-19,53.91505018470851,65.59,92.38577906482551,118.8,1.171119133372535,2.0,2.6935740067568315,84.0
2012-03-20,54.365619865003616,66.03,92.97317254176835,119.2,1.171119133372535,1.0,2.6935740067568315,110.0
2012-03-21,55.00015648713768,66.65,93.91891312554576,120.0,1.171119133372535,1.0,2.6935740067568315,87.0
2012-03-22,55.83866005107702,67.47,95.19133139472345,121.4,1.171119133372535,1.0,2.6935740067568315,-50.8
2012-03-23,56.57468427634596,68.13,96.27905544933613,122.1,1.171119133372535,32.0,2.6935740067568315,244.0
2012-03-24,57.14327048536795,68.69,97.06843239701321,122.7,1.171119133372535,0.0,2.6935740067568315,114.0
2012-03-25,57.61987322347046,69.16,97.83004074969573,123.3,1.171119133372535,0.0,2.6935740067568315,101.0
2012-03-26,58.01449249063664,69.55,98.41115323491361,123.9,1.171119133372535,0.0,2.6935740067568315,10.0
2012-03-27,58.409111757802826,69.94,98.97044753835006,124.5,1.171119133372535,1.0,2.6935740067568315,0.0
2012-03-28,58.90563185124369,70.42,99.93777489895061,125.5,1.171119133372535,2.0,2.6935740067568315,0.05
2012-03-29,59.33620153157248,70.84,100.63987911950193,126.1,1.171119133372535,1.0,2.6935740067568315,70.0
2012-03-30,59.97024228593878,71.4,101.58644614955892,127.0,1.171119133372535,33.0,2.6935740067568315,74.0
2012-03-31,61.09023345270988,72.44,103.17549251737697,128.6,1.171119133372535,33.0,2.6935740067568315,44.0
2012-04-01,61.79782792596058,73.14,104.09941491937292,129.4,1.171119133372535,1.0,2.6935740067568315,91.0
2012-04-02,62.34120752345477,73.65,104.85308938777128,130.0,1.171119133372535,15.0,2.6935740067568315,121.0
2012-04-03,62.89387637713166,74.18,105.70871426922109,130.6,1.171119133372535,8.6,2.6935740067568315,167.0
2012-04-04,63.545437792625485,74.82,106.63941353070977,131.5,1.171119133372535,3.0,2.6935740067568315,49.0
2012-04-05,64.01818929106504,75.28,107.31652601576599,132.1,1.171119133372535,7.6,2.6935740067568315,78.0
2012-04-06,64.39784988057045,75.66,107.85301040188547,132.1,1.171119133372535,2.0,2.6935740067568315,304.0
2012-04-07,64.73891542881854,75.93,108.35032123435191,132.4,1.171119133372535,39.0,2.6935740067568315,170.0
2012-04-08,65.10460907619871,76.3,108.85639239738211,132.8,1.171119133372535,1.0,2.6935740067568315,87.0
2012-04-09,65.5539390870744,76.71,109.40676108099886,132.8,1.171119133372535,23.0,2.6935740067568315,332.0
2012-04-10,66.04533521358172,77.17,110.14605538413218,133.1,1.171119133372535,19.0,2.6935740067568315,272.0
2012-04-11,66.62697927382138,77.75,111.01080423250878,133.7,1.171119133372535,4.0,2.6935740067568315,169.0
2012-04-12,67.14267292094895,78.27,111.69538779193257,134.1,1.171119133372535,2.0,2.6935740067568315,176.0
2012-04-13,67.59638309710652,78.73,112.3346820952343,134.3,1.171119133372535,1.0,2.6935740067568315,252.0
2012-04-14,67.90406021565877,79.04,112.79397639883913,134.8,1.171119133372535,3.0,2.6935740067568315,12.0
2012-04-15,68.23570427631942,79.37,113.36434508242222,135.3,1.171119133372535,4.0,2.6935740067568315,70.0
2012-04-16,68.67734833679484,79.81,114.20132533580426,135.9,1.171119133372535,3.0,2.6935740067568315,153.0
2012-04-17,69.290975868055,80.42,115.28987583669654,136.7,1.171119133372535,3.0,2.6935740067568315,178.0
2012-04-18,70.2006364566679,81.33,116.6840461717849,138.0,1.171119133372535,2.0,2.6935740067568315,79.0
2012-04-19,71.31052844990228,82.42,118.15358840757278,139.3,1.171119133372535,15.0,2.6935740067568315,131.0
2012-04-20,73.08404027672987,84.2,120.50594055922939,141.1,1.171119133372535,2.0,2.6935740067568315,310.0
2012-04-21,75.21318846659493,86.34,123.12821006580334,143.4,1.171119133372535,0.0,2.6935740067568315,192.0
2012-04-22,77.49154326777897,88.63,125.97626469596402,145.9,1.171119133372535,0.0,2.6935740067568315,204.0
2012-04-23,79.84069145727355,90.99,129.06911271414222,148.5,1.171119133372535,0.0,2.6935740067568315,277.0
2012-04-24,81.96182311822649,93.12,131.95204337730203,150.9,1.171119133372535,0.0,2.6935740067568315,273.0
2012-04-25,83.95295477939835,95.12,134.4933211484752,153.0,1.171119133372535,0.0,2.6935740067568315,253.0
2012-04-26,88.46856577516196,99.63,142.36964023297818,160.8,1.171119133372535,0.0,2.6935740067568315,60.0
2012-04-27,90.43624289091878,101.6,144.87637254966407,162.8,1.171119133372535,0.0,2.6935740067568315,284.0
2012-04-28,91.93193653639602,103.1,146.75153461947963,164.7,1.171119133372535,0.0,2.6935740067568315,18.0
2012-04-29,93.32564671097063,104.5,148.63363883804382,166.0,1.171119133372535,0.0,2.6935740067568315,324.0
2012-04-30,94.3156770559464,105.9,150.32874440152764,167.3,203.69303322447198,0.0,468.4939764162855,493.0
2012-05-01,95.40550905364665,107.4,151.99294087415444,168.7,203.69303322447198,0.0,468.4939764162855,426.0
2012-05-02,96.29557906821225,108.7,153.21941172768365,169.7,203.69303322447198,0.02,468.4939764162855,408.0
2012-05-03,96.9391631327797,109.7,154.0427817554454,170.4,203.69303322447198,27.0,468.4939764162855,383.0
2012-05-04,97.38192075140435,110.4,154.82846583285738,171.1,203.69303322447198,77.0,468.4939764162855,414.0
2012-05-05,97.70087671734493,111.0,155.50423255508255,171.7,203.69303322447198,65.0,468.4939764162855,397.0
2012-05-06,98.00022937753339,111.7,156.11447861626104,172.1,203.69303322447198,4.7,468.4939764162855,404.5
2012-05-07,98.33257377320348,112.0,156.69943542128377,172.8,203.69303322447198,223.0,468.4939764162855,455.8
2012-05-08,98.68161238372149,112.4,157.34346660637232,173.4,203.69303322447198,181.0,468.4939764162855,493.0
2012-05-09,99.16717991962942,113.0,158.06267134505327,174.0,203.69303322447198,149.0,468.4939764162855,498.9
2012-05-10,99.48530943929039,113.5,158.84161162082373,174.7,203.69303322447198,115.0,468.4939764162855,448.6
2012-05-11,99.92046375214272,114.0,159.5079237976103,175.5,203.69303322447198,174.0,468.4939764162855,400.4
2012-05-12,100.22074203216434,114.5,160.22259961067905,176.2,203.69303322447198,106.0,468.4939764162855,407.2
2012-05-13,100.58614427901843,115.2,160.8515233577765,176.7,203.69303322447198,38.0,468.4939764162855,396.8
2012-05-14,101.02410850922139,115.8,161.7429264432749,177.4,203.69303322447198,125.0,468.4939764162855,512.3
2012-05-15,101.36802315280588,116.3,162.45789977700431,177.8,203.69303322447198,128.0,468.4939764162855,571.6
2012-05-16,101.68730969725829,116.7,163.16080699505156,178.3,203.69303322447198,166.0,468.4939764162855,553.1
2012-05-17,101.9082491344383,117.2,163.7577307422029,178.6,203.69303322447198,66.0,468.4939764162855,500.5
2012-05-18,102.09894063778495,117.4,164.1183900269422,178.8,203.69303322447198,201.0,468.4939764162855,567.8
2012-05-19,102.140045364524,117.5,164.43696666712427,179.2,203.69303322447198,176.0,468.4939764162855,419.75
2012-05-20,102.24065422339424,117.6,164.61716314225012,179.5,203.69303322447198,206.0,468.4939764162855,430.4
2012-05-21,102.31151101619889,117.7,164.90939267503853,179.7,203.69303322447198,191.0,468.4939764162855,522.3
2012-05-22,102.3506322718669,117.8,165.05018419155306,179.6,203.69303322447198,175.0,468.4939764162855,581.2
2012-05-23,102.28066261862772,117.9,165.21021537745665,179.5,203.69303322447198,121.0,468.4939764162855,537.9
2012-05-24,102.14044503162252,117.9,165.27143664617128,179.3,203.69303322447198,136.0,468.4939764162855,553.5
2012-05-25,102.00700430411005,118.0,165.24512072495068,178.9,203.69303322447198,89.0,468.4939764162855,562.2
2012-05-26,101.87356357659759,118.1,165.30789571267096,179.2,203.69303322447198,88.0,468.4939764162855,254.2
2012-05-27,101.75202367551135,118.2,165.3364558244158,179.2,203.69303322447198,94.0,468.4939764162855,389.2
2012-05-28,101.52172344402976,118.1,165.19979279594298,179.2,203.69303322447198,140.0,468.4939764162855,355.9
2012-05-29,101.38977031982057,117.9,165.08379092446017,179.3,203.69303322447198,237.0,468.4939764162855,412.9
2012-05-30,101.16343703048106,117.8,164.99535930086483,179.4,203.69303322447198,129.0,468.4939764162855,318.8
2012-05-31,100.96801283199859,117.6,164.84980371042354,179.5,203.69303322447198,198.0,468.4939764162855,359.0
2012-06-01,100.87143160855628,117.6,164.75419853312127,179.5,203.69303322447198,155.0,468.4939764162855,374.6
2012-06-02,100.57851980693219,117.7,164.69969087641093,179.5,203.69303322447198,6.6,468.4939764162855,246.92
2012-06-03,100.41218651749165,117.9,164.5136394182692,179.5,203.69303322447198,20.0,468.4939764162855,194.0
2012-06-04,100.3855226493035,118.2,164.69892680247736,179.6,203.69303322447198,40.0,468.4939764162855,349.8
2012-06-05,100.21323894664982,118.4,164.87611501314544,179.8,203.69303322447198,17.0,468.4939764162855,272.3
2012-06-06,99.91536846734815,118.5,164.73941892682146,179.7,203.69303322447198,4.1,468.4939764162855,253.4
2012-06-07,99.60853931037559,118.5,164.61339391485967,179.6,203.69303322447198,50.0,468.4939764162855,304.68
2012-06-08,99.31959445089359,118.6,164.45573915088502,179.1,203.69303322447198,8.6,468.4939764162855,449.0
2012-06-09,99.0099553765704,118.5,164.28704306461492,178.8,203.69303322447198,99.0,468.4939764162855,433.0
2012-06-10,98.7340353104549,118.4,163.95570235051954,178.5,203.69303322447198,116.0,468.4939764162855,368.0
2012-06-11,98.38390036843131,118.2,163.65163436365097,177.9,203.69303322447198,129.0,468.4939764162855,546.0
2012-06-12,98.06351749247332,118.0,163.31913662476416,177.7,203.69303322447198,145.0,468.4939764162855,346.0
2012-06-13,97.6725561042375,117.9,162.99820913379173,177.7,203.69303322447198,59.0,468.4939764162855,165.0
2012-06-14,97.32837157542703,117.7,162.65926511392402,177.2,203.69303322447198,133.0,468.4939764162855,482.0
2012-06-15,97.02071597217488,117.6,162.3242880361984,176.7,203.69303322447198,101.0,468.4939764162855,452.0
2012-06-16,96.64710995581066,117.2,161.91245145446996,176.5,203.69303322447198,219.0,468.4939764162855,380.0
2012-06-17,96.27714030307668,117.0,161.55102809579714,176.4,203.69303322447198,120.0,468.4939764162855,256.0
2012-06-18,95.92865825361228,117.0,161.16762126608694,175.8,203.69303322447198,29.0,468.4939764162855,406.0
2012-06-19,95.51587868359502,116.9,160.79016484958987,175.2,203.69303322447198,46.0,468.4939764162855,426.0
2012-06-20,95.10541316316063,116.6,160.30642744153624,174.7,203.69303322447198,148.0,468.4939764162855,424.0
2012-06-21,94.69660053528544,116.5,159.85954953755277,174.1,203.69303322447198,48.0,468.4939764162855,393.0
2012-06-22,94.26917633719366,116.4,159.44688650954475,173.8,203.69303322447198,28.0,468.4939764162855,239.0
2012-06-23,93.84195048620899,116.3,158.9925705890449,173.5,203.69303322447198,27.0,468.4939764162855,217.0
2012-06-24,93.4827246351098,116.2,158.5394116933365,173.1,203.69303322447198,73.0,468.4939764162855,314.0
2012-06-25,93.05530043701802,116.1,158.0831123017656,172.8,203.69303322447198,27.0,468.4939764162855,216.0
2012-06-26,92.62787623892623,115.9,157.5640029929451,172.1,203.69303322447198,61.0,468.4939764162855,420.0
2012-06-27,92.27972476797369,115.7,157.18026558472306,171.7,203.69303322447198,129.0,468.4939764162855,405.0
2012-06-28,91.8523005698819,115.3,156.71239594523774,171.2,203.69303322447198,159.0,468.4939764162855,443.0
2012-06-29,91.44547141307775,115.2,156.25477423961948,170.5,203.69303322447198,49.0,468.4939764162855,439.0
2012-06-30,91.05649349591296,115.1,155.79599550920977,169.9,203.69303322447198,58.0,468.4939764162855,397.0
2012-07-01,90.63283789285616,114.8,155.3142415722272,169.4,203.69303322447198,123.0,468.4939764162855,395.0
2012-07-02,90.20938063690646,114.6,154.81017358569542,168.6,203.69303322447198,72.0,468.4939764162855,484.0
2012-07-03,89.80569197596479,114.4,154.37552708665004,167.8,203.69303322447198,99.0,468.4939764162855,546.0
2012-07-04,89.39605290181001,114.2,153.91278141409828,167.2,203.69303322447198,97.0,468.4939764162855,429.0
2012-07-05,88.97259564586031,114.0,153.5268952455493,166.3,203.69303322447198,21.0,468.4939764162855,543.0
2012-07-06,88.55303921635033,113.8,153.01406692845376,165.4,203.69303322447198,92.0,468.4939764162855,550.0
2012-07-07,88.18306956361634,113.6,152.5969410905359,164.8,203.69303322447198,117.0,468.4939764162855,472.0
2012-07-08,88.16111031908734,113.3,152.62185522958296,164.1,1.171119133372535,105.0,2.6935740067568315,470.0
2012-07-09,88.15911801667347,113.1,152.6629677157102,163.2,1.171119133372535,100.0,2.6935740067568315,574.0
2012-07-10,88.13715877214447,112.9,152.6854025159185,162.2,1.171119133372535,80.0,2.6935740067568315,595.0
2012-07-11,88.11500118050837,112.6,152.7361017788891,161.5,1.171119133372535,117.0,2.6935740067568315,495.0
2012-07-12,88.09284358887227,112.3,152.83870186821858,160.6,1.171119133372535,95.0,2.6935740067568315,600.0
2012-07-13,88.11861988145297,112.1,152.82543418914813,159.6,1.171119133372535,114.0,2.6935740067568315,611.0
2012-07-14,88.09666063692397,111.7,152.9039020471133,158.9,1.171119133372535,158.0,2.6935740067568315,550.0
2012-07-15,88.07450304528787,111.2,152.82055172353276,158.3,1.171119133372535,223.0,2.6935740067568315,483.0
2012-07-16,88.05254380075887,110.9,152.93075511863455,157.6,1.171119133372535,139.0,2.6935740067568315,547.0
2012-07-17,88.03058455622987,110.5,152.90294198504316,157.0,1.171119133372535,184.0,2.6935740067568315,472.0
2012-07-18,88.04479060089616,110.1,152.93264951251192,156.4,1.171119133372535,209.0,2.6935740067568315,526.0
2012-07-19,88.02283135636716,109.7,152.94566282513276,155.7,1.171119133372535,190.0,2.6935740067568315,549.0
2012-07-20,88.00067376473106,109.2,152.92694060061694,155.0,1.171119133372535,208.0,2.6935740067568315,551.0
2012-07-21,88.00099551190009,108.8,152.93879688844635,154.4,1.171119133372535,202.0,2.6935740067568315,510.0
2012-07-22,87.9913999037139,108.4,152.9245374738404,154.0,1.171119133372535,197.0,2.6935740067568315,391.0
2012-07-23,88.06907702265347,108.0,153.01540202599955,153.6,1.171119133372535,240.0,2.6935740067568315,487.0
2012-07-24,88.07138224089353,107.6,153.00626657832711,153.1,1.171119133372535,203.0,2.6935740067568315,450.0
2012-07-25,88.04922464925743,107.1,153.05828815534508,152.8,1.171119133372535,211.0,2.6935740067568315,388.0
2012-07-26,88.02706705762132,106.6,153.09196262495593,152.2,1.171119133372535,228.0,2.6935740067568315,547.0
2012-07-27,88.05003343285138,106.3,153.05109164014684,151.7,1.171119133372535,163.0,2.6935740067568315,394.0
2012-07-28,88.02787584121528,105.9,152.99352644048983,151.1,1.171119133372535,176.0,2.6935740067568315,449.0
2012-07-29,88.00571824957917,105.4,153.08240752157795,150.7,1.171119133372535,200.0,2.6935740067568315,446.0
2012-07-30,88.0357920628138,105.0,153.0418671152807,150.0,1.171119133372535,217.0,2.6935740067568315,549.0
2012-07-31,88.0136344711777,104.5,153.0585167915318,149.5,1.171119133372535,229.0,2.6935740067568315,489.0
2012-08-01,87.9914768795416,104.0,152.99500117866165,148.9,1.171119133372535,231.0,2.6935740067568315,501.0
2012-08-02,87.96931928790549,103.5,153.0080144912825,148.2,1.171119133372535,222.0,2.6935740067568315,581.0
2012-08-03,88.00137657221116,103.1,153.00995342375668,147.6,1.171119133372535,218.0,2.6935740067568315,521.0
2012-08-04,87.97921898057506,102.6,152.93784276957874,147.4,1.171119133372535,210.0,2.6935740067568315,274.0
2012-08-05,87.98747461202824,102.2,152.9369717847023,146.7,1.171119133372535,206.0,2.6935740067568315,558.0
2012-08-06,87.96531702039213,101.7,152.9122991469734,146.0,1.171119133372535,216.0,2.6935740067568315,556.0
2012-08-07,87.94315942875603,101.2,152.8836595671024,145.3,1.171119133372535,222.0,2.6935740067568315,560.0
2012-08-08,87.92100183711993,100.7,152.8740282516622,144.5,1.171119133372535,234.0,2.6935740067568315,632.0
2012-08-09,87.91454672479622,100.2,152.9040663576428,143.7,1.171119133372535,249.0,2.6935740067568315,667.0
2012-08-10,87.89982714967653,99.66,152.90236892648676,142.9,1.171119133372535,265.0,2.6935740067568315,667.0
2012-08-11,87.87812575638677,99.18,152.80711777648,142.3,1.171119133372535,221.0,2.6935740067568315,475.0
2012-08-12,87.85646403251842,98.7,152.79401538666548,141.8,1.171119133372535,223.0,2.6935740067568315,468.0
2012-08-13,87.88364528377444,98.19,152.86421878183464,141.3,1.171119133372535,271.0,2.6935740067568315,558.0
2012-08-14,87.86188438635254,97.72,152.81690151604468,140.5,1.171119133372535,223.0,2.6935740067568315,602.0
2012-08-15,87.84012348893064,97.24,152.824790861732,139.9,1.171119133372535,230.0,2.6935740067568315,536.0
2012-08-16,87.81836259150874,96.9,152.76276285216517,139.0,1.171119133372535,141.0,2.6935740067568315,563.0
2012-08-17,87.79644301640117,96.63,152.83561087542904,138.1,1.171119133372535,103.0,2.6935740067568315,593.0
2012-08-18,87.77448377187217,96.34,152.76961592372012,137.2,1.171119133372535,110.0,2.6935740067568315,530.0
2012-08-19,87.75246502321104,96.04,152.84295981475177,136.6,1.171119133372535,122.0,2.6935740067568315,461.0
2012-08-20,87.73046610926063,95.65,152.8194442018143,135.8,1.171119133372535,163.0,2.6935740067568315,554.0
2012-08-21,87.70850686473163,95.39,152.84072197723114,134.9,1.171119133372535,89.0,2.6935740067568315,553.0
2012-08-22,87.68650795078122,95.21,152.83935512458694,133.9,1.171119133372535,50.0,2.6935740067568315,553.0
2012-08-23,87.66454870625222,94.93,152.83286430500922,133.0,1.171119133372535,109.0,2.6935740067568315,559.0
2012-08-24,87.6425696270125,94.69,152.76207596487862,132.0,1.171119133372535,78.0,2.6935740067568315,546.0
2012-08-25,87.62055087835138,94.36,152.72153555858137,131.3,1.171119133372535,133.0,2.6935740067568315,465.0
2012-08-26,87.59851229497954,94.24,152.8269455652615,130.5,1.171119133372535,18.0,2.6935740067568315,474.0
2012-08-27,87.5764737116077,93.81,152.71615722519826,129.7,1.171119133372535,182.0,2.6935740067568315,529.0
2012-08-28,87.55437562410373,93.43,152.69660855440287,128.9,1.171119133372535,159.0,2.6935740067568315,552.0
2012-08-29,87.53223786717834,93.02,152.75127475951555,128.2,1.171119133372535,174.0,2.6935740067568315,554.0
2012-08-30,87.51008027554224,92.65,152.73370955979118,127.4,1.171119133372535,155.0,2.6935740067568315,549.0
2012-08-31,87.48792268390613,92.46,152.67482204608683,126.4,1.171119133372535,54.0,2.6935740067568315,527.0
2012-09-01,87.46576509227003,92.3,152.71312461486343,125.4,1.171119133372535,36.0,2.6935740067568315,558.0
2012-09-02,87.44360750063393,92.06,152.61423710122642,124.6,1.171119133372535,83.0,2.6935740067568315,435.0
2012-09-03,87.42144990899783,91.69,152.67253966996935,124.1,1.171119133372535,155.0,2.6935740067568315,435.0
2012-09-04,87.39929231736173,91.3,152.5657182720482,123.3,1.171119133372535,168.0,2.6935740067568315,516.0
2012-09-05,87.37713472572563,91.04,152.56997125410527,122.5,1.171119133372535,110.0,2.6935740067568315,513.0
2012-09-06,87.35497713408952,90.57,152.65521597156314,121.9,1.171119133372535,212.0,2.6935740067568315,556.0
2012-09-07,87.33281954245342,90.11,152.5444276314999,121.1,1.171119133372535,213.0,2.6935740067568315,559.0
2012-09-08,87.31066195081732,89.64,152.53413515903603,120.7,1.171119133372535,211.0,2.6935740067568315,407.0
2012-09-09,87.28850435918122,89.17,152.55557822370878,120.3,1.171119133372535,212.0,2.6935740067568315,424.0
2012-09-10,87.26634676754512,88.71,152.51107087526947,119.6,1.171119133372535,203.0,2.6935740067568315,533.0
2012-09-11,87.24418917590901,88.35,152.50937344411344,118.8,1.171119133372535,151.0,2.6935740067568315,553.0
2012-09-12,87.22203158427291,87.87,152.46883303781618,118.1,1.171119133372535,217.0,2.6935740067568315,549.0
2012-09-13,87.19987399263681,87.49,152.40085461503622,117.2,1.171119133372535,162.0,2.6935740067568315,581.0
2012-09-14,87.17771640100071,87.18,152.44279354744307,116.4,1.171119133372535,126.0,2.6935740067568315,550.0
2012-09-15,87.1555588093646,86.95,152.40655066179974,115.5,1.171119133372535,72.0,2.6935740067568315,507.0
2012-09-16,87.1334012177285,86.61,152.35410942907626,114.8,1.171119133372535,139.0,2.6935740067568315,465.0
2012-09-17,87.1112436260924,86.24,152.33852770042293,114.0,1.171119133372535,157.0,2.6935740067568315,552.0
2012-09-18,87.0890860344563,86.02,152.24988812065297,113.0,1.171119133372535,74.0,2.6935740067568315,533.0
2012-09-19,87.0669284428202,85.72,152.3057113505571,112.2,1.171119133372535,117.0,2.6935740067568315,548.0
2012-09-20,87.0447708511841,85.29,152.25541887816058,112.0,1.171119133372535,195.0,2.6935740067568315,270.0
2012-09-21,87.022613259548,84.79,152.2021511991575,111.2,1.171119133372535,219.0,2.6935740067568315,594.0
2012-09-22,87.0004556679119,84.33,152.120784346648,110.6,1.171119133372535,212.0,2.6935740067568315,473.0
2012-09-23,86.97829807627579,83.88,152.05131832056477,110.0,1.171119133372535,202.0,2.6935740067568315,469.0
2012-09-24,86.95614048463969,83.5,152.0881332860381,109.3,1.171119133372535,159.0,2.6935740067568315,530.0
2012-09-25,86.93398289300359,83.24,152.0538738714658,108.4,1.171119133372535,99.0,2.6935740067568315,535.0
2012-09-26,86.91182530136749,82.84,152.01052354781794,107.6,1.171119133372535,169.0,2.6935740067568315,550.0
2012-09-27,86.88966770973138,82.42,152.0156029761546,106.9,1.171119133372535,191.0,2.6935740067568315,546.0
2012-09-28,86.86751011809528,81.94,151.98018653679088,106.1,1.171119133372535,209.0,2.6935740067568315,594.0
2012-09-29,86.84535252645918,81.47,151.89518332065117,105.3,1.171119133372535,218.0,2.6935740067568315,578.0
2012-09-30,86.03212938733279,81.01,150.84807588439796,104.6,399.9999993264,203.0,919.9999984507199,546.0
2012-10-01,85.2189062482064,80.64,149.81253869605916,104.1,399.9999993264,159.0,919.9999984507199,407.0
2012-10-02,84.40568310908,80.38,148.72344778880228,104.2,399.9999993264,93.0,919.9999984507199,1.5
2012-10-03,83.59245996995361,79.88,147.68857175748715,104.5,399.9999993264,185.0,919.9999984507199,0.0
2012-10-04,82.77923683082722,79.35,146.651712255101,104.8,399.9999993264,191.0,919.9999984507199,0.0
2012-10-05,81.96601369170082,78.93,145.62989407500353,105.0,399.9999993264,134.0,919.9999984507199,0.0
2012-10-06,81.15279055257443,78.49,144.49220812650617,105.1,399.9999993264,142.0,919.9999984507199,0.0
2012-10-07,80.34758394236016,78.02,143.50295192982497,105.4,399.9999993264,168.0,919.9999984507199,0.0
2012-10-08,79.5344004726552,77.48,142.45419160101258,105.7,399.9999993264,198.0,919.9999984507199,0.0
2012-10-09,78.7215905566686,77.05,141.3708858177129,105.9,399.9999993264,165.0,919.9999984507199,0.0
2012-10-10,77.90836741754221,76.61,140.3014643319105,106.1,399.9999993264,158.0,919.9999984507199,0.0
2012-10-11,77.09514427841582,76.26,139.2915469782393,106.3,399.9999993264,128.0,919.9999984507199,0.0
2012-10-12,76.28192113928942,75.88,138.24394367421834,106.5,399.9999993264,147.0,919.9999984507199,0.0
