date,streamflow,streamflow_thin,streamflow_fire,streamflow_fire_temperature
4/6/09,173.1211878,124.1829588,105.7610544,36.11634366
4/7/09,133.1995657,112.2874051,114.0230672,32.51674407
4/8/09,119.2516053,132.6116101,141.5060766,77.71809496
4/9/09,123.6935601,141.2056252,165.9715858,99.30820307
4/10/09,162.2255053,204.224751,207.0722662,166.3635031
4/11/09,119.824144,148.3372607,153.3949774,139.2302634
4/12/09,122.9536659,149.4444529,161.3044718,77.63842078
4/13/09,121.2873602,107.1359916,112.5542738,45.95279787
4/14/09,122.0846597,110.2822053,94.89556837,41.45650528
4/15/09,61.16626301,55.90199104,49.57960618,38.69153252
4/16/09,50.7830846,51.92441717,56.83808293,37.35396246
4/17/09,59.02569677,57.19550128,79.99319104,28.29385342
4/18/09,51.86123555,67.02426694,60.10635745,25.43876917
4/19/09,44.76079253,50.46924803,41.13438259,22.31103989
4/20/09,39.03174125,43.87648885,30.16962253,20.62485548
4/21/09,28.96255877,32.5973345,26.4074478,18.20387598
4/22/09,33.94494351,28.93092813,27.42500653,17.02342339
4/23/09,23.21470439,23.08316233,27.64733732,15.97582749
4/24/09,55.59070404,62.91072909,66.00786348,115.0300293
4/25/09,65.57897739,73.46998742,87.961246,74.71569316
4/26/09,68.32642183,74.72788331,79.65688635,51.94529181
4/27/09,47.69905661,53.90109363,41.10601858,38.60875106
4/28/09,31.91353089,32.3858394,34.94724464,31.32641189
4/29/09,28.22624988,27.73406266,31.1185818,26.16205134
4/30/09,27.86576407,24.72202029,26.9029415,23.67785038
5/1/09,270.6467609,334.4849771,608.3471486,645.6952152
5/2/09,739.5947369,885.4332162,1350.261081,1420.360692
5/3/09,1644.615172,1704.629705,1821.369184,1961.222977
5/4/09,1434.960068,1573.735272,1417.346379,1357.705358
5/5/09,1243.462271,1199.354806,1119.089648,1022.942199
5/6/09,681.8845404,660.9268461,631.2303686,510.6237844
5/7/09,191.4505506,223.1662505,198.0606788,188.4217767
5/8/09,145.9068398,149.3697185,152.1536936,143.415508
5/9/09,124.8602291,124.1547939,128.8866432,123.0262491
5/10/09,106.8793213,106.8964512,111.1272296,105.1729395
5/11/09,91.7485181,92.4130804,95.32465364,90.92130097
5/12/09,79.12633601,79.84216864,82.75007687,78.04093472
5/13/09,67.80826083,68.13950621,70.91320329,67.19811599
5/14/09,58.09860806,58.80898301,61.48061747,58.20640722
5/15/09,50.11967758,50.92713551,52.90150142,50.02546287
5/16/09,43.38139352,43.87493521,45.83101589,43.35370675
5/17/09,37.59003705,38.15181966,39.97436643,37.75671542
5/18/09,32.67577373,33.19528919,34.58966694,33.08980058
5/19/09,28.53211904,29.13254363,30.4015939,29.01864939
5/20/09,25.04011943,25.57799979,26.95516792,25.43777324
5/21/09,21.95780444,22.44353805,23.47997956,22.63340161
5/22/09,19.42830871,19.82173979,20.8228458,20.1638607
5/23/09,17.26949708,17.70212786,18.83015483,18.13698951
5/24/09,15.40297017,15.79082406,17.04768418,16.28564052
5/25/09,13.83087917,14.05380752,14.86377519,14.65451096
5/26/09,12.56513538,12.66110293,13.51050931,13.30359548
5/27/09,11.21788491,11.43113284,12.37220436,12.0893212
5/28/09,10.27502071,10.55133075,11.36428621,11.07590553
5/29/09,9.292916987,9.523972097,10.42859269,10.18096535
5/30/09,8.58592819,8.856581364,9.699374794,9.3751009
5/31/09,7.846950211,7.99633929,8.984856787,8.696436271
6/1/09,7.334087542,7.404479676,8.263247778,8.081032939
6/2/09,117.7033369,118.4264199,134.0196122,132.3073344
6/3/09,39.19308146,39.97098027,55.49338203,56.89313779
6/4/09,66.51793755,62.29863223,67.56190828,68.0707474
6/5/09,61.32808126,41.10840881,43.20236565,43.31861027
6/6/09,45.68282193,43.85194921,47.74323594,46.03466309
6/7/09,31.59841953,33.02518483,35.76195292,35.67725927
6/8/09,26.78829036,28.00949628,30.3323172,30.31542628
6/9/09,22.81262867,23.92758908,26.08110237,25.94179208
6/10/09,19.5704076,20.48335414,22.53659749,22.32235363
6/11/09,16.85570925,17.64336815,19.4052032,19.31298034
6/12/09,14.67275635,15.28429548,16.86315879,16.8041999
6/13/09,37.28759387,38.0645366,40.98081061,40.35134479
6/14/09,21.1424986,22.26279718,24.57171495,24.39204969
6/15/09,18.09599714,19.03878166,20.93586362,20.94466762
6/16/09,15.52363671,16.30970212,18.10081743,17.96927537
6/17/09,13.42442137,14.14961571,15.78178104,15.65059751
6/18/09,11.68597069,12.29061801,13.92867922,13.6469115
6/19/09,10.23044301,10.77756558,12.05079874,12.03892729
6/20/09,9.027203612,9.492381286,10.71972212,10.6741485
6/21/09,8.004705078,8.41534578,9.652088171,9.564765275
6/22/09,7.154382439,7.508414638,8.632457908,8.562424308
6/23/09,6.424088945,6.766209855,7.752855009,7.68580919
6/24/09,5.800080801,6.156702412,7.005790101,6.975354566
6/25/09,5.276342608,5.551736396,6.395685101,6.363018689
6/26/09,4.819092514,5.080105113,5.91911402,5.872783487
6/27/09,4.426298828,4.689422793,5.515643994,5.396770124
6/28/09,4.0907112,4.325829692,5.134761598,4.991945638
6/29/09,3.795637891,4.022709291,4.803197516,4.653808436
6/30/09,3.537573236,3.761816203,4.492946276,4.3902861
7/1/09,3.31603919,3.510244993,4.227830456,4.096288392
7/2/09,3.114344015,3.301020608,3.9747056,3.870929987
7/3/09,2.938184412,3.119761859,3.758191028,3.627764402
7/4/09,2.781784005,3.036143811,3.561794185,3.456982807
7/5/09,2.64916634,2.798913953,3.393243466,3.276680147
7/6/09,2.516787697,2.668288142,3.292535308,3.151432343
7/7/09,2.404367435,2.555947555,3.085462126,3.009293614
7/8/09,2.301308889,2.45874506,2.960293996,2.865003682
7/9/09,2.20801043,2.339114286,2.843292469,2.739516855
7/10/09,2.12319727,2.248126377,2.738122557,2.643071266
7/11/09,2.046471038,2.17175868,2.643788333,2.550250851
7/12/09,1.974724443,2.106346181,2.535152595,2.499139867
7/13/09,1.909072923,2.016872082,2.449702041,2.393213051
7/14/09,1.848042504,1.95301323,2.375844081,2.313180341
7/15/09,1.791394165,1.93030609,2.29979508,2.238007757
7/16/09,1.73853035,1.848241689,2.23577688,2.172953792
7/17/09,1.688335619,1.801871319,2.178889518,2.127898046
7/18/09,1.643200198,1.732714135,2.121484275,2.074038303
7/19/09,1.60105256,1.687817737,2.041889773,2.025158196
7/20/09,1.559223617,1.647781464,1.988388564,1.947555549
7/21/09,1.538707517,1.6128045,1.94795392,1.89214216
7/22/09,1.4847681,1.579500695,1.89528929,1.850353055
7/23/09,1.450508205,1.545997704,1.851667679,1.854296927
7/24/09,1.417961304,1.510343511,1.810197271,1.782351146
7/25/09,1.386928213,1.47656166,1.806572096,1.746418093
7/26/09,1.358325183,1.444014759,1.728252381,1.703832246
7/27/09,1.329443295,1.414535314,1.689212035,1.65945373
7/28/09,1.324264473,1.385414403,1.654354583,1.624596278
7/29/09,8.881240522,9.497998315,10.93747165,10.86831446
7/30/09,4.979476629,5.550302261,6.557861886,6.527147491
7/31/09,4.274320338,4.761846619,5.641369843,5.614639158
8/1/09,3.703494706,4.121345921,4.893309008,4.873151442
8/2/09,3.238595892,3.59975893,4.279260137,4.269539887
8/3/09,2.858510237,3.170872842,3.774006352,3.758390213
8/4/09,2.547581766,2.821023537,3.361971353,3.351693384
8/5/09,2.290552876,2.530890026,3.037378761,3.00634567
8/6/09,60.95086388,60.9998635,63.09963656,62.22441574
8/7/09,21.91334625,22.70745875,23.96045468,23.94742795
8/8/09,18.22244006,18.89720065,20.0382942,20.00534893
8/9/09,15.21171231,15.78512735,16.77229039,16.74081909
8/10/09,12.76595414,13.25041297,14.10515752,14.0805382
8/11/09,10.76266651,11.18143397,11.92853872,11.90814213
8/12/09,9.129027208,9.485409796,10.14407621,10.12889828
8/13/09,7.779506021,8.093422273,8.676238868,8.667036501
8/14/09,6.676735756,6.946074307,7.467581623,7.45845893
8/15/09,5.758690067,5.996597156,6.477988525,6.458348841
8/16/09,5.002382955,5.209217115,5.633123566,5.632127639
8/17/09,4.368296028,4.555291318,4.941272862,4.937249316
8/18/09,3.845593599,4.009642726,4.362878184,4.360687144
8/19/09,3.401888115,3.552073936,3.877702291,3.876307993
8/20/09,3.035705603,3.166889133,3.468694911,3.466782731
8/21/09,2.719797497,2.842655076,3.126613838,3.125657748
8/22/09,2.470935209,2.567938518,2.831899062,2.831540528
8/23/09,11.06981045,11.78771461,13.23901956,12.87602401
8/24/09,6.961889631,7.556099633,8.542864298,8.543182995
8/25/09,5.908597029,6.410305313,7.25943284,7.260667789
8/26/09,5.046681796,5.475129676,6.214067818,6.213191402
8/27/09,4.344951495,4.713803091,5.352550957,5.352949328
8/28/09,3.764365777,4.081588507,4.646319064,4.647155643
8/29/09,3.291539381,3.563586854,4.062068334,4.064339048
8/30/09,2.895797751,3.134979626,3.579362341,3.580915987
8/31/09,2.569093794,2.779035246,3.177246776,3.182266249
9/1/09,2.300113777,2.481850571,2.846758296,2.843172958
9/2/09,2.069496875,2.233028121,2.55901501,2.561006865
9/3/09,1.880947939,2.023724061,2.340309398,2.324294889
9/4/09,1.717337019,1.8508311,2.120568022,2.139450801
9/5/09,1.582807173,1.700406257,1.953092905,1.955124596
9/6/09,1.464371511,1.571612952,1.806970466,1.809041995
9/7/09,1.364778792,1.46082601,1.681842174,1.684152725
9/8/09,1.28108107,1.366929994,1.57396334,1.577190144
9/9/09,1.204793047,1.289646044,1.480903903,1.48409087
9/10/09,1.142687027,1.215907594,1.400432985,1.404496368
9/11/09,1.085122435,1.154677991,1.330718082,1.334263582
9/12/09,1.041221964,1.101136944,1.268930758,1.273472186
9/13/09,0.99285974,1.054447878,1.220568534,1.219014887
9/14/09,0.956249456,1.014531116,1.179416822,1.172086798
9/15/09,0.920794448,0.975172073,1.12432213,1.128305838
9/16/09,0.891952396,0.944895886,1.085759829,1.090420768
9/17/09,0.862472951,0.911751429,1.05086254,1.066000633
9/18/09,0.839725974,0.887689828,1.0196701,1.02472941
9/19/09,0.816022907,0.860640445,0.992899577,0.996206055
9/20/09,0.79737915,0.838172328,0.966168891,0.979833012
9/21/09,0.776743538,0.819847267,0.94182843,0.94688774
9/22/09,0.761446097,0.798813285,0.921750538,0.924937505
9/23/09,0.743160873,0.781763011,0.900875904,0.905536843
9/24/09,0.730691865,0.768298076,0.881475242,0.885936996
9/25/09,0.714557844,0.75045106,0.864146109,0.87904518
9/26/09,0.703881505,0.73622922,0.850960033,0.852473842
9/27/09,0.68985885,0.723122818,0.831599208,0.83745526
9/28/09,0.680855668,0.714039962,0.818333458,0.823273257
9/29/09,0.668824867,0.700853886,0.805625427,0.8106449
9/30/09,0.65894527,0.690336895,0.798375077,0.797777521
10/1/09,0.647910396,0.678186583,0.779930505,0.784710956
10/2/09,0.64129744,0.671971997,0.768815958,0.773755757
10/3/09,0.631338168,0.660976961,0.758777012,0.763557462
10/4/09,10.49153529,10.78716631,11.84332719,25.24958284
10/5/09,41.72078452,42.12365699,42.87944622,40.69740957
10/6/09,29.24157774,30.54536595,32.3596266,19.32194368
10/7/09,15.80600199,16.6772391,18.03452852,16.14816273
10/8/09,13.15297145,13.90637045,15.11789597,13.45864142
10/9/09,10.9613739,11.59386734,12.63947139,11.25557079
10/10/09,9.160100137,9.691407377,10.58061101,9.45772302
10/11/09,7.691824591,8.139593458,8.894147738,7.988371872
10/12/09,6.494082708,6.871100907,7.514748735,6.785012961
10/13/09,508.5173984,511.159912,527.6685207,529.8251014
10/14/09,372.1316624,401.34149,523.3875874,503.2146837
10/15/09,193.2689145,216.9030238,344.5348784,318.5156828
10/16/09,158.6576559,162.8317461,193.3297457,181.2421774
10/17/09,133.2919877,132.1353577,141.7437446,142.1845022
10/18/09,111.0908185,111.8872018,114.736908,112.9271091
10/19/09,168.1174902,173.0727061,199.4789189,215.1046979
10/20/09,101.2725699,109.3373094,109.8396551,133.2661335
10/21/09,87.15884738,89.32670202,89.09094614,89.25228634
10/22/09,75.88670436,77.03333525,78.14710056,76.10533029
10/23/09,61.87847047,63.04613535,67.16409512,65.04117671
10/24/09,53.12948908,54.44570646,60.61635185,55.65077837
10/25/09,49.11992603,48.65092399,46.91211478,47.54667975
10/26/09,37.09649536,37.96860889,39.83079356,40.53869861
10/27/09,31.7293242,32.45129174,34.25985569,37.03295521
10/28/09,27.15602651,27.89528335,29.62767879,35.55260903
10/29/09,23.13176358,23.82261835,25.12525129,25.74308468
10/30/09,19.84795259,20.38810366,21.70973889,22.16862231
10/31/09,17.18930502,17.68515726,19.03165082,19.38146029
11/1/09,14.9021383,15.35667947,16.53386542,16.85379707
11/2/09,12.96123555,13.35641946,14.56408077,14.80326265
11/3/09,11.33094256,11.76919037,12.83319914,12.96147457
11/4/09,9.974290537,10.29824574,11.30313628,11.48682509
11/5/09,8.861600838,9.245749875,10.19494817,10.22964627
11/6/09,7.91849762,8.180705332,9.230253248,9.306979479
11/7/09,6.992643862,7.236367166,8.154492529,8.287468728
11/8/09,6.220959634,6.515793921,7.399978085,7.548052541
11/9/09,5.610615612,5.856171421,6.734499533,6.699004688
11/10/09,5.066401155,5.30558303,6.161044654,6.246176511
11/11/09,4.536886584,4.838851709,5.65085107,5.595716541
11/12/09,41.90407496,43.08377064,45.02670509,65.68518307
11/13/09,17.98266063,18.89927218,21.81212021,22.88110862
11/14/09,18.55695209,19.43213307,25.69599725,23.52415889
11/15/09,26.40525676,27.39054745,37.50024425,19.32274043
11/16/09,14.14304259,14.94468431,21.22400528,14.48611959
11/17/09,12.06267019,12.77487765,14.4840879,12.53513805
11/18/09,10.35592984,10.92587905,12.3432428,10.96671207
11/19/09,8.754279723,9.339048335,10.67020462,9.370918005
11/20/09,171.1113669,196.8766408,210.4065907,245.4215583
11/21/09,62.74225804,93.61400925,150.2951341,155.2393549
11/22/09,48.56360109,71.14433807,117.1159789,139.7360749
11/23/09,50.86658314,62.75440835,56.35434117,79.23959285
11/24/09,42.52035471,39.91496933,63.46279145,44.99364031
11/25/09,36.28170741,31.03827023,50.46323263,30.27670463
11/26/09,25.42737576,26.48616588,30.02373912,26.04548802
11/27/09,66.82308965,72.27069189,71.93669775,72.97576851
11/28/09,39.55010144,34.54528842,38.39940716,69.23992609
11/29/09,47.39414354,46.93187398,57.52120931,66.84651385
11/30/09,42.54095048,43.34139709,49.07706132,40.04005778
12/1/09,28.43878074,35.51500282,40.47300725,32.99793626
12/2/09,23.12981156,25.48075746,33.87642372,25.47633554
12/3/09,19.66577759,20.67413396,26.89951551,20.82690919
12/4/09,16.73109884,17.56401267,21.91908279,17.92533506
12/5/09,14.50336905,15.20394408,18.45349517,15.77982902
12/6/09,13.30941169,18.56221058,17.12935021,15.31345623
12/7/09,12.52127475,18.79565592,16.56748792,15.20908306
12/8/09,11.76249774,14.21000874,15.95977315,14.3981593
12/9/09,11.68744466,14.35923847,15.96841779,14.4157673
12/10/09,11.07427221,12.21353324,17.19524075,13.46971613
12/11/09,160.1705489,160.7132496,255.6214861,331.0162025
12/12/09,227.3956745,245.8381348,422.5693993,780.1155486
12/13/09,187.7085733,202.2091537,365.0544444,963.096575
12/14/09,129.0643963,173.964539,326.9842908,838.056123
12/15/09,94.79772848,133.6356623,284.1930837,709.2911821
12/16/09,91.89715028,116.7750133,236.6321821,576.8872825
12/17/09,107.9345261,144.41271,347.9156927,546.8649377
12/18/09,159.2783177,203.5615034,379.3806978,308.8304901
12/19/09,208.7913959,266.9358963,575.1258458,287.3414486
12/20/09,195.0525803,203.2250393,480.9933967,254.8773692
12/21/09,204.2641101,212.8675268,430.8442795,390.7454222
12/22/09,148.3119243,152.1035785,262.3303306,224.8012443
12/23/09,125.9900089,133.9817669,219.1894734,217.7861722
12/24/09,165.9014327,144.9777592,342.1072063,239.2428659
12/25/09,183.8703894,163.1305242,339.8089648,220.4174516
12/26/09,109.1084454,137.972248,277.6198846,151.1503567
12/27/09,128.6247144,132.371512,226.2234283,183.6160694
12/28/09,99.69454315,108.8825292,247.3861642,283.0610731
12/29/09,76.57556728,83.58928496,223.0356247,270.9495626
12/30/09,82.27342611,77.8466094,151.6019499,352.0172794
12/31/09,112.7009141,93.53166599,213.0730463,271.6773065
1/1/10,160.3758693,238.3527061,564.616583,536.6083616
1/2/10,159.4798933,204.1603345,489.7283953,437.8806247
1/3/10,217.5865485,215.6601464,386.4624971,287.3720037
1/4/10,142.1466968,168.5001653,278.5652983,139.6897045
1/5/10,157.5160843,145.542928,230.8620987,97.68814822
1/6/10,191.6902105,269.4422865,227.365717,75.46156295
1/7/10,179.7135885,220.8812749,222.511767,61.14128516
1/8/10,135.8231965,197.1122374,188.0018141,77.5883854
1/9/10,147.9614376,196.6224006,241.56979,84.93063954
1/10/10,172.6867644,220.0950103,267.0782342,72.50465511
1/11/10,141.2602419,207.3549104,221.4320624,47.3979679
1/12/10,339.3697211,437.4133755,484.0030887,383.2451742
1/13/10,362.7240943,564.4719346,749.8279685,828.6991878
1/14/10,275.6021361,414.7102988,384.6963994,485.705925
1/15/10,191.7964162,328.6684037,304.9268937,289.7841393
1/16/10,139.2772313,195.4056962,205.7585984,120.1648706
1/17/10,193.5682105,262.9056977,330.2865464,367.7353211
1/18/10,322.634519,582.2339376,653.5793334,827.5345904
1/19/10,228.4844619,349.4483848,403.5998545,762.7988048
1/20/10,186.7154347,305.2941916,277.7585176,695.0008618
1/21/10,143.2728514,232.3770633,197.9593731,442.8165594
1/22/10,116.8109861,186.9519076,162.5026519,379.2960041
1/23/10,102.5474762,159.2328636,141.9019775,297.4909427
1/24/10,96.3796194,146.1309633,133.7635394,390.2821169
1/25/10,637.6045019,939.3488106,938.1252144,1195.813369
1/26/10,1110.103675,1407.55996,1092.909709,1401.591886
1/27/10,713.8530863,594.5458684,642.1687565,800.1350397
1/28/10,676.5631421,426.6837339,515.26608,699.5412142
1/29/10,505.7378851,315.1223597,379.8622485,426.0592079
1/30/10,196.3289207,165.4726661,167.8332128,268.9962705
1/31/10,212.3821915,174.434776,280.2496104,213.2347052
2/1/10,258.1868353,163.7870394,220.7749497,239.5581366
2/2/10,339.4094785,221.9854793,253.8219652,262.2042462
2/3/10,269.9573402,378.04747,324.1551007,255.4757222
2/4/10,272.1969813,279.463545,301.2393338,203.9512296
2/5/10,450.5753501,354.0173801,506.123548,525.7950621
2/6/10,392.5754584,418.2780287,371.1670472,588.997558
2/7/10,323.53416,352.5853563,395.6905593,414.6258442
2/8/10,253.95773,291.1430222,372.9301172,299.6512283
2/9/10,221.6985725,214.3435307,273.9703293,241.9984769
2/10/10,205.2737014,244.9537116,251.0303813,242.2608838
2/11/10,210.7860788,250.5057667,247.6314013,222.4602178
2/12/10,236.8158311,256.8914128,210.7725341,176.0422821
2/13/10,281.5053949,408.9305349,309.47852,179.245184
2/14/10,247.7628238,295.7599415,297.99289,107.3581631
2/15/10,414.804633,317.6704594,434.6016738,86.18757934
2/16/10,370.1954206,381.8019163,366.2047802,113.4477798
2/17/10,344.8399508,341.1420731,301.2239567,125.2441789
2/18/10,330.9829385,267.8516713,268.5331644,90.52145612
2/19/10,194.5550947,199.7872182,192.0889798,58.15864256
2/20/10,136.755703,143.7335275,190.0753744,83.43643005
2/21/10,100.7038556,106.7448313,151.1306771,66.65091375
2/22/10,87.67931893,102.8978832,154.789395,72.60803235
2/23/10,314.3621884,342.9160585,415.6601345,333.7824898
2/24/10,754.1341187,831.39094,802.6607509,829.2567875
2/25/10,390.9943642,539.196856,529.2088217,466.6573434
2/26/10,832.2725746,783.8164938,769.8377393,710.146325
2/27/10,852.656097,884.1312605,827.825919,832.7437278
2/28/10,592.7309305,446.0630828,520.4189276,323.6101691
3/1/10,299.430491,235.4206965,218.8585069,125.3692276
3/2/10,303.5216005,278.1322692,255.6384567,361.7986788
3/3/10,177.7673874,169.5655684,175.7823451,196.1546733
3/4/10,163.8455601,135.2240467,154.5901298,164.2137345
3/5/10,157.9636938,130.3945965,130.7630497,262.983858
3/6/10,136.6118513,179.0991014,129.0070707,141.5708915
3/7/10,190.4274545,176.7862397,193.2447334,142.4165134
3/8/10,158.7768086,158.9593421,102.8740208,113.8694554
3/9/10,88.49984343,90.17869782,81.88840066,104.0202932
3/10/10,87.09104465,77.06373095,78.06666948,142.7973958
3/11/10,92.51048208,111.2774951,96.69967056,121.3343281
3/12/10,492.4299076,543.5770235,573.7684767,960.6316951
3/13/10,196.945559,212.7540707,254.5293922,374.9120123
3/14/10,156.4282131,197.3438104,205.2435447,150.4457182
3/15/10,303.3347646,261.4845892,321.1215861,157.7782521
3/16/10,303.9092154,305.0883932,430.1013975,130.7954771
3/17/10,248.1613142,303.8986984,309.9712251,117.4232822
3/18/10,243.2262958,267.1275924,256.5661828,88.92590108
3/19/10,177.1364476,206.1376882,186.3981721,65.78206687
3/20/10,143.9809955,155.8715694,175.5714077,46.36614749
3/21/10,190.8384139,156.4056653,150.5332005,41.34874596
3/22/10,140.8640222,140.2396555,118.6699042,35.22729937
3/23/10,148.8343877,138.6593581,136.2880953,31.87656207
3/24/10,146.4415332,117.4279033,181.7289467,27.89249476
3/25/10,132.5139694,153.3577297,159.5707219,113.9204469
3/26/10,138.5041528,161.9826186,175.3386795,120.6281361
3/27/10,170.2000138,159.6145825,201.6176527,71.22648215
3/28/10,129.2382454,120.0928053,139.4839061,46.26002149
3/29/10,685.903027,779.8787968,894.6756198,801.1251905
3/30/10,451.558888,545.936614,618.4244579,916.6030684
3/31/10,342.9025537,417.2246963,372.9362919,671.9996443
4/1/10,251.298206,314.7614755,273.0885752,273.8136899
4/2/10,269.6174502,391.3438948,311.6813914,552.06065
4/3/10,162.2596457,199.6157195,170.0059276,298.6167786
4/4/10,129.5774183,173.3995694,149.3779249,308.3746343
4/5/10,110.5367643,158.5998921,128.4773968,290.6426286
4/6/10,112.1150699,100.6301968,155.9737117,429.5337589
4/7/10,206.7418973,204.1803725,333.5386869,581.2478103
4/8/10,332.7870009,349.6058608,603.956743,603.1324739
4/9/10,571.6707354,600.0661335,663.2740075,566.2154047
4/10/10,581.797841,578.8452754,464.2902237,415.2079437
4/11/10,590.7604288,509.4344083,517.7592841,611.8093103
4/12/10,365.1992124,419.6977429,436.7891682,730.9242744
4/13/10,499.4404383,407.5349621,446.0217718,361.9209786
4/14/10,318.9334942,326.0174447,262.70217,278.9170997
4/15/10,494.2478731,488.3668035,507.1222638,291.87961
4/16/10,440.1982668,450.4865931,516.4008394,254.6496604
4/17/10,595.9698053,554.1232551,662.4282262,194.4255047
4/18/10,557.0421982,437.7967676,474.2375844,151.8962663
4/19/10,349.885557,319.1830736,318.9431746,101.730298
4/20/10,263.9173605,242.8489589,277.4035692,163.3143326
4/21/10,211.7272698,222.8211418,282.8381049,218.3602246
4/22/10,307.335205,326.653882,485.9409638,243.177097
4/23/10,320.4747911,387.7830965,328.3536907,141.9764729
4/24/10,203.2451172,255.5192243,207.3322829,103.9146452
4/25/10,167.7704694,139.8682145,134.4024067,75.29902764
4/26/10,177.2897407,129.1650646,143.0137111,54.56633316
4/27/10,608.288867,748.1254907,767.5803309,919.985516
4/28/10,361.4504229,396.6184846,410.8088138,631.773149
4/29/10,214.7209871,212.3943418,227.1598389,434.783809
4/30/10,214.1729881,292.0099968,390.3286466,524.5050575
5/1/10,521.5190288,649.1904416,645.6443034,458.8444938
5/2/10,338.9572877,378.6808398,343.5931296,348.1182643
5/3/10,335.6052358,257.479966,344.8193949,214.0055528
5/4/10,250.1587458,298.7491971,324.5225978,129.3612225
5/5/10,186.8088925,182.1011048,244.0716786,83.44674786
5/6/10,123.9619824,123.0825389,144.2971824,71.78487861
5/7/10,99.06834397,113.9986073,88.91219712,62.28405186
5/8/10,69.07508022,96.5872503,77.55731247,54.20266039
5/9/10,73.32251052,75.2413037,63.34921591,46.77627031
5/10/10,63.53406,66.69485406,62.20828172,103.0106222
5/11/10,132.4590341,187.6920807,278.0442292,526.3116296
5/12/10,340.5987351,389.9717063,363.7182687,265.6205952
5/13/10,262.8719556,249.8915186,264.0389433,147.5009209
5/14/10,176.3446058,138.4032853,180.0456306,85.83271056
5/15/10,100.4774216,78.01177397,105.6605056,59.08708572
5/16/10,75.13932075,59.90577772,68.57679793,51.03652816
5/17/10,125.2364505,110.8758974,125.5842283,91.69927946
5/18/10,75.17517413,84.79682677,74.0360326,57.11303851
5/19/10,56.96193644,57.22713193,55.57472937,46.10676821
5/20/10,48.98547585,49.6193636,47.1414569,39.83621141
5/21/10,112.4889808,113.6887145,154.8076403,151.7431724
5/22/10,68.02505426,72.13867178,85.0507882,140.1933648
5/23/10,57.3605065,56.72367082,79.62736706,120.6001704
5/24/10,65.82106738,108.3347693,157.2236402,80.78324017
5/25/10,87.15227426,136.487201,167.9193804,72.07007232
5/26/10,269.0052338,348.5045645,509.8439336,309.10927
5/27/10,535.8020589,720.5598991,775.6590135,587.1345766
5/28/10,454.1818017,415.7758214,475.1066304,554.5148935
5/29/10,237.9674815,211.7080683,228.0403581,259.1659114
5/30/10,173.5344976,158.2830279,182.6905344,102.1293461
5/31/10,193.5266605,162.629772,124.9620128,68.42175198
6/1/10,118.9968471,127.9410701,100.8945557,58.35145406
6/2/10,67.48295117,75.31109827,75.59696922,50.81037301
6/3/10,161.3440699,180.0271462,217.6357871,184.2417109
6/4/10,192.4473144,296.7024074,352.7432307,205.5249141
6/5/10,136.705588,166.5413359,150.1004104,103.9395434
6/6/10,78.59877346,103.0614145,72.00924109,62.52956783
6/7/10,56.13663149,57.75533188,58.59784645,52.98284876
6/8/10,44.85879176,53.70386021,55.3455466,46.39036844
6/9/10,38.87996195,41.57529947,41.7489095,43.20937698
6/10/10,33.92024452,36.41157631,36.60614065,35.46456906
6/11/10,29.91104,31.40269991,35.83409789,33.08131528
6/12/10,26.05564648,28.04777973,28.82065907,28.01363934
6/13/10,22.90142554,24.84117302,25.31192788,24.46184427
6/14/10,20.42650662,21.9224291,22.11065934,22.09731392
6/15/10,18.6179825,19.78102628,20.48219887,20.27982646
6/16/10,16.6591929,19.42125754,18.23088552,18.19614758
6/17/10,15.14554291,17.76969156,16.58374145,16.95263289
6/18/10,13.63910343,14.67905061,15.12677964,15.15558185
6/19/10,12.68404909,13.72108816,14.04117916,18.5015387
6/20/10,11.56211718,12.31914136,12.87080536,14.78027665
6/21/10,10.57069158,11.32827348,11.74030848,12.94358772
6/22/10,9.892226137,10.44062349,10.86429092,12.09912113
6/23/10,9.093691711,9.860157281,10.22307315,11.56717649
6/24/10,8.427137558,9.023817459,9.790482214,10.97428112
6/25/10,7.818267507,8.368019319,8.988203103,10.13108932
6/26/10,7.324725826,7.8238447,8.301491383,9.594005697
6/27/10,6.896198273,7.376832737,8.055895736,9.172688656
6/28/10,6.37477063,6.882653663,7.435393256,8.605368689
6/29/10,6.002771904,6.570848777,7.084229327,8.186959755
6/30/10,5.700806779,6.160447098,6.740634445,7.829660915
7/1/10,5.513691977,5.921822942,6.553678992,7.484870919
7/2/10,5.201369208,5.604281515,6.156543063,7.065944104
7/3/10,4.899921965,5.35470216,5.928674921,6.797920177
7/4/10,4.685160224,5.018716161,5.635593466,6.573318676
7/5/10,4.489958494,4.795349609,5.517157804,6.269282022
7/6/10,4.277826002,4.576126115,5.110739834,5.951541409
7/7/10,4.112302902,4.38741783,4.990232643,5.694711704
7/8/10,3.951799275,4.195283556,4.742286608,5.558150167
7/9/10,3.812289793,4.023386522,4.663209989,5.312116313
7/10/10,3.677879459,3.934151445,4.471394411,5.085084749
7/11/10,3.517575018,3.736878186,4.346544978,4.844428902
7/12/10,3.414157938,3.59442076,4.16130252,4.769176643
7/13/10,3.303131974,3.465029899,4.132699491,4.587878056
7/14/10,3.1785614,3.351733221,3.901684218,4.377179699
7/15/10,3.083470272,3.29647918,3.7971517,4.227790619
7/16/10,2.993916498,3.141951116,3.687639545,4.091906313
