datetime,Q-11427200,Q-11427500,Q-11427700,Q-11427750,Q-11427760,Q-11427960,Q-11428400,Q-11428600,Q-11428800,Q-11433060,Q-11433080,S-11427400,S-11428700
2013-08-28T00:00:00,145.0,9.1,0.72,0.71,16.0,1.1,1.4,351.0,22.0,0.0,0.0,66200.0,103600.0
2013-08-29T00:00:00,183.0,9.0,0.67,0.69,16.0,1.0,1.4,379.0,22.0,0.0,0.0,65800.0,103200.0
2013-08-30T00:00:00,125.0,9.0,0.64,0.68,16.0,1.0,1.4,276.0,22.0,0.0,0.0,65400.0,102900.0
2013-08-31T00:00:00,62.0,9.0,0.59,0.63,16.0,1.0,1.4,353.0,21.0,0.0,0.0,65200.0,102300.0
2013-09-01T00:00:00,6.6,9.0,0.59,0.64,16.0,1.0,1.4,267.0,21.0,0.0,0.0,65200.0,101800.0
2013-09-02T00:00:00,56.0,9.1,0.68,0.68,16.0,1.0,1.4,326.0,21.0,0.0,0.0,65000.0,101300.0
2013-09-03T00:00:00,19.0,9.1,0.77,0.76,16.0,1.0,1.4,273.0,23.0,0.0,0.0,64900.0,100800.0
2013-09-04T00:00:00,125.0,9.1,0.76,0.75,16.0,1.0,1.4,277.0,22.0,0.0,0.0,64500.0,100500.0
2013-09-05T00:00:00,89.0,9.1,0.7,0.7,16.0,1.0,1.4,313.0,21.0,0.0,0.0,64300.0,100000.0
2013-09-06T00:00:00,137.0,9.1,0.64,0.69,16.0,1.0,1.4,368.0,21.0,0.0,0.0,63900.0,99600.0
2013-09-07T00:00:00,64.0,8.9,0.59,0.66,16.0,1.0,1.4,590.0,21.0,0.0,0.0,63700.0,98500.0
2013-09-08T00:00:00,16.0,8.9,0.57,0.62,16.0,1.0,1.4,282.0,21.0,0.0,0.0,63600.0,98000.0
2013-09-09T00:00:00,52.0,8.9,0.56,0.57,16.0,0.99,1.4,239.0,21.0,0.0,0.0,63400.0,97600.0
2013-09-10T00:00:00,25.0,8.9,0.56,0.56,16.0,0.98,1.3,208.0,21.0,0.0,0.0,63300.0,97200.0
2013-09-11T00:00:00,0.0,8.9,0.56,0.55,16.0,0.98,1.3,267.0,22.0,0.0,0.0,63200.0,96700.0
2013-09-12T00:00:00,15.0,8.9,0.56,0.56,16.0,0.97,1.3,341.0,22.0,0.0,0.0,63100.0,96000.0
2013-09-13T00:00:00,0.0,9.1,0.78,0.69,16.0,0.96,1.3,289.0,22.0,0.0,0.0,63100.0,95500.0
2013-09-14T00:00:00,0.0,9.1,1.2,1.3,16.0,0.95,1.3,256.0,22.0,0.0,0.0,63000.0,94900.0
2013-09-15T00:00:00,13.0,9.1,0.78,0.88,16.0,0.96,1.3,256.0,22.0,0.0,0.0,62900.0,94400.0
2013-09-16T00:00:00,3.0,8.9,0.74,0.84,16.0,0.95,1.3,325.0,22.0,0.0,0.0,62800.0,93800.0
2013-09-17T00:00:00,2.0,8.9,0.71,0.81,16.0,0.92,1.3,204.0,22.0,0.0,0.0,62700.0,93400.0
2013-09-18T00:00:00,2.0,8.9,0.72,0.82,16.0,0.81,1.3,226.0,22.0,0.0,0.0,62600.0,92900.0
2013-09-19T00:00:00,8.6,8.9,0.7,0.8,16.0,0.57,1.2,399.0,22.0,0.0,0.0,62500.0,92100.0
2013-09-20T00:00:00,3.0,8.9,0.66,0.76,16.0,0.56,1.2,346.0,22.0,0.0,0.0,62400.0,91400.0
2013-09-21T00:00:00,1.0,9.9,6.7,7.0,25.0,0.48,1.2,280.0,22.0,0.0,0.0,62500.0,91000.0
2013-09-22T00:00:00,2.0,9.2,3.3,3.5,30.0,0.51,1.2,172.0,22.0,0.0,0.0,62500.0,90700.0
2013-09-23T00:00:00,4.0,9.2,1.7,1.8,19.0,1.4,1.2,341.0,22.0,0.0,0.0,62400.0,90000.0
2013-09-24T00:00:00,6.6,9.1,1.3,1.4,18.0,1.0,1.2,323.0,22.0,0.0,0.0,62300.0,89400.0
2013-09-25T00:00:00,1.0,9.0,1.2,1.3,17.0,0.62,1.2,424.0,22.0,0.0,0.0,62200.0,88600.0
2013-09-26T00:00:00,1.0,8.9,1.1,1.2,17.0,0.61,1.2,241.0,22.0,0.0,0.0,62100.0,88100.0
2013-09-27T00:00:00,3.0,8.9,1.0,1.1,17.0,0.59,1.3,359.0,22.0,0.0,0.0,62000.0,87400.0
2013-09-28T00:00:00,1.0,8.9,1.0,1.1,17.0,0.6,1.3,249.0,21.0,0.0,0.0,62000.0,86900.0
2013-09-29T00:00:00,5.5,8.9,1.0,1.1,17.0,0.59,1.3,256.0,21.0,0.0,0.0,61900.0,86400.0
2013-09-30T00:00:00,13.0,8.9,1.0,1.1,17.0,0.57,1.3,263.0,21.0,0.0,0.0,61800.0,85800.0
2013-10-01T00:00:00,142.0,8.9,1.0,1.1,17.0,0.58,1.3,2.0,21.0,0.0,0.0,61400.0,86100.0
2013-10-02T00:00:00,123.0,13.0,1.0,1.1,17.0,0.59,1.3,0.0,40.0,0.0,0.0,61100.0,86300.0
2013-10-03T00:00:00,162.0,16.0,1.0,1.1,25.0,0.58,1.3,0.0,40.0,0.0,0.0,60700.0,86600.0
2013-10-04T00:00:00,145.0,8.7,1.0,1.0,18.0,0.53,1.3,0.0,23.0,0.0,0.0,60300.0,86900.0
2013-10-05T00:00:00,152.0,8.7,0.97,0.98,17.0,0.53,1.3,0.0,22.0,0.0,0.0,60000.0,87200.0
2013-10-06T00:00:00,152.0,8.7,0.99,0.98,17.0,0.55,1.3,0.0,22.0,0.0,0.0,59600.0,87500.0
2013-10-07T00:00:00,110.0,8.7,0.97,0.97,17.0,0.57,1.3,0.0,22.0,0.0,0.0,59300.0,87700.0
2013-10-08T00:00:00,137.0,8.7,0.97,0.99,17.0,0.57,1.2,0.0,22.0,0.0,0.0,59000.0,87900.0
2013-10-09T00:00:00,264.0,8.7,1.0,1.1,17.0,0.54,1.2,0.0,22.0,0.0,0.0,58400.0,88500.0
2013-10-10T00:00:00,180.0,8.7,1.0,1.1,17.0,0.5,1.2,0.0,22.0,0.0,0.0,58000.0,88800.0
2013-10-11T00:00:00,310.0,8.7,1.0,1.1,17.0,0.55,1.2,0.0,22.0,0.0,0.0,57400.0,89400.0
2013-10-12T00:00:00,294.0,8.7,1.0,1.1,17.0,0.6,1.2,0.0,22.0,0.0,0.0,56800.0,89900.0
2013-10-13T00:00:00,112.0,8.7,1.0,1.1,17.0,0.59,1.2,0.0,22.0,0.0,0.0,56500.0,90200.0
2013-10-14T00:00:00,279.0,8.7,1.0,1.1,17.0,0.57,1.2,0.0,37.0,0.0,0.0,55900.0,90600.0
2013-10-15T00:00:00,232.0,74.0,1.0,1.1,36.0,0.6,1.2,0.0,72.0,0.0,0.0,55200.0,91000.0
2013-10-16T00:00:00,192.0,88.0,1.0,1.1,100.0,0.54,1.3,0.0,72.0,0.0,0.0,54700.0,91200.0
2013-10-17T00:00:00,220.0,63.0,1.0,1.1,61.0,0.54,1.3,0.0,72.0,0.0,0.0,54100.0,91500.0
2013-10-18T00:00:00,206.0,62.0,1.0,1.1,60.0,0.52,1.3,0.0,73.0,0.0,0.0,53600.0,91800.0
2013-10-19T00:00:00,192.0,62.0,0.98,1.0,60.0,0.54,1.3,0.0,73.0,0.0,0.0,53000.0,92100.0
2013-10-20T00:00:00,228.0,62.0,0.97,1.0,60.0,0.59,1.3,0.0,73.0,0.0,0.0,52500.0,92400.0
2013-10-21T00:00:00,128.0,65.0,0.95,0.96,60.0,0.61,1.3,0.0,65.0,0.0,0.0,52000.0,92600.0
2013-10-22T00:00:00,62.0,87.0,0.95,0.95,74.0,0.59,1.3,0.0,69.0,0.0,0.0,51800.0,92600.0
2013-10-23T00:00:00,3.0,74.0,0.95,0.95,73.0,0.58,1.3,0.0,69.0,0.0,0.0,51600.0,92500.0
2013-10-24T00:00:00,1.0,47.0,0.95,0.95,62.0,0.57,1.3,34.0,69.0,0.0,0.0,51400.0,92400.0
2013-10-25T00:00:00,7.6,11.0,0.95,0.95,23.0,0.55,1.3,134.0,69.0,0.0,0.0,51300.0,92000.0
2013-10-26T00:00:00,2.0,11.0,0.95,0.95,18.0,0.57,1.2,255.0,53.0,0.0,0.0,51300.0,91400.0
2013-10-27T00:00:00,2.0,12.0,0.95,0.95,18.0,0.55,1.2,217.0,23.0,0.0,0.0,51200.0,91000.0
2013-10-28T00:00:00,0.0,10.0,1.9,1.9,24.0,0.48,1.2,218.0,29.0,0.0,0.0,51200.0,90700.0
2013-10-29T00:00:00,0.0,10.0,2.6,2.6,24.0,1.3,1.2,202.0,30.0,0.0,0.0,51300.0,90300.0
2013-10-30T00:00:00,0.0,9.9,2.0,2.0,21.0,2.3,1.2,2.0,30.0,0.0,0.0,51300.0,90200.0
2013-10-31T00:00:00,0.0,9.9,2.5,2.5,20.0,1.7,1.2,2.0,30.0,0.0,0.0,51200.0,90100.0
2013-11-01T00:00:00,0.0,9.9,2.7,2.7,19.0,0.61,1.2,16.0,30.0,0.0,0.0,51200.0,90000.0
2013-11-02T00:00:00,1.0,9.7,2.3,2.3,19.0,0.61,1.2,2.0,23.0,0.0,0.0,51100.0,90000.0
2013-11-03T00:00:00,0.0,9.7,2.3,2.2,19.0,0.62,1.2,1.0,22.0,0.0,0.0,51100.0,89800.0
2013-11-04T00:00:00,68.0,9.7,1.9,2.0,19.0,0.61,1.2,146.0,23.0,0.0,0.0,50900.0,89700.0
2013-11-05T00:00:00,114.0,9.7,1.6,1.6,19.0,0.59,1.3,177.0,24.0,0.0,0.0,50600.0,89500.0
2013-11-06T00:00:00,81.0,9.7,1.6,1.6,18.0,0.59,1.3,212.0,24.0,0.0,0.0,50400.0,89300.0
2013-11-07T00:00:00,20.0,9.6,1.7,1.6,18.0,0.59,1.2,164.0,24.0,0.0,0.0,50200.0,89000.0
2013-11-08T00:00:00,14.0,9.6,1.6,1.6,18.0,0.58,1.2,183.0,24.0,0.0,0.0,50100.0,88700.0
2013-11-09T00:00:00,64.0,9.6,1.5,1.6,18.0,0.57,1.2,184.0,24.0,0.0,0.0,50000.0,88400.0
2013-11-10T00:00:00,46.0,9.6,1.4,1.4,18.0,0.58,1.3,185.0,24.0,0.0,0.0,49800.0,88100.0
2013-11-11T00:00:00,62.0,9.5,1.3,1.3,18.0,0.55,1.1,240.0,24.0,0.0,0.0,49600.0,87800.0
2013-11-12T00:00:00,126.0,9.5,1.3,1.3,18.0,0.58,1.1,367.0,24.0,0.0,0.0,49300.0,87300.0
2013-11-13T00:00:00,21.0,9.5,1.3,1.4,18.0,0.59,1.1,89.0,23.0,0.0,0.0,49200.0,86900.0
2013-11-14T00:00:00,14.0,9.5,1.3,1.3,18.0,0.56,1.1,2.0,23.0,0.0,0.0,49100.0,86400.0
2013-11-15T00:00:00,0.0,9.5,1.3,1.3,18.0,0.55,1.1,6.0,22.0,0.0,0.0,49000.0,86400.0
2013-11-16T00:00:00,5.5,9.5,1.3,1.3,18.0,0.54,1.1,94.0,22.0,0.0,0.0,49000.0,86200.0
2013-11-17T00:00:00,7.6,9.5,1.3,1.3,18.0,0.54,1.1,80.0,22.0,0.0,0.0,48900.0,86100.0
2013-11-18T00:00:00,14.0,9.5,1.3,1.2,18.0,0.51,1.1,46.0,22.0,0.0,0.0,48800.0,86000.0
2013-11-19T00:00:00,1.0,9.7,2.5,2.2,20.0,0.48,1.1,3.0,22.0,0.0,0.0,48800.0,86000.0
2013-11-20T00:00:00,2.0,10.0,14.0,11.0,32.0,0.5,1.1,104.0,22.0,0.0,0.0,48800.0,86000.0
2013-11-21T00:00:00,7.6,9.6,7.2,7.7,33.0,0.59,1.1,128.0,24.0,0.0,0.0,48800.0,85800.0
2013-11-22T00:00:00,1.0,9.5,3.3,3.2,23.0,1.2,1.0,195.0,30.0,0.0,0.0,48700.0,85300.0
2013-11-23T00:00:00,18.0,9.5,2.6,2.4,20.0,1.5,1.0,38.0,23.0,0.0,0.0,48600.0,85300.0
2013-11-24T00:00:00,52.0,9.5,2.1,2.0,20.0,1.5,0.97,112.0,22.0,0.0,0.0,48400.0,85200.0
2013-11-25T00:00:00,75.0,9.5,2.0,1.9,19.0,0.84,0.79,192.0,22.0,0.0,0.0,48200.0,84900.0
2013-11-26T00:00:00,60.0,9.4,1.9,1.8,19.0,0.57,0.64,79.0,22.0,0.0,0.0,48100.0,84900.0
2013-11-27T00:00:00,0.0,9.3,1.9,1.8,19.0,1.1,0.54,7.0,22.0,0.0,0.0,48000.0,84900.0
2013-11-28T00:00:00,0.0,9.3,1.7,1.7,19.0,1.4,0.47,7.0,22.0,0.0,0.0,47900.0,84800.0
2013-11-29T00:00:00,1.0,9.3,1.7,1.7,19.0,1.4,0.42,4.0,22.0,0.0,0.0,47900.0,84800.0
2013-11-30T00:00:00,3.0,9.3,1.7,1.6,19.0,1.4,0.36,97.0,22.0,0.0,0.0,47800.0,84600.0
2013-12-01T00:00:00,1.0,9.3,1.6,1.6,19.0,1.3,0.3,60.0,22.0,0.0,0.0,47700.0,84500.0
2013-12-02T00:00:00,7.6,9.4,1.6,1.6,19.0,0.91,0.27,145.0,22.0,0.0,0.0,47600.0,84200.0
2013-12-03T00:00:00,194.0,9.4,1.6,1.6,20.0,0.64,0.33,400.0,22.0,0.0,0.0,47200.0,83900.0
2013-12-04T00:00:00,210.0,9.4,1.6,1.6,20.0,0.64,0.32,205.0,23.0,0.0,0.0,46800.0,83900.0
2013-12-05T00:00:00,138.0,9.4,1.6,1.6,19.0,0.65,0.26,144.0,22.0,0.0,0.0,46400.0,83900.0
2013-12-06T00:00:00,65.0,9.4,1.6,1.6,18.0,0.65,0.23,2.0,22.0,0.0,0.0,46300.0,84000.0
2013-12-07T00:00:00,133.0,9.5,1.6,1.6,20.0,0.67,0.6,3.0,22.0,0.0,0.0,46000.0,84300.0
2013-12-08T00:00:00,114.0,9.3,1.6,1.6,19.0,0.69,0.58,4.0,22.0,0.0,0.0,45700.0,84500.0
2013-12-09T00:00:00,129.0,9.3,1.6,1.6,19.0,0.71,0.5,23.0,22.0,0.0,0.0,45400.0,84700.0
2013-12-10T00:00:00,42.0,9.3,1.6,1.6,19.0,0.73,0.42,133.0,22.0,0.0,0.0,45300.0,84600.0
2013-12-11T00:00:00,11.0,9.3,1.6,1.6,20.0,0.72,0.37,3.0,23.0,0.0,0.0,45200.0,84600.0
2013-12-12T00:00:00,13.0,9.3,1.6,1.6,20.0,0.72,0.32,68.0,22.0,0.0,0.0,45100.0,84500.0
2013-12-13T00:00:00,40.0,9.3,1.6,1.6,19.0,0.73,0.28,137.0,22.0,0.0,0.0,44900.0,84300.0
2013-12-14T00:00:00,2.0,9.1,1.6,1.6,19.0,0.73,0.26,3.0,22.0,0.0,0.0,44900.0,84300.0
2013-12-15T00:00:00,7.6,9.1,1.6,1.6,20.0,0.73,0.23,14.0,18.0,0.0,0.0,44800.0,84300.0
2013-12-16T00:00:00,1.0,9.1,1.7,1.7,20.0,1.1,0.21,36.0,12.0,0.0,0.0,44700.0,84300.0
2013-12-17T00:00:00,1.0,9.1,1.7,1.7,20.0,1.3,0.21,4.0,12.0,0.0,0.0,44700.0,84300.0
2013-12-18T00:00:00,4.0,9.1,1.7,1.7,20.0,1.3,0.2,5.0,12.0,0.0,0.0,44600.0,84400.0
2013-12-19T00:00:00,1.0,9.0,1.7,1.7,20.0,2.1,0.21,2.0,12.0,0.0,0.0,44500.0,84500.0
2013-12-20T00:00:00,1.0,9.0,1.7,1.7,20.0,3.0,0.19,83.0,12.0,0.0,0.0,44500.0,84300.0
2013-12-21T00:00:00,1.0,9.0,1.7,1.7,19.0,3.0,0.17,145.0,12.0,0.0,0.0,44400.0,84100.0
2013-12-22T00:00:00,1.0,9.0,1.7,1.7,19.0,3.0,0.17,77.0,12.0,0.0,0.0,44400.0,84000.0
2013-12-23T00:00:00,1.0,9.0,1.7,1.7,19.0,3.0,0.17,73.0,12.0,0.0,0.0,44300.0,83900.0
2013-12-24T00:00:00,1.0,8.9,1.7,1.7,19.0,3.0,0.17,73.0,12.0,0.0,0.0,44200.0,83800.0
2013-12-25T00:00:00,1.0,8.9,1.7,1.7,19.0,3.0,0.15,2.0,12.0,0.0,0.0,44200.0,83800.0
2013-12-26T00:00:00,0.0,9.0,1.7,1.7,19.0,3.0,0.14,3.0,12.0,0.0,0.0,44100.0,83800.0
2013-12-27T00:00:00,0.0,8.9,1.7,1.7,19.0,3.0,0.13,2.0,12.0,0.0,0.0,44000.0,83900.0
2013-12-28T00:00:00,0.0,9.0,1.7,1.7,19.0,3.0,0.12,1.0,12.0,0.0,0.0,43900.0,83900.0
2013-12-29T00:00:00,0.0,8.9,1.7,1.7,19.0,3.0,0.12,2.0,12.0,0.0,0.0,43900.0,83900.0
2013-12-30T00:00:00,0.0,8.8,1.7,1.7,19.0,2.9,0.12,3.0,12.0,0.0,0.0,43800.0,84000.0
2013-12-31T00:00:00,1.0,8.7,1.7,1.7,18.0,1.7,0.12,3.0,12.0,0.0,0.0,43800.0,84000.0
2014-01-01T00:00:00,7.6,8.7,1.7,1.8,18.0,1.0,0.11,9.0,12.0,0.0,0.0,43700.0,84000.0
2014-01-02T00:00:00,0.0,8.7,1.7,1.8,18.0,1.0,0.11,2.0,12.0,0.0,0.0,43700.0,84000.0
2014-01-03T00:00:00,0.0,8.8,1.7,1.8,18.0,1.0,0.11,1.0,12.0,0.0,0.0,43700.0,84000.0
2014-01-04T00:00:00,0.0,8.8,1.7,1.8,18.0,1.0,0.11,27.0,12.0,0.0,0.0,43600.0,84000.0
2014-01-05T00:00:00,0.0,8.7,1.7,1.7,18.0,1.0,0.11,24.0,12.0,0.0,0.0,43600.0,84000.0
2014-01-06T00:00:00,0.0,8.8,1.6,1.7,18.0,1.0,0.11,2.0,12.0,0.0,0.0,43500.0,84000.0
2014-01-07T00:00:00,0.0,8.9,1.7,1.7,18.0,1.0,0.11,2.0,12.0,0.0,0.0,43400.0,84000.0
2014-01-08T00:00:00,0.0,8.9,1.7,1.7,18.0,1.0,0.11,2.0,12.0,0.0,0.0,43400.0,84100.0
2014-01-09T00:00:00,0.0,8.9,1.7,1.7,18.0,1.1,0.11,4.0,12.0,0.0,0.0,43300.0,84100.0
2014-01-10T00:00:00,1.0,8.9,1.7,1.8,18.0,1.1,0.11,6.0,12.0,0.0,0.0,43200.0,84100.0
2014-01-11T00:00:00,3.0,9.1,2.9,2.8,19.0,1.1,0.16,10.0,12.0,0.0,0.0,43200.0,84100.0
2014-01-12T00:00:00,2.0,8.9,3.0,3.2,21.0,1.1,0.22,6.0,12.0,0.0,0.0,43200.0,84200.0
2014-01-13T00:00:00,2.0,8.9,2.3,2.2,19.0,1.4,0.19,6.0,12.0,0.0,0.0,43100.0,84200.0
2014-01-14T00:00:00,2.0,8.9,2.0,2.1,19.0,1.5,0.17,9.0,12.0,0.0,0.0,43000.0,84200.0
2014-01-15T00:00:00,0.0,8.9,2.0,2.0,18.0,1.5,0.16,3.0,12.0,0.0,0.0,43000.0,84200.0
2014-01-16T00:00:00,0.0,8.9,1.9,1.9,18.0,1.5,0.15,3.0,12.0,0.0,0.0,42900.0,84200.0
2014-01-17T00:00:00,0.0,8.9,1.8,1.8,18.0,1.5,0.14,1.0,12.0,0.0,0.0,42800.0,84300.0
2014-01-18T00:00:00,0.0,8.9,1.8,1.8,18.0,1.5,0.13,0.0,12.0,0.0,0.0,42800.0,84300.0
2014-01-19T00:00:00,0.0,8.9,1.7,1.7,18.0,1.6,0.13,2.0,12.0,0.0,0.0,42700.0,84300.0
2014-01-20T00:00:00,4.5,9.0,2.0,1.7,18.0,1.5,0.12,3.0,12.0,0.0,0.0,42600.0,84400.0
2014-01-21T00:00:00,1.0,9.0,1.7,1.7,18.0,1.5,0.12,1.0,12.0,0.0,0.0,42600.0,84400.0
2014-01-22T00:00:00,1.0,9.1,1.7,1.6,18.0,1.9,0.12,0.0,12.0,0.0,0.0,42500.0,84400.0
2014-01-23T00:00:00,4.5,9.1,1.6,1.6,17.0,1.9,0.11,13.0,12.0,0.0,0.0,42400.0,84400.0
2014-01-24T00:00:00,1.0,9.1,1.6,1.6,17.0,1.9,0.11,3.0,12.0,0.0,0.0,42400.0,84400.0
2014-01-25T00:00:00,1.0,9.1,1.5,1.6,17.0,1.9,0.11,1.0,12.0,0.0,0.0,42300.0,84500.0
2014-01-26T00:00:00,0.0,9.1,1.5,1.6,17.0,1.9,0.11,2.0,12.0,0.0,0.0,42200.0,84500.0
2014-01-27T00:00:00,0.0,9.1,1.5,1.6,17.0,1.9,0.11,2.0,12.0,0.0,0.0,42200.0,84500.0
2014-01-28T00:00:00,0.0,9.0,1.7,1.7,17.0,1.8,0.11,1.0,12.0,0.0,0.0,42100.0,84500.0
2014-01-29T00:00:00,4.0,9.7,23.0,6.2,22.0,2.2,,9.0,12.0,0.0,0.0,42200.0,85000.0
2014-01-30T00:00:00,4.0,9.6,24.0,13.0,48.0,3.5,,19.0,13.0,0.0,0.0,42400.0,85700.0
2014-01-31T00:00:00,9.6,9.3,8.6,9.5,31.0,5.0,,15.0,12.0,0.0,0.0,42400.0,86000.0
2014-02-01T00:00:00,0.0,9.3,5.8,6.1,25.0,5.7,,0.0,12.0,0.0,0.0,42300.0,86100.0
2014-02-02T00:00:00,0.0,9.3,5.0,5.1,22.0,6.3,1.5,0.0,12.0,0.0,0.0,42300.0,86200.0
2014-02-03T00:00:00,2.0,9.2,4.4,4.5,22.0,6.3,1.4,1.0,12.0,0.0,0.0,42300.0,86300.0
2014-02-04T00:00:00,0.0,9.1,3.9,3.9,21.0,6.2,1.4,1.0,12.0,0.0,0.0,42200.0,86400.0
2014-02-05T00:00:00,0.0,9.0,3.6,3.5,20.0,6.2,1.4,3.0,11.0,0.0,0.0,42200.0,86500.0
2014-02-06T00:00:00,23.0,9.1,3.8,3.7,21.0,6.2,1.4,94.0,11.0,0.0,0.0,42100.0,86400.0
2014-02-07T00:00:00,1.0,9.3,3.5,3.5,28.0,6.2,1.4,1.0,11.0,0.0,0.0,42200.0,86600.0
2014-02-08T00:00:00,1.0,21.0,208.0,82.0,201.0,6.4,1.4,0.0,20.0,0.0,0.0,43200.0,88800.0
2014-02-09T00:00:00,1.0,55.0,704.0,682.0,1190.0,7.0,,174.0,33.0,0.0,0.0,46700.0,95400.0
2014-02-10T00:00:00,0.0,23.0,355.0,278.0,647.0,6.4,,218.0,19.0,0.0,0.0,48400.0,97600.0
2014-02-11T00:00:00,0.0,14.0,127.0,41.0,216.0,6.2,1.0,95.0,13.0,0.0,0.0,49000.0,98300.0
2014-02-12T00:00:00,0.0,12.0,76.0,16.0,122.0,6.2,1.0,0.0,11.0,0.0,0.0,49300.0,98800.0
2014-02-13T00:00:00,1.0,11.0,63.0,14.0,96.0,6.4,1.0,1.0,11.0,0.0,0.0,49600.0,99300.0
2014-02-14T00:00:00,1.0,11.0,60.0,13.0,83.0,6.6,1.0,2.0,11.0,0.0,0.0,49900.0,99900.0
2014-02-15T00:00:00,1.0,10.0,49.0,13.0,74.0,6.6,1.0,1.0,11.0,0.0,0.0,50200.0,100400.0
2014-02-16T00:00:00,0.0,11.0,67.0,13.0,83.0,6.4,1.0,0.0,11.0,0.0,0.0,50600.0,100900.0
2014-02-17T00:00:00,0.0,10.0,49.0,13.0,73.0,6.3,0.97,0.0,11.0,0.0,0.0,50800.0,101300.0
2014-02-18T00:00:00,6.6,10.0,39.0,12.0,66.0,6.3,0.97,13.0,11.0,0.0,0.0,51000.0,101600.0
2014-02-19T00:00:00,6.6,10.0,36.0,12.0,64.0,6.2,0.97,15.0,10.0,0.0,0.0,51100.0,101900.0
2014-02-20T00:00:00,2.0,9.9,31.0,12.0,60.0,6.2,0.95,3.0,10.0,0.0,0.0,51200.0,102200.0
2014-02-21T00:00:00,4.0,9.9,29.0,12.0,56.0,6.2,0.95,0.0,10.0,0.0,0.0,51300.0,102400.0
2014-02-22T00:00:00,0.0,9.8,27.0,12.0,54.0,6.2,0.95,0.0,10.0,0.0,0.0,51500.0,102700.0
2014-02-23T00:00:00,17.0,9.7,25.0,11.0,52.0,6.2,0.95,374.0,10.0,0.0,0.0,51500.0,102900.0
2014-02-24T00:00:00,17.0,9.7,24.0,11.0,50.0,6.2,0.95,12.0,10.0,0.0,0.0,51600.0,103200.0
2014-02-25T00:00:00,1.0,9.6,23.0,11.0,48.0,6.3,0.96,18.0,10.0,0.0,0.0,51600.0,103400.0
2014-02-26T00:00:00,24.0,10.0,25.0,11.0,49.0,6.3,0.98,45.0,10.0,0.0,0.0,51800.0,103800.0
2014-02-27T00:00:00,4.0,13.0,42.0,13.0,90.0,6.4,1.0,35.0,13.0,0.0,0.0,52200.0,104600.0
2014-02-28T00:00:00,31.0,14.0,51.0,13.0,98.0,6.4,0.98,143.0,13.0,0.0,0.0,52600.0,105100.0
2014-03-01T00:00:00,0.0,14.0,48.0,14.0,119.0,6.4,0.97,41.0,13.0,0.0,0.0,52900.0,105700.0
2014-03-02T00:00:00,50.0,14.0,67.0,15.0,114.0,6.3,0.96,119.0,12.0,0.0,0.0,53300.0,106300.0
2014-03-03T00:00:00,36.0,15.0,114.0,19.0,142.0,6.3,0.95,99.0,13.0,0.0,0.0,53900.0,107100.0
2014-03-04T00:00:00,31.0,18.0,121.0,21.0,245.0,6.4,0.95,97.0,15.0,0.0,0.0,54700.0,108100.0
2014-03-05T00:00:00,46.0,14.0,126.0,21.0,192.0,6.4,0.96,158.0,13.0,0.0,0.0,55300.0,108800.0
2014-03-06T00:00:00,53.0,18.0,268.0,72.0,298.0,6.9,1.1,137.0,17.0,0.0,0.0,57100.0,111100.0
2014-03-07T00:00:00,48.0,14.0,136.0,19.0,197.0,6.4,1.1,65.0,14.0,0.0,0.0,57800.0,112100.0
2014-03-08T00:00:00,54.0,11.0,99.0,17.0,156.0,6.2,0.99,126.0,13.0,0.0,0.0,58300.0,112600.0
2014-03-09T00:00:00,61.0,10.0,81.0,15.0,131.0,6.3,0.96,152.0,12.0,0.0,0.0,58700.0,113100.0
2014-03-10T00:00:00,40.0,11.0,80.0,15.0,125.0,6.3,0.96,97.0,12.0,0.0,0.0,59100.0,113700.0
2014-03-11T00:00:00,18.0,10.0,67.0,14.0,111.0,6.3,0.95,74.0,12.0,0.0,0.0,59500.0,114100.0
2014-03-12T00:00:00,18.0,9.6,55.0,13.0,99.0,6.2,1.0,23.0,12.0,0.0,0.0,59800.0,114500.0
2014-03-13T00:00:00,27.0,9.4,48.0,13.0,90.0,6.2,1.0,138.0,12.0,0.0,0.0,60000.0,114800.0
2014-03-14T00:00:00,4.5,9.2,42.0,13.0,83.0,6.2,1.0,139.0,12.0,0.0,0.0,60200.0,114900.0
2014-03-15T00:00:00,111.0,9.0,37.0,12.0,78.0,6.2,1.0,17.0,12.0,0.0,0.0,60200.0,115500.0
2014-03-16T00:00:00,91.0,8.9,36.0,12.0,73.0,6.2,1.0,0.0,13.0,0.0,0.0,60300.0,116100.0
2014-03-17T00:00:00,34.0,8.8,34.0,12.0,70.0,6.3,1.1,0.0,13.0,0.0,0.0,60400.0,116700.0
2014-03-18T00:00:00,50.0,8.7,31.0,12.0,67.0,6.4,1.1,0.0,13.0,0.0,0.0,60500.0,117300.0
2014-03-19T00:00:00,79.0,8.7,28.0,12.0,64.0,6.3,1.0,0.0,12.0,0.0,0.0,60600.0,117800.0
2014-03-20T00:00:00,97.0,9.0,27.0,12.0,61.0,6.3,1.0,0.0,11.0,0.0,0.0,60500.0,118400.0
2014-03-21T00:00:00,1.0,9.3,26.0,11.0,59.0,6.3,1.1,0.0,11.0,0.0,0.0,60700.0,118800.0
2014-03-22T00:00:00,2.0,9.5,25.0,11.0,57.0,6.3,1.1,0.0,11.0,0.0,0.0,60800.0,119200.0
